id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha17_SAEM,alpha22_SAEM,alpha23_SAEM,alpha27_SAEM
47,7.40566,0.00137521,4.16215,-0.317025,148.751,-2.01843,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
48,7.35097,0.00210983,4.55942,-0.175662,376.307,-4.95849,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
49,7.4095,0.000447457,5.2714,-0.225628,358.088,-2.82728,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
50,7.37464,0.000709196,5.29169,-0.115514,232.113,-5.5828,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
51,7.42859,0.00239304,4.28133,-0.193822,280.54,-5.32279,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
52,7.38136,0.000139052,4.75495,-0.26856,283.94,-5.42991,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
53,7.42007,0.00258157,5.71506,-0.0405611,402.361,-7.88022,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
54,7.44459,0.00542267,5.2199,0.153727,434.898,-1.45079,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
55,7.41872,0.00246236,4.4955,-0.111089,347.617,-5.71615,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
56,7.37545,0.00326662,4.12848,-0.0838752,475.155,-4.38233,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
57,7.39939,0.000924337,5.55318,-0.124255,295.346,-5.12483,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
58,7.40588,0.00271378,4.97839,-0.176119,193.518,-5.75844,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
59,7.41545,0.00375596,3.42706,-0.177174,244.359,-5.0643,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
60,7.43267,-0.000864542,4.83949,-0.368695,412.758,-6.17415,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
61,7.4653,0.00198389,4.48115,-0.162065,294.838,-15.2139,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
62,7.36887,-0.00619084,4.09697,-0.51603,332.985,-7.09515,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
63,7.36302,0.00476028,3.89913,-0.067586,373.343,-4.92133,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
64,7.41787,0.00265741,3.85298,-0.235134,371.031,-4.00016,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
65,7.38741,0.000904062,4.48915,-0.105494,306.989,-5.14013,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
66,7.43018,0.00703404,3.62991,-0.212507,313.582,-0.647048,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
67,7.40798,0.00229662,4.34309,-0.19688,229.366,-4.70029,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
68,7.42767,0.00558897,4.67052,-0.147935,342.157,-8.75826,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
69,7.40688,0.00575832,3.72885,-0.290168,244.371,-5.76127,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
70,7.36101,0.000791037,4.32604,-0.135822,291.212,-6.09702,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
71,7.36295,-0.00541635,4.59001,-0.142447,547.911,-0.927972,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
72,7.40355,0.00316331,4.12849,-0.182102,181.35,-4.7305,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
73,7.39813,0.0023933,2.73024,-0.176102,494.469,-5.28427,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
74,7.4412,0.00911223,4.56364,-0.205165,259.456,-4.31645,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
75,7.42278,-0.00373068,3.51519,-0.187034,483.404,-3.36057,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
76,7.46225,0.00271449,4.16875,-0.280108,398.854,-5.4194,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
77,7.40576,0.00348143,5.29089,-0.197173,308.531,-6.63074,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
78,7.41587,0.0111961,3.42618,-0.163375,303.074,-8.0774,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
79,7.41599,0.00314302,3.62445,-0.15875,446.73,-4.83278,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
80,7.42927,0.00693612,4.38845,-0.0817815,376.212,-6.57836,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
81,7.41413,0.00207058,4.42862,-0.249915,407.994,-6.37244,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
82,7.44912,0.000727884,3.76507,0.0556277,476.325,0.870348,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
83,7.37621,0.00461345,4.85855,-0.205727,303.211,-1.86188,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
84,7.39138,-0.000462963,4.01997,-0.261314,421.641,-4.79025,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
85,7.34823,4.57315e-05,4.66663,-0.166909,289.138,-5.22988,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
86,7.47407,0.00367041,4.91256,-0.35897,357.076,-6.70967,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
87,7.41952,0.00295844,4.17518,0.0117013,252.002,-1.92931,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
88,7.3868,0.00221145,3.32338,-0.18977,425.11,-4.45331,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
89,7.39187,0.00122228,2.90714,-0.164069,484.339,-5.17078,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
90,7.37837,0.00698855,3.69341,-0.122146,360.994,4.8543,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
91,7.34355,0.00217214,2.55844,-0.213771,365.745,-4.94335,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
92,7.37275,-0.0075467,4.72967,-0.107325,554.737,-6.14475,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
93,7.4059,0.00904942,3.84244,-0.148575,444.391,-7.40547,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
94,7.3805,0.00149128,5.0004,-0.110922,496.067,-5.16767,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
95,7.33732,0.00514711,3.68866,-0.259993,486.835,-5.51859,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
96,7.34306,-0.0017825,4.42926,-0.168423,383.155,-5.75973,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
97,7.41302,0.00317948,5.0885,-0.0913659,332.496,-5.66591,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
98,7.40058,0.00328151,4.22722,-0.174478,336.618,-5.46775,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
99,7.45866,0.00517367,4.42036,-0.190809,429.824,-6.0533,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
100,7.39859,0.00723201,2.82064,-0.276496,228.191,-5.65024,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
101,7.43071,0.00172304,4.38848,-0.440787,230.246,-2.58735,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
102,7.41797,0.00689213,4.18014,-0.315781,259.156,-3.7052,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
103,7.41977,0.00412879,3.78594,-0.304223,314.544,-2.58917,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
104,7.40378,0.000893924,5.21685,-0.10885,306.254,-4.84927,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
105,7.38293,0.00282594,4.71475,-0.187152,419.98,-5.73404,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
106,7.39407,0.00167176,3.60562,-0.257572,127.209,-11.8666,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
107,7.40768,-0.000313434,4.41328,0.0599076,236.319,-10.2121,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
108,7.35445,0.00463087,4.06689,-0.0892982,282.649,-12.0011,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
109,7.35855,-0.00596274,3.61109,-0.115629,190.245,-2.16031,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
110,7.44179,0.00563238,3.99064,-0.206366,289.881,-9.0037,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
111,7.46673,0.00305816,5.13381,-0.0820375,411.51,-5.52568,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
112,7.40258,0.00287731,5.79276,-0.207798,408.314,-8.52565,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
113,7.42621,0.00466858,4.41211,-0.175915,389.003,-5.95453,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
114,7.36512,-0.00129664,4.83801,0.00182484,370.773,-4.83041,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
115,7.40332,0.00312935,4.87602,-0.175985,489.852,-4.86327,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
116,7.41982,0.0027571,3.99629,-0.174303,247.544,-5.34668,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
117,7.40593,0.00145404,3.77929,0.0643752,249.841,-12.0619,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
118,7.37736,-0.00383441,3.19006,-0.121499,477.503,-1.90605,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
119,7.38577,0.00246064,4.8,-0.132112,332.669,-3.86834,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
120,7.45299,0.00441675,2.91479,-0.201286,330.336,-5.15204,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
121,7.3815,9.21327e-05,4.16308,-0.188948,431.205,-5.60602,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
122,7.39862,0.00214792,3.70306,-0.173634,327.598,-5.56387,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
123,7.37724,0.00043821,4.6618,-0.139764,409.154,-3.66209,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
124,7.40074,0.00151861,3.85373,-0.0766783,314.34,-4.80997,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
125,7.4077,0.0011322,4.20764,-0.0614352,253.665,-8.68066,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
126,7.39028,0.00427584,5.78628,0.0191033,358.461,0.544963,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
127,7.40158,0.00712432,4.20735,-0.154112,207.006,-4.96371,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
128,7.35703,0.00445592,3.3639,0.00775907,323.677,-3.64388,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
129,7.40503,0.00248156,3.8453,0.0110204,418.124,-5.10242,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
130,7.38001,0.00178352,3.7804,-0.176243,433.665,-3.27318,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
131,7.46561,0.00266655,5.2001,0.0241339,451.861,-3.90237,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
132,7.43094,0.00548372,2.56373,-0.0227536,388.612,-2.22377,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
133,7.3804,0.015003,5.79112,-0.0855917,382.769,-0.23987,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
134,7.39633,0.00330731,4.5724,-0.272009,361.762,-7.05837,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
135,7.36391,0.0047391,4.42195,-0.407701,229.841,-1.81487,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
136,7.38505,-0.00134514,4.70149,-0.142367,369.132,-3.65653,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
137,7.44924,0.00625678,3.97959,-0.252745,355.404,-7.45553,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
138,7.3549,6.31779e-06,4.84321,-0.112943,412.593,-4.46528,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
139,7.43672,0.00514129,3.37829,-0.400719,302.74,-6.41068,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
140,7.41922,-0.00114899,3.79848,-0.113327,455.354,-2.92065,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
141,7.43548,0.00266817,5.36911,-0.177084,358.952,-5.22018,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
142,7.38554,0.000785491,5.04062,-0.0714589,482.249,-3.36718,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
143,7.39842,0.00422475,3.95381,-0.165077,230.245,-5.8979,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
144,7.38037,-0.000884532,4.24477,-0.235814,63.938,-4.06239,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
145,7.44953,0.00323737,3.68768,-0.276523,422.489,-3.95033,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
146,7.41849,-0.00404496,3.65399,-0.287344,501.376,0.808547,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
147,7.37788,0.0023449,2.93119,-0.102471,199.929,-7.08333,0.0832135,0.0919021,0.710829,0.138381,-11.6055,0.466924,3.75986e-09,5.02324,-0.20974,-0.000640029
