b0_pop,4.2505,-0.0095971,-5.307e-07,0.0048819,-0.0014559,0.0045245,0.0004273,-0.002155,-0.79673,-0.0085102,-0.0050041
b1_pop,-0.0095971,0.16337,3.448e-05,-0.00051291,-0.0022723,0.002368,-0.0011171,0.00051598,-0.54544,-0.013587,0.00012095
h1_pop,-5.307e-07,3.448e-05,1.5444e-07,-4.1785e-07,-1.1383e-06,7.2538e-07,-1.555e-05,9.5232e-08,-0.00020122,-5.094e-06,2.0496e-07
h2_pop,0.0048819,-0.00051291,-4.1785e-07,0.00040954,1.4861e-05,-2.2942e-05,2.4401e-05,-0.00034996,0.001337,0.00014831,-3.8101e-06
alpha1_pop,-0.0014559,-0.0022723,-1.1383e-06,1.4861e-05,5.9036e-05,-4.664e-05,3.5719e-05,-2.968e-07,0.011652,0.00016153,-2.3808e-06
alpha2_pop,0.0045245,0.002368,7.2538e-07,-2.2942e-05,-4.664e-05,6.8691e-05,-1.9533e-05,-7.6949e-06,-0.01087,-9.7801e-05,-1.5294e-05
beta_hcov1_score4C,0.0004273,-0.0011171,-1.555e-05,2.4401e-05,3.5719e-05,-1.9533e-05,0.0019494,-2.1439e-05,0.0057454,0.0002741,-4.9488e-06
beta_hcov2_score4C,-0.002155,0.00051598,9.5232e-08,-0.00034996,-2.968e-07,-7.6949e-06,-2.1439e-05,0.00046158,0.00040814,-0.00013815,5.3376e-06
omega_b0,-0.79673,-0.54544,-0.00020122,0.001337,0.011652,-0.01087,0.0057454,0.00040814,7.677,0.053665,-0.030044
omega_b1,-0.0085102,-0.013587,-5.094e-06,0.00014831,0.00016153,-9.7801e-05,0.0002741,-0.00013815,0.053665,0.092301,-0.0028551
e_b,-0.0050041,0.00012095,2.0496e-07,-3.8101e-06,-2.3808e-06,-1.5294e-05,-4.9488e-06,5.3376e-06,-0.030044,-0.0028551,0.0013377
