b0_pop,1,-0.23708,-9.5797e-05,-0.017197,0.082302,0.0036297,-0.00777,-0.00073947,0.058872,0.027412,-0.038211
b1_pop,-0.23708,1,-0.017935,-0.06588,-0.21294,0.19208,0.025573,-0.040277,0.026813,-0.18072,0.087561
h1_pop,-9.5797e-05,-0.017935,1,0.003286,-0.0022072,-0.0070787,-0.92813,0.00022776,-0.0016025,0.004868,-0.0020973
h2_pop,-0.017197,-0.06588,0.003286,1,0.074529,-0.24155,-0.0091189,-0.81422,-0.0061195,0.027769,-0.015533
alpha1_pop,0.082302,-0.21294,-0.0022072,0.074529,1,-0.2907,-0.092695,-0.024876,-0.030068,-0.12857,-0.01828
alpha2_pop,0.0036297,0.19208,-0.0070787,-0.24155,-0.2907,1,0.030461,-0.012913,-0.01058,-0.087799,0.069862
beta_hcov1_score4C,-0.00777,0.025573,-0.92813,-0.0091189,-0.092695,0.030461,1,0.0032112,0.0029148,0.00843,0.0030836
beta_hcov2_score4C,-0.00073947,-0.040277,0.00022776,-0.81422,-0.024876,-0.012913,0.0032112,1,-0.003341,0.014879,-0.0032062
omega_b0,0.058872,0.026813,-0.0016025,-0.0061195,-0.030068,-0.01058,0.0029148,-0.003341,1,0.012836,-0.092028
omega_b1,0.027412,-0.18072,0.004868,0.027769,-0.12857,-0.087799,0.00843,0.014879,0.012836,1,-0.17433
e_a,-0.038211,0.087561,-0.0020973,-0.015533,-0.01828,0.069862,0.0030836,-0.0032062,-0.092028,-0.17433,1
