rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24
1,1,1.52215482318902,-0.00806483717239509,0.0891992510774752,0.203176637742351,0.0734854276368102,-3.7973993241821e-05,0.271525317345432,-0.110383292871079,-1.68115032854961,0.0204424533802444,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.6270424774949,0.0948531194754008,0.110528688636622,2.24195593199343,0.0595817620881984,0.00445940725516774,1.19141392228925,-0.116266363214857,-0.470765420754213,-0.0120668354901764,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.51545571020935,-0.0371332406516692,0.0463701997376608,0.821421530492679,0.0264185869098981,0.00315485272532868,0.546572693155488,-0.323728918687778,-1.19830458481014,0.0723238065583588,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.192578562041852,0.12905549337757,-0.0280366019791919,0.108525648157813,-0.0622519653930125,0.00741453593237015,1.10513997070448,0.053230775206868,0.393312731069166,0.00485898715717835,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.55615887702407,-0.0632764978676255,-0.0988984188905206,1.2156161439649,-0.034555427837442,0.00717565924167557,0.606131072849302,0.0788493752392775,-0.398924007662992,0.0371782872696579,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.999088236739481,-0.0163081983797835,-0.0428655098911938,0.0873660814544768,-0.0276294495435154,0.00683301829740867,1.23930792727233,0.03126497425364,-0.726163335035777,0.0664468134380386,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-2.8530300461301,-0.124763100442402,0.0367390971269828,-1.09137853742056,0.0157325908229602,-0.00911615247037452,-0.49252621170207,0.0442248393224381,-0.618954155613257,-0.0609651218126411,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.68345842203658,0.00264854944398127,0.110665224223905,-0.210565142433863,0.0223197038043601,-0.00442452018759947,-0.00872429956464593,0.0303664804712623,0.359117701840481,-0.116582857149599,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.40586473926539,-0.0778653336678078,-0.0622186635467109,-1.07626155767463,0.0217482205805171,0.00310199412331899,-0.782519080968571,0.190327963141351,-0.234338008560556,-0.0235852725110921,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-3.58454647194372,-0.0438900258768886,-0.1186867809062,1.34198671306542,0.00767613150920798,-0.00782278806219008,0.0320731045518281,0.372551702847616,-1.53372301254195,-0.0113615618890267,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-2.51255798758846,-0.0466717610807078,0.00454154252056693,-1.13041064060785,0.00427213358878653,-0.00797448202921827,-0.156606830486616,0.376658247951239,-1.50715430895344,-0.0211509623523723,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-3.12132408697296,0.0552640926316359,0.0363672495148816,1.63022639011983,0.00759095067046456,-0.0055611580750372,0.025109497034232,0.370632602828249,-1.46544290689182,-0.0951835755062063,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2.90549626268653,-0.0270218631830257,-0.0589858425034849,-0.400183632559438,-0.038396005425728,-0.00486747573458913,0.19703183500165,0.179069595023329,-1.34950281406664,0.11478793335769,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2.37195927900087,0.196265758603504,0.21927626953135,-1.0623721127175,-0.00815876971853058,-0.00556032625086048,-0.281177018061813,0.21108623363931,-0.770827017669315,0.0605460858861946,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2.49272229952678,-0.0497525828183953,0.101734245982278,-0.784188911212697,-0.0321149038051773,-0.00271328732497744,-0.496985538980386,0.195831999744693,-1.26072431739471,0.131845653125405,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0.602833526804718,0.169646352783235,-0.0325029589290541,0.0638464586147656,-0.107804580350241,0.00564476431423791,0.169130571046282,-0.00914880455408282,-3.76314183780755,0.0144074515906753,0,0,0,0,0,0,0,0,0,0,0,0
