rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,0.976057112442005,0.106645076653881,-0.00706004407044761,0.00301411051495859,-0.361235819283038,0.0881136648078837,0,0,0,0,0,0,0,0
2,1,1.42427149593432,-0.144607964398788,-0.0461551015204143,0.488487828108338,-1.11530358540381,0.0861341079939399,0,0,0,0,0,0,0,0
3,1,1.40701116520223,0.0929332745405387,0.0703012878014807,-0.870503239904316,-0.530419047659964,0.09108173070966,0,0,0,0,0,0,0,0
1,2,0.318289048968856,0.101514227466286,-0.0291207775776811,0.413457114549466,-0.725841846471688,0.149278894189509,0,0,0,0,0,0,0,0
2,2,1.88821714941116,0.135363893947757,0.018283865345505,0.826803722231557,-0.535798594313289,-0.114837906566254,0,0,0,0,0,0,0,0
3,2,0.0211432784165986,0.208194673175962,-0.00741085355582483,-0.0716442922880764,-0.424664496942268,0.0800233352058092,0,0,0,0,0,0,0,0
1,3,-1.73477486939954,-0.063396609576067,-0.0747673089761664,-0.248315690213673,-0.610014134452406,0.0542176728086304,0,0,0,0,0,0,0,0
2,3,-1.57194504660547,-0.0264144896594619,-0.0572037698321309,-0.658731286321072,-0.291533847850888,-0.120860064557151,0,0,0,0,0,0,0,0
3,3,-1.70406430466222,0.0730083895394334,0.0522563627800422,-0.71248514406015,-0.170385151884586,0.147286060050071,0,0,0,0,0,0,0,0
1,4,2.1845585218414,-0.0256261487482703,0.0392756455577017,0.77074974608822,0.494561866346943,0.131682537617102,0,0,0,0,0,0,0,0
2,4,0.0850226567350889,0.0614500346938795,0.049214351009667,-0.195451548392282,0.776704337047367,0.0825009503765481,0,0,0,0,0,0,0,0
3,4,1.43305597087629,-0.0799747680269949,0.0192933587262853,-0.319448557675738,0.814318797354174,0.132174987936466,0,0,0,0,0,0,0,0
1,5,0.190218538675942,-0.186878923908468,-0.0428666293795273,-0.0890555932678005,-0.214380357084206,0.261760581580727,0,0,0,0,0,0,0,0
2,5,1.11437194340689,-0.181369984732318,-0.039559547760917,1.22700032663989,-0.50164483483269,0.248388134427869,0,0,0,0,0,0,0,0
3,5,0.563860786294724,-0.216190764439563,-0.033157385487097,-0.0373864054560389,-0.0131278217447202,0.211822901080172,0,0,0,0,0,0,0,0
