rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,66.4998746892342,0.0395396643841574,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-11.4997045596902,-0.378659409610622,0,0,0,0,0,0
2,1,71.5372168746514,1.09360583164167,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-6.46236237427296,0.675406757646893,0,0,0,0,0,0
3,1,66.4692467969881,0.932563407219794,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-11.5303324519363,0.514364333225015,0,0,0,0,0,0
4,1,68.0653732943862,0.441145745578951,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-9.93420595453814,0.0229466715841712,0,0,0,0,0,0
5,1,69.2013801090891,0.618743413188375,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-8.79819913983532,0.200544339193595,0,0,0,0,0,0
6,1,61.9052010967705,0.389550088651409,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-16.0943781521539,-0.0286489853433703,0,0,0,0,0,0
7,1,75.1856385733127,0.362239731047979,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-2.81394067561165,-0.0559593429468004,0,0,0,0,0,0
8,1,71.2982513387788,0.553846527950914,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-6.70132791014555,0.135647453956134,0,0,0,0,0,0
9,1,72.2745740996594,1.00306426481638,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-5.725005149265,0.584865190821604,0,0,0,0,0,0
10,1,70.1364555838889,0.965254899601719,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,2.50559388340369,-1.38135453925753,-7.86312366503549,0.547055825606939,0,0,0,0,0,0
1,2,80.8929043653238,0.424473890336867,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,2.89332511639942,0.00627481634208782,0,0,0,0,0,0
2,2,83.0554926213383,0.899850266838771,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,5.05591337241388,0.481651192843991,0,0,0,0,0,0
3,2,81.1274691614859,1.38514715853511,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,3.12788991256154,0.966948084540333,0,0,0,0,0,0
4,2,63.2648286636826,1.15809577854647,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,-14.7347505852417,0.739896704551693,0,0,0,0,0,0
5,2,79.6961646697594,0.738973265845807,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,1.69658542083502,0.320774191851028,0,0,0,0,0,0
6,2,97.3983433523803,-0.791986761572097,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,19.3987641034559,-1.21018583556688,0,0,0,0,0,0
7,2,69.4088602597625,-0.849563659975686,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,-8.59071898916186,-1.26776273397047,0,0,0,0,0,0
8,2,76.8603637975635,0.0199614201436628,0.00114944524129084,0.105388610300387,-0.0183914189565819,0.00820978822618101,1.13890631063804,-0.627888426935242,-1.13921545136091,-0.398237653851117,0,0,0,0,0,0
