parameter,value,se_sa,rse_sa
b01_pop,4.75303665161793,0.137572979892722,2.89442287060614
b11_pop,-0.155930338929848,0.0180194060879873,11.5560616437153
b21_pop,-0.139838547277871,0.0153309361604056,10.9633119471284
a1_pop,4.53313821971778,0.784603525392454,17.3081756470532
b02_pop,7.40337695180989,0.00282061384572845,0.0380990170308551
b12_pop,0.00249609007952901,0.000493190959931348,19.7585401254593
b03_pop,4.17964877982531,0.0556647330721979,1.33180408222062
b13_pop,-0.149464667947757,0.0112861359617434,7.55103939727635
b04_pop,5.22236646319257,0.102672968834037,1.96602382382929
b14_pop,0.0209068750647918,0.00831067480452625,39.7509181968654
b05_pop,6.97470515237402,0.0521965233391494,0.748368887269492
b15_pop,-0.0258075411737104,0.00804927322752609,31.1896169160266
b06_pop,5.14737156808151,0.0463870715714904,0.901179776084815
b16_pop,-0.078048751347321,0.00794115454081844,10.1746080542402
b07_pop,345.363005697006,7.18645234489952,2.08084022502524
b17_pop,-5.17965487620932,0.570682928165055,11.0177790181786
p1_pop,0.0355780668386879,0.0114777193070218,32.2606603643254
g1_pop,0.107326455254999,0.0303386087992769,28.2675960248523
p2_pop,0.787674028339536,0.0320476802509715,4.06864757474991
g2_pop,0.0956805371312589,0.00950786533587511,9.93709444046263
alpha11_pop,0.154029482919845,0.05045795934478,32.7586371052338
alpha12_pop,-10.0031890030125,2.76232625982936,27.6144563398478
alpha13_pop,0.523057875007681,0.138420172566535,26.4636437343577
alpha14_pop,-2.89738931395262e-07,nan,nan
alpha15_pop,-0.000157890620966445,nan,nan
alpha16_pop,-1.6045221164492e-05,nan,nan
alpha17_pop,0.00240601791398965,0.00127752395099432,53.0970257356039
alpha21_pop,-3.37152900929056e-07,7.31160022236962e-05,21686.303757796
alpha22_pop,1.5352329258248e-11,1.27149182697764e-08,82820.776286734
alpha23_pop,-4.14012912813848e-12,3.34578706844578e-09,80813.59215842
alpha24_pop,0.059531957443544,0.0398501196329717,66.9390380297218
alpha25_pop,3.15462353367418e-11,1.7988527639494e-08,57022.7396311305
alpha26_pop,9.97611131261887e-10,3.2567860154129e-07,32645.8467969715
alpha27_pop,4.16168752659909e-06,nan,nan
omega_b01,1.98542914034335,0.106404839655613,5.35928668988971
omega_b11,0.107201481920391,0.0129416404956103,12.072258949947
omega_b21,0.0740920433933932,0.01205338521796,16.2681236282853
omega_a1,0.874465045918053,0.14452917170566,16.5277242790107
omega_b02,0.0375294965165462,0.0024460063576567,6.51755708094376
omega_b12,0.00545915014865356,0.000383009706344971,7.01592181778397
omega_b03,0.817090516401261,0.0459425405213332,5.62269902772577
omega_b13,0.139322366890688,0.00861264166005561,6.18180831424798
omega_b04,1.68459910847118,0.0755885574899896,4.4870353492344
omega_b14,0.0865478466194738,0.00696623278821809,8.04899608750132
omega_b05,0.785442807208568,0.0414615799975804,5.27875226777277
omega_b15,0.0923626412867257,0.00635803312699436,6.88377144527171
omega_b06,0.691408299772274,0.0370244006170401,5.35492568273113
omega_b16,0.0940622614698778,0.00597313166303331,6.3501892998247
omega_b07,112.537003901445,5.39594749980612,4.79482064808804
omega_b17,5.72379983094087,0.45236232702602,7.90318215847988
b_1,0.294945944130525,0.00739803944348187,2.50826959675294
a_2,0.0491600191715183,0.000776749012554201,1.58004212700597
a_3,0.704599627547498,0.0134643569886441,1.91092309195642
a_4,0.71306404764403,0.0174638143139562,2.44912282026514
b_5,0.0799802750772819,0.0019735411090018,2.46753478541408
b_6,0.101092735574364,0.0025372309951647,2.50980545807695
b_7,0.197414874800534,0.00487153387401667,2.46766302637469
