rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,5.0287077385402,-0.0367277676722247,-0.00445531805881447,4.42291053441701,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.771945595484362,-0.00888736168857894,-0.0176423919600167,0.106007120076489,0,0,0,0,0,0
2,1,4.43604912449926,0.00271864651777706,0.00823135739882053,4.06937783457588,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.179286981443422,0.0305590525014229,-0.00495571650238171,0.0226992703197304,0,0,0,0,0,0
3,1,4.40817688631151,0.0374269774337864,0.0466847935891902,4.78546141400516,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.151414743255674,0.0652673834174322,0.033497719687988,0.184791598263117,0,0,0,0,0,0
4,1,4.31786418868387,0.00711895833785712,0.0210161149834642,5.13789811258785,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.0611020456280329,0.0349593643215029,0.007829041082262,0.255853217069353,0,0,0,0,0,0
5,1,5.71592707379422,-0.016672815195567,0.0176421646431046,4.55231971593752,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,1.45916493073838,0.0111675907880788,0.00445509074190235,0.134846079471485,0,0,0,0,0,0
6,1,4.81860109592744,-0.0110716503368049,0.00596225027292714,3.19825215081264,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.561838952871604,0.0167687556468409,-0.0072248236282751,-0.21818639354047,0,0,0,0,0,0
7,1,4.4488505709788,0.00356369962875249,0.00681429350596134,4.46592498778361,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.192088427922954,0.0314041056123983,-0.00637278039524089,0.115685505738236,0,0,0,0,0,0
8,1,4.95496009535892,-0.0526961669274587,-0.0215503949041646,4.14323207550234,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.698197952303078,-0.0248557609438129,-0.0347374688053668,0.0406853265675446,0,0,0,0,0,0
9,1,4.04993611167069,-0.0097081811460572,-0.0213295376274774,3.94128449435683,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,-0.206826031385155,0.0181322248375886,-0.0345166115286796,-0.00928416727693127,0,0,0,0,0,0
10,1,5.24855842655036,-0.0043284861184998,0.0168027899753286,4.37260168157792,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,0.991796283494524,0.023511919865146,0.00361571607412638,0.0945673311802353,0,0,0,0,0,0
1,2,2.98294454905224,0.0178656511720849,0.0181679400340271,4.02405510362369,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-1.2738175940036,0.0457060571557307,0.00498086613282481,0.0114992751951675,0,0,0,0,0,0
2,2,3.29221772456978,0.0120277228837888,0.0040921014966517,3.65998910552941,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-0.964544418486062,0.0398681288674346,-0.00909497240455054,-0.083330680474438,0,0,0,0,0,0
3,2,3.47755881571658,-0.0185322679310315,0.0300099123256193,3.82336573084673,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-0.779203327339263,0.00930813805261431,0.0168228384244171,-0.039659735184348,0,0,0,0,0,0
4,2,3.24403290276142,0.0465824145666539,0.0197852896671843,3.6391375679099,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-1.01272924029442,0.0744228205502997,0.00659821576598202,-0.0890441295690028,0,0,0,0,0,0
5,2,3.06121396563296,0.00508363346851306,0.0299457996405875,4.02290332201328,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-1.19554817742288,0.0329240394521589,0.0167587257393853,0.0112130101103125,0,0,0,0,0,0
6,2,3.49034211235494,-0.0254190913413352,0.033116660123283,4.41069509832129,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-0.766420030700901,0.0024213146423106,0.0199295862220808,0.103241444453223,0,0,0,0,0,0
7,2,3.52834112275495,-0.0235637047166172,-0.00100226025302279,3.6478868238608,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-0.728421020300894,0.00427670126702859,-0.014189334154225,-0.0866428036821116,0,0,0,0,0,0
8,2,4.04762616513724,-0.0671355336096146,0.0216709654685586,4.26626700914487,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-0.209135977918599,-0.0392951276259688,0.0084838915673564,0.0699483568865329,0,0,0,0,0,0
9,2,3.52412303209651,-0.0176177087583617,-0.00429277751298161,3.28714264843161,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-0.73263911095933,0.0102226972252841,-0.0174798514141838,-0.190772159753224,0,0,0,0,0,0
10,2,3.7641031905822,-0.0167578733653437,0.00748753186741039,4.54480443225148,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.39987511819642,-0.714554959814872,-0.492658952473643,0.0110825326183021,-0.00569954203379185,0.133193846244091,0,0,0,0,0,0
1,3,2.29990787343528,-0.0654604160370435,0.0657221023908417,4.13504776435942,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-1.95685426962056,-0.0376200100533977,0.0525350284896395,0.038708028392618,0,0,0,0,0,0
2,3,3.11025774421363,-0.0905046025678536,0.0712520275543065,4.59694821078239,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-1.14650439884221,-0.0626641965842078,0.0580649536531042,0.144601799635782,0,0,0,0,0,0
3,3,3.61526404191592,-0.0263639212681219,0.0913002958819155,5.60748522935957,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-0.641498101139916,0.00147648471552393,0.0781132219807132,0.343311502070216,0,0,0,0,0,0
4,3,3.02007081274366,-0.0590445147392646,0.0638618907710015,5.10354431946048,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-1.23669133031218,-0.0312041087556188,0.0506748168697993,0.249144411702329,0,0,0,0,0,0
5,3,3.97540882116339,-0.11543380319601,0.0758455449401947,5.2065956620776,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-0.281353321892455,-0.0875933972123646,0.0626584710389924,0.26913536715345,0,0,0,0,0,0
6,3,3.94311236373081,-0.0559915726799136,0.0660553208311153,4.44611177200563,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-0.313649779325033,-0.0281511666962678,0.0528682469299131,0.111239103876331,0,0,0,0,0,0
7,3,3.1608979700754,-0.0643966141116156,0.0456418590821718,4.17493800770518,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-1.09586417298044,-0.0365562081279698,0.0324547851809696,0.0483086584867567,0,0,0,0,0,0
8,3,3.25455979344751,-0.0753087302533265,0.0641188335863287,4.24333344637952,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-1.00220234960833,-0.0474683242696807,0.0509317596851265,0.0645582992901232,0,0,0,0,0,0
9,3,1.7161233419113,-0.0420110561047264,0.00238994516940657,3.49468527375486,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-2.54063880114454,-0.0141706501210806,-0.0107971287317957,-0.129547530048777,0,0,0,0,0,0
10,3,2.47296235389402,-0.0527681514876529,0.0578998692484558,3.75111692318233,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,1.6798501418357,-0.857465951777846,-1.78379978916182,-0.0249277455040071,0.0447127953472535,-0.0587372094350682,0,0,0,0,0,0
1,4,2.94749936347383,-0.00544484805669465,0.0389421652414411,5.00546609238623,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-1.30926277958201,0.0223955579269512,0.0257550913402389,0.229739682531207,0,0,0,0,0,0
2,4,2.7295356758573,-0.0599776608260474,0.039393198920385,3.61740944815873,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-1.52722646719854,-0.0321372548424016,0.0262061250191828,-0.0950327036495813,0,0,0,0,0,0
3,4,2.84987145631524,-0.0539967010854135,0.043056615093872,3.01481830038971,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-1.4068906867406,-0.0261562951017677,0.0298695411926698,-0.277251288099554,0,0,0,0,0,0
4,4,1.61325632520437,-0.0300906318229326,-0.000703306398824061,3.2164479371531,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-2.64350581785147,-0.0022502258392868,-0.0138903803000263,-0.212513225693719,0,0,0,0,0,0
5,4,2.19886577712506,-0.0157102047942212,0.0311966154670605,2.96729324472745,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-2.05789636593078,0.0121302011894246,0.0180095415658583,-0.293140679394952,0,0,0,0,0,0
6,4,2.32712249934362,-0.0295079244091266,0.018160250400473,3.34710333990356,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-1.92963964371222,-0.00166751842548082,0.0049731764992708,-0.172695554117417,0,0,0,0,0,0
7,4,2.96368175952459,-0.0311130994017758,0.0451072485291699,3.96041532945095,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-1.29308038353126,-0.00327269341813004,0.0319201746279677,-0.00444195031074868,0,0,0,0,0,0
8,4,2.82069742608461,-0.0536339591197468,0.039414170908994,3.75902677747677,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-1.43606471697123,-0.025793553136101,0.0262270970077918,-0.0566307631313858,0,0,0,0,0,0
9,4,2.80614858254712,-0.0241993129906682,0.0379610248303327,3.09303401201277,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-1.45061356050872,0.00364109299297762,0.0247739509291305,-0.251638361161789,0,0,0,0,0,0
10,4,2.1510727067361,-0.034258668812938,-0.0053614205098738,3.62662493473357,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,2.23980018911427,-1.14328793570379,-2.10568943631974,-0.00641826282929223,-0.018548494411076,-0.0924884055253377,0,0,0,0,0,0
1,5,2.97603483031274,0.00799532743715121,0.00204323437370765,3.75477948191713,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,0.839925070917851,-0.428732975888923,-1.28072731274311,0.035835733420797,-0.0111438395274946,-0.0577612942804171,0,0,0,0,0,0
2,5,2.92717205369368,-0.0173640616223549,-0.0271087111908285,3.51014411227457,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,0.839925070917851,-0.428732975888923,-1.32959008936217,0.0104763443612909,-0.0402957850920308,-0.125133756988958,0,0,0,0,0,0
3,5,3.2287582875936,-0.0212901128938487,-0.024210447923633,3.57206914379627,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,0.839925070917851,-0.428732975888923,-1.02800385546224,0.00655029308979712,-0.0373975218248353,-0.107645831259259,0,0,0,0,0,0
4,5,3.20523564183726,-0.0377102774373823,-0.0512470450279806,3.94763295275877,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,0.839925070917851,-0.428732975888923,-1.05152650121858,-0.00986987145373649,-0.0644341189291829,-0.00767470442860074,0,0,0,0,0,0
5,5,3.1396377580372,0.0122765305063707,0.0130148008942883,3.87568329096564,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,0.839925070917851,-0.428732975888923,-1.11712438501864,0.0401169364900165,-0.000172273006913902,-0.0260688708391017,0,0,0,0,0,0
6,5,3.38238980076087,0.0517103416127974,0.0535108736620858,3.49204304880631,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,0.839925070917851,-0.428732975888923,-0.87437234229497,0.0795507475964432,0.0403237997608836,-0.130303885513747,0,0,0,0,0,0
7,5,2.97423444302849,-0.0176792065156238,-0.0349243793169071,2.91720828101911,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,0.839925070917851,-0.428732975888923,-1.28252770002735,0.010161199468022,-0.0481114532181093,-0.310163760440585,0,0,0,0,0,0
