rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,85.8786859847851,-0.55601533321027,-5.29568949862323,29.0374671002756,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,2.42859664839416,0.0313376436833902,0.897600602285975,1.37307866065533,0,0,0,0,0,0
2,1,95.2601083227193,-0.242753212093648,-5.87714757256667,1.0136547858415,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,11.8100189863283,0.344599764800011,0.316142528342537,-1.98194590511701,0,0,0,0,0,0
3,1,87.936176631472,-0.95167986491733,-4.9910368522933,3.50960998385685,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,4.48608729508103,-0.364326888023671,1.20225324861591,-0.740003388838732,0,0,0,0,0,0
4,1,94.4618580188288,-0.106307789861649,-6.48631802715296,96.4522386293038,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,11.0117686824379,0.48104518703201,-0.293027926243755,2.57353964490715,0,0,0,0,0,0
5,1,95.2670858966057,-0.457075830353413,-2.25751595238387,0.309862785676526,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,11.8169965602147,0.130277146540246,3.93577414852534,-3.16713401077344,0,0,0,0,0,0
6,1,108.731142681086,-0.854841175321027,-5.86133281672097,9.59718320862749,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,25.2810533446948,-0.267488198427368,0.331957284188235,0.265961335218593,0,0,0,0,0,0
7,1,92.281445339234,-0.854947658468882,-4.93217740044594,1.20175418574927,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,8.83135600284299,-0.267594681575223,1.26111270046327,-1.81172599360158,0,0,0,0,0,0
8,1,86.053393134156,-0.233673855916848,-7.80728078106349,17.4772659002076,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,2.60330379776502,0.353679120976812,-1.61399068015428,0.865392640529597,0,0,0,0,0,0
9,1,94.4645677544912,-0.33853720961301,-9.78563742105139,1.40782323968703,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,11.0144784181002,0.24881576728065,-3.59234732014218,-1.65346359457236,0,0,0,0,0,0
10,1,101.391963879365,-0.0712518915249762,-6.98000445708196,1.65259640508129,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,2.54916529961224,-1.41255434539632,17.9418745429736,0.516101085368684,-0.786714356172749,-1.49316067446067,0,0,0,0,0,0
1,2,84.0373752256688,-0.686648269075325,-8.19767760824004,65.1764736169447,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,0.587285889277851,-0.0992952921816649,-2.00438750733084,2.18159026528798,0,0,0,0,0,0
2,2,88.7157048119193,-0.425382634393719,-5.55147672715503,7.87764391032509,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,5.26561547552831,0.161970342499941,0.64181337375418,0.0685205585774886,0,0,0,0,0,0
3,2,74.9176676904856,0.142571517260539,-8.6221709244165,23.0576210301683,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,-8.53242164590536,0.729924494154198,-2.42888082350729,1.14248804074015,0,0,0,0,0,0
4,2,83.4813683190369,-1.39309405817482,-7.69679959625642,48.2319169419352,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,0.031278982645901,-0.805741081281162,-1.50350949534722,1.88051267470013,0,0,0,0,0,0
5,2,74.6098086640028,0.0912035393246226,-6.47328283855614,7.72838572216382,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,-8.84028067238815,0.678556516218282,-0.279992737646936,0.0493917035205196,0,0,0,0,0,0
6,2,78.6268256235311,0.191548479127109,-7.14692976597189,6.59355367479207,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,-4.82326371285984,0.778901456020769,-0.953639665062685,-0.109415848638444,0,0,0,0,0,0
7,2,72.9402861865358,-0.414543871878189,-2.36162578313927,5.94666817389948,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,-10.5098031498552,0.172809105015471,3.83166431776994,-0.212677212490246,0,0,0,0,0,0
8,2,84.6807501250792,-0.721144138761022,-5.72906223141232,0.198386246620548,0.00109142066180143,0.119010958392062,-6.91914793798476e-05,-0.0138195475120358,1.15871149982375,-0.642070156998325,1.23066078868827,-0.133791161867362,0.464227869496887,-3.61304771243562,0,0,0,0,0,0
