b0_pop,2.6583,0.18381,1.1906e-06,0.00033335,0.01744,0.012267,-0.00030528,-0.00086257,2.0823,-0.11619,-0.45556
b1_pop,0.18381,0.026277,1.6233e-07,4.472e-05,0.002519,0.0017455,-3.3587e-05,-0.00015115,0.30089,-0.014723,-0.043969
h1_pop,1.1906e-06,1.6233e-07,2.1955e-12,2.7659e-10,3.5834e-08,1.076e-08,-7.7228e-09,-9.3524e-10,1.9228e-06,-9.1194e-08,-2.7937e-07
h2_pop,0.00033335,4.472e-05,2.7659e-10,1.2415e-07,4.2762e-06,5.0437e-06,-5.2592e-08,-1.2845e-06,0.00052152,-2.5173e-05,-7.7261e-05
alpha1_pop,0.01744,0.002519,3.5834e-08,4.2762e-06,0.00060292,0.0001669,2.7872e-05,-1.4653e-05,0.030024,-0.0014033,-0.0042284
alpha2_pop,0.012267,0.0017455,1.076e-08,5.0437e-06,0.0001669,0.00020745,-1.9457e-06,-3.5061e-05,0.020378,-0.0009749,-0.0029351
beta_hcov1_score4C,-0.00030528,-3.3587e-05,-7.7228e-09,-5.2592e-08,2.7872e-05,-1.9457e-06,0.0018764,8.4802e-07,-0.00018986,2.8806e-05,5.6625e-05
beta_hcov2_score4C,-0.00086257,-0.00015115,-9.3524e-10,-1.2845e-06,-1.4653e-05,-3.5061e-05,8.4802e-07,0.00038057,-0.0022683,7.9961e-05,0.00024643
omega_b0,2.0823,0.30089,1.9228e-06,0.00052152,0.030024,0.020378,-0.00018986,-0.0022683,4.136,-0.17021,-0.52019
omega_b1,-0.11619,-0.014723,-9.1194e-08,-2.5173e-05,-0.0014033,-0.0009749,2.8806e-05,7.9961e-05,-0.17021,0.0096748,0.026026
e_b,-0.45556,-0.043969,-2.7937e-07,-7.7261e-05,-0.0042284,-0.0029351,5.6625e-05,0.00024643,-0.52019,0.026026,0.096619
