rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,1.17451615155316,0.0397469771625391,0.019113507504682,-0.446998154724548,0.0737069137797022,-0.00280468167826627,0.472408983382788,-0.00841214750217326,-0.422934233826689,-0.066983928348998,-0.501969764991605,0.0911374721086514,-121.648996902558,-7.53726298677363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.37276537580217,0.116646174689575,-0.00621540315300467,-1.75684373781047,0.0361233389150941,0.00156111122248882,0.235098668861206,0.0501294692698439,-0.814411196369873,-0.0309057075532925,-0.79672749704705,0.180275985744652,-91.8516468669043,-9.17344320157808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.347044935012232,-0.0835873663505529,-0.0991934125852015,1.39297236784013,0.0443355517422992,-0.000752137915466829,0.819537055330696,-0.0115052845308072,-0.728089851974178,0.00550283174952819,-0.275516710604733,0.126727802311886,-156.463337202335,-3.97315770904468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.72241537903497,0.17547697506646,-0.0164147234141835,0.434750121383567,-0.0745817290687585,-0.000990269277478984,-0.0975228485939414,-0.275813908906188,-2.05224907856734,-0.0653251090576094,-0.119814763605858,-0.176833177825016,-177.803297799543,4.26208695022556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.203945741873845,0.20203035390841,-0.0557951383108755,-0.213192990596395,-0.0842197240968749,0.000231769369489506,0.139002391443957,-0.29993417072144,-1.65618908452153,-0.0891285482731831,-0.288862473089843,-0.171448807120088,-208.261347909087,5.46484470142987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.05610307732779,0.157867453653445,-0.016383803644695,0.749055203425125,-0.113130135205469,0.000544390070506377,0.300050067008591,-0.275981093577396,-1.55790341822337,-0.0815565739151372,-0.534219708799358,-0.16268773737502,-186.315006936816,4.73860151740352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.71062260976649,-0.0456495107872045,0.182368236016946,-0.637727061203547,-0.0104245515737986,-0.0159229253298714,-0.458432631735191,-0.0231977355603276,2.84408447611415,-0.0283377846831324,-0.604831866092976,-0.23977899530809,-47.7928081058758,-4.39142467462846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.31022864848455,0.0119666021863233,0.0511595033105489,2.03958438284792,-0.0540062031462405,0.00472131961476866,-1.04866809326514,0.197990278177149,2.47244282189821,-0.0209658560267758,-0.753855739724134,0.109742372318971,3.50979398027505,9.30537074017299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0.606692893720369,0.127659707292702,0.134577345770522,1.2882623435523,-0.0259422308876207,0.00520534953100343,0.610186631389952,0.376590810738302,2.52877432175209,-0.042515920590115,-1.06169787554961,0.158434192993064,-8.61517389364047,1.15141452657699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.79157054448601,-0.0899329051781762,-0.0773357043247034,0.069881534662422,-0.0490425999518571,-0.00334207896127214,-0.178924455479564,0.0237254410545901,0.5139720875994,-0.0585429460517234,-0.427407814377895,-0.116653711505402,-60.7965586867862,-1.18096744742173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-2.80516194678406,0.119328610654565,-0.0425947612003373,-0.96735038358953,0.0173072649545238,0.00161669336022827,-0.500977639109947,-0.140896112458595,-0.446693234948112,0.0576128723976598,0.945536687376674,-0.0473360742515063,-31.2447602247456,-7.92619586569117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-2.1854337662997,-0.021093095603141,-0.0473787121322468,-0.20310399425641,-0.0590671558567921,0.0022068133819964,-0.502066601567025,-0.236929921591202,0.861185618664698,-0.05513383636611,0.225251113655553,0.0665039305113819,-101.936249327269,-5.53477019209301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.42926243975798,0.0280838455787059,-0.0393404835605803,-0.562651683211063,0.00112527824623321,-0.00480969668367631,-0.735657783823346,-0.0650422955720179,-1.84489978157182,-0.051309714658181,0.920154787119181,0.0730954971943588,-66.917246175305,6.63176518010228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,1.97272759868859,-0.0755949133051806,-0.0929205834456743,-0.797483411104641,-0.0307981355574132,-0.00425668793624315,-0.562479170449357,-0.109551561527891,-2.08532942772313,-0.0114287749593579,1.14230341849529,-0.0319777327392622,28.7929267921787,1.3438141631715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1.79544694851012,-0.00501240881812928,-0.0681072535081921,-0.291462831360059,0.0294421647177305,-0.0112349178195007,-0.555008548161253,-0.103266167040555,-2.05619644809371,-0.0847471533305216,0.496291188133435,0.0513446858676078,-9.78846274840532,2.09590510312078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-3.40099268629867,-0.060813467365532,0.0469364046525594,-0.907256232755789,-0.0158646565945828,-0.00204599379000298,-1.16744380893658,0.200094174614287,-0.428697334821917,-0.091396686060178,-1.05566930400422,0.111276417821312,2.09253749282959,-2.68731218146185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-3.64744186044257,-0.0580849589685626,-0.0422354384594014,-0.415159119918965,-0.0204891804435201,-0.00373883663315676,-1.6608595039016,0.170638953715045,-0.325950606856556,-0.117156684958948,-0.81444577514379,0.0518221968760829,-32.1176187786974,1.57930772207609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-3.13187267383206,-0.0996086886323243,0.0400080309823731,-0.665162354428259,-0.00322629543431319,-0.00247112804231919,-0.912246196886476,0.123389117617321,-0.942503023934674,-0.0258208165852856,-0.935369234608127,0.104334916215009,-45.3892806895796,0.133408311307627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,2.19300973454534,-0.0634360153798425,-0.0378419329783513,-0.267765990868554,-0.0258420981799627,0.00280173285066315,0.00896435138821339,0.00692034397057675,0.488161646450924,-0.082355133774632,-0.14195566225877,-0.00450917290768765,-142.175278608297,3.37646553147494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,1.0407582485197,0.0141733927767054,-0.0189327915889785,0.0999539166666334,-0.0272698627092192,-0.00657321888478851,0.187885509709234,-0.124497144308374,0.0628452102171098,-0.148014441270865,0.535145399103929,-0.0670776779216612,-101.672300348848,-6.41012837102331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,1.20768971393419,0.0132320534397344,0.0336153143140162,0.993792625229117,0.0417949506973949,-0.00666977550819138,-0.314610584997932,-0.0114934795588762,-0.0918493733509411,-0.229292951564997,0.286752184308698,-0.0406139584100148,-161.716564092968,-9.56271367709575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-0.720788111147201,0.21596640070928,-0.0809487669850244,-0.219622241019362,0.0176739336929259,0.00398772413827572,-0.945475735370796,-0.246807402332589,1.1560923039029,0.0372170907921265,0.231585975053409,-0.219969256518004,0.652206071368994,-1.23704362198214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-0.102632163061623,0.196835442883875,-0.0378155227294476,0.147922521077994,0.0289713619129781,0.00285170422089818,-0.895522094463024,-0.268856929279841,1.37045802994843,0.0411168163231117,0.147312718857455,-0.217298611213583,96.9855478516965,-5.77894488536264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,-1.43790093194406,0.173193523279806,0.00838289123777503,0.676251534811592,0.00493731826911592,0.00371074143825025,-0.889063936478931,-0.240291146606818,1.82530517896856,0.0449247448181395,0.496885778381078,-0.230245756819185,-10.27991183416,-0.799617422738566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
