id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha21_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM
1,1.01265,0.0161557,-0.00780819,-0.253636,-0.0112143,0.0420824,-0.976591,-0.0104868,0,0,0,0,0,0,0,0,0,0
2,-0.0780621,-0.000354666,0.00409841,-0.0747744,1.37726,-0.0261362,1.1253,0.00330669,0,0,0,0,0,0,0,0,0,0
3,1.88463,0.0226469,-0.0161833,-0.130663,0.954742,0.0775913,-0.948394,0.137405,0,0,0,0,0,0,0,0,0,0
4,0.0340359,-0.0577241,0.0134492,-0.0751599,-1.02848,0.0134551,0.35645,0.113409,0,0,0,0,0,0,0,0,0,0
5,-0.65005,-0.0135437,0.00496708,0.023713,0.0552527,-0.0236027,0.87272,0.00252434,0,0,0,0,0,0,0,0,0,0
6,-2.52028,-0.000949415,-0.00684312,-0.652305,1.15227,-0.0989679,-0.666196,0.0682177,0,0,0,0,0,0,0,0,0,0
7,-1.82636,0.140093,0.0144064,0.432758,0.25831,-0.137423,3.66566,0.00655046,0,0,0,0,0,0,0,0,0,0
8,-0.451657,0.175658,0.00850544,0.570101,-0.898219,0.19661,2.90709,-0.0127011,0,0,0,0,0,0,0,0,0,0
9,-0.980425,-0.00840385,0.00214365,0.0996161,-0.0472324,-0.0219955,-0.182616,-0.00374221,0,0,0,0,0,0,0,0,0,0
10,3.23837,0.163965,0.0054353,0.399943,0.719132,-0.077343,0.914453,0.0263925,0,0,0,0,0,0,0,0,0,0
11,3.29315,0.0447867,-0.0368584,0.485036,-0.499928,-0.121958,1.824,0.0311828,0,0,0,0,0,0,0,0,0,0
12,-0.507366,0.00653362,-0.00385143,-0.132738,1.308,-0.0368916,-1.64225,-0.0206242,0,0,0,0,0,0,0,0,0,0
13,1.23507,-0.0270302,0.00256107,-0.00413918,1.09272,0.0549983,-0.512404,0.014484,0,0,0,0,0,0,0,0,0,0
14,-0.0553744,0.00126776,0.000364498,-0.000249562,0.45604,0.0247951,-2.09944,-0.0172541,0,0,0,0,0,0,0,0,0,0
15,0.368745,-0.0164118,-0.0011222,-0.346974,-0.946258,-0.268904,1.52864,0.0292608,0,0,0,0,0,0,0,0,0,0
16,-3.34501,0.182521,0.044828,0.683162,0.995653,-0.0102667,2.52276,0.00951822,0,0,0,0,0,0,0,0,0,0
17,2.13077,-0.055237,0.0657551,1.38539,-1.36054,0.172613,-0.792324,-0.0769861,0,0,0,0,0,0,0,0,0,0
18,-1.77783,-0.0577482,0.0298559,0.0351315,-1.46238,-0.424545,0.894913,0.116026,0,0,0,0,0,0,0,0,0,0
