rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,0.530566457956472,0.0630982400052116,-0.0167035799323964,1.55391506879281,0.0395809357120456,0.00565458026137831,0.0736203146982595,-0.0684535952337238,0,0,0,0,0,0,0,0,0,0
2,1,0.0279558602986967,0.090021064734104,-0.0633511559937299,1.22531992702809,0.0447293135787774,0.00494762297135274,-0.0546091298877531,-0.0720733046301072,0,0,0,0,0,0,0,0,0,0
3,1,-0.208479659567729,0.101680453026702,-0.177746152907457,0.783300851716912,0.0579584040365475,0.0041224533491352,-0.138545711790525,-0.0270009542955144,0,0,0,0,0,0,0,0,0,0
1,2,-0.388128305060299,-0.0488907884836179,0.0550878454990514,0.240022429395311,0.0447358899930101,-0.0056814610835348,-0.892211763295579,0.150998507667025,0,0,0,0,0,0,0,0,0,0
2,2,-0.92845376094592,-0.0838822065301835,-0.00597710354352718,1.05061752408672,0.0382884439785043,-0.00705626483262411,-1.0314970527923,0.100800578040479,0,0,0,0,0,0,0,0,0,0
3,2,-1.48286480595,-0.0239431756162848,0.0697305265876274,-0.0936978197453526,0.0216038225771458,-0.00244908665015944,-0.367300714126305,-0.0611634828984129,0,0,0,0,0,0,0,0,0,0
1,3,3.39143123528586,-0.0389464660120383,-0.168485165367357,0.638642471842728,0.0207385461855356,0.00425264982875464,-1.1068326084626,0.228817282455151,0,0,0,0,0,0,0,0,0,0
2,3,3.57881195164554,0.069995367502654,-0.0236617465472097,0.171347685791285,-0.0194908772744515,0.00800503668817106,-1.88363641988966,0.283709277488678,0,0,0,0,0,0,0,0,0,0
3,3,2.54824108789318,-0.0595129113701771,-0.0986216415512785,1.31626694721476,0.0456986732170526,0.00257098438634002,-1.07175962526216,0.246906776991978,0,0,0,0,0,0,0,0,0,0
1,4,-3.02062586454901,0.079684618944436,-0.0230643257407665,-0.337225785660856,0.0103464644173616,0.00774016001795849,-0.0536954188259902,0.0389114438290362,0,0,0,0,0,0,0,0,0,0
2,4,-1.58469044624428,0.158667268029629,0.0513808660414647,-0.758814309359722,0.0558302304324965,-0.00416987645670247,1.06117229722914,0.0852533271264564,0,0,0,0,0,0,0,0,0,0
3,4,-2.05901819877485,-0.0189669326723638,0.0685172046486046,0.532721105572914,0.0254215342183439,0.00912603570838641,1.09167149230749,-0.310175819058125,0,0,0,0,0,0,0,0,0,0
