rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,7.41917150662595,0.000625879548340627,4.21917800531907,-0.190070744497612,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.0225060527726946,-0.00334646061222527,0.0946869272664879,-0.0588052601187388,0,0,0,0,0,0,0,0
2,1,7.40156523948868,0.00834631764874237,3.86591159767903,0.115297999801651,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.00489978563542337,0.00437397748817647,-0.258579480373558,0.246563484180524,0,0,0,0,0,0,0,0
3,1,7.39978833869821,6.33306834989249e-05,4.25792977934183,-0.0937638074655803,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.00312288484495404,-0.00390900947706697,0.133438701289249,0.0375016769132925,0,0,0,0,0,0,0,0
1,2,7.38038131309636,0.00322090788045267,5.37818937671944,0.042352125749246,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,-0.0162841407568939,-0.000751432280113229,1.25369829866686,0.173617610128119,0,0,0,0,0,0,0,0
2,2,7.3844227020399,0.00917088247736168,5.20376030614058,-0.0835786673396084,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,-0.0122427518133508,0.00519854231679579,1.07926922808799,0.0476868170392645,0,0,0,0,0,0,0,0
3,2,7.39335000955878,0.000517899963841486,5.05524899004411,-0.214729963600671,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,-0.00331544429446851,-0.00345444019672441,0.930757911991525,-0.0834644792217983,0,0,0,0,0,0,0,0
1,3,7.44158647332092,0.002282399796884,2.42164093567786,-0.114687545941841,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.0449210194676652,-0.0016899403636819,-1.70285014237473,0.0165779384370318,0,0,0,0,0,0,0,0
2,3,7.49716298772541,0.00426487195781227,3.28446242449579,-0.34858445238695,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.100497533872161,0.000292531797246371,-0.840028653556799,-0.217318968008077,0,0,0,0,0,0,0,0
3,3,7.48979195911353,0.00324468741624247,2.00952311339308,0.195449576027207,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.0931265052602823,-0.000727652744323425,-2.1149679646595,0.326715060406079,0,0,0,0,0,0,0,0
1,4,7.42882224806297,0.00585238718571317,5.25330037144212,-0.263111794610752,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.0321567942097136,0.00188004702514728,1.12880929338953,-0.131846310231879,0,0,0,0,0,0,0,0
2,4,7.4192041132071,-0.000227768618133065,5.49547675746308,-0.23758314971242,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.0225386593538488,-0.00420010877869896,1.3709856794105,-0.106317665333547,0,0,0,0,0,0,0,0
3,4,7.44644981281134,-0.00125364308268842,5.67887711760306,-0.0559204663825933,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.0497843589580853,-0.00522598324325431,1.55438603955048,0.0753450179962795,0,0,0,0,0,0,0,0
1,5,7.40649760284864,0.00750311044506802,4.95512730168657,-0.177458920314953,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.00983214899538609,0.00353077028450213,0.830636223633982,-0.0461934359360803,0,0,0,0,0,0,0,0
2,5,7.40824751026589,0.00759392332502486,4.78288138494499,-0.173296971334573,0.0462093244441975,0.152229587911325,0.758066366808213,0.155976903045,-13.1641528554079,0.655531797176637,4.83708118493212,-0.310883241050287,0.0115820564126414,0.00362158316445896,0.658390306892408,-0.0420314869557004,0,0,0,0,0,0,0,0
