rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,32.6661641193279,0.135776810916324,-6.06456168478593,1.05671374265103,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,13.061466415966,0.00563248885761847,-1.9002058233515,-1.56496377286839,0,0,0,0,0,0
2,1,7.60111283824387,0.147471517191428,-2.94597973463424,3.08783629149301,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,-12.003584865118,0.0173271951327229,1.21837612680019,-0.492657006157512,0,0,0,0,0,0
3,1,19.3198075290166,0.112530176366859,-3.74766524301886,4.17394349965447,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,-0.284890174345286,-0.0176141456918465,0.416690618415567,-0.191266350197559,0,0,0,0,0,0
4,1,19.3661859732849,0.135162753237366,-5.192387368089,24.9696377572303,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,-0.23851173007699,0.00501843117866066,-1.02803150665457,1.59753297456528,0,0,0,0,0,0
5,1,29.237071610832,0.128550865659084,-4.64775895258843,21.4953896901148,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,9.63237390747013,-0.00159345639962169,-0.483403091154004,1.44771085661981,0,0,0,0,0,0
6,1,20.0740250838035,0.0521175513113981,-5.11393248430218,5.82823530942682,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,0.469327380441651,-0.0780267707473073,-0.949576622867752,0.142586640689826,0,0,0,0,0,0
7,1,24.2531603447831,0.160282652056781,-3.45876109522497,4.61327301212888,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,4.64846264142116,0.0301383299980753,0.70559476620946,-0.0911900364715006,0,0,0,0,0,0
8,1,35.2692672764233,0.219271066661026,-5.0728726493957,1.74287926149777,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,15.6645695730614,0.089126744602321,-0.908516787961276,-1.06458912887516,0,0,0,0,0,0
9,1,28.2191623898719,0.134278290712172,-5.98828186516045,17.6936091420142,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,8.61446468650998,0.00413396865346655,-1.82392600372602,1.2530758864552,0,0,0,0,0,0
10,1,19.4365072878846,0.14976489243301,-3.62758086904725,16.7165622443845,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,2.53345842057439,-1.26591268889752,-0.168190415477323,0.019620570374305,0.536774992387181,1.19627235662134,0,0,0,0,0,0
1,2,7.26704636650416,0.110489060786662,-7.25338267089266,0.548080747311587,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,-12.3376513368577,-0.0196552612720435,-3.08902680945824,-2.22146027628204,0,0,0,0,0,0
2,2,15.813855456072,0.070085939478823,-3.69515634376348,1.21956118089461,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,-3.79084224728994,-0.0600583825798824,0.46919951767095,-1.42163651625115,0,0,0,0,0,0
3,2,0.842016964908446,0.114075605747684,-4.5970441590395,6.91974455004685,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,-18.7626807384535,-0.0160687163110212,-0.432688297605073,0.314251231713257,0,0,0,0,0,0
4,2,31.8174336542846,0.0390781941121641,-4.49932403978296,0.683591284367404,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,12.2127359509227,-0.0910661279465413,-0.334968178348534,-2.00052269993265,0,0,0,0,0,0
5,2,15.415364353527,0.142880177523982,-4.22109792037927,2.67438403941128,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,-4.18933334983488,0.012735855465277,-0.0567420589448453,-0.636408534309718,0,0,0,0,0,0
6,2,13.8735052870877,0.0585123982902638,-2.79634563082009,2.41162704352816,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,-5.73119241627415,-0.0716319237684416,1.36801023061433,-0.739825980995563,0,0,0,0,0,0
7,2,5.42659470202822,0.0682632115477739,-3.94563227362826,4.1665015782163,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,-14.1781030013337,-0.0618811105109315,0.218723587806168,-0.193050888874726,0,0,0,0,0,0
8,2,16.3896217383095,0.0912606409806942,-4.90446307669341,4.21158231296647,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,-3.21507596505242,-0.0388836810780113,-0.740107215258987,-0.182289199109758,0,0,0,0,0,0
9,2,31.9722510088976,0.100044124354662,-2.66829214916682,0.607832215464124,0.00141227893239748,0.116077304707174,-0.00499121906417687,-0.00390360187712015,1.15157200935199,-0.575414858589783,12.3675533055357,-0.0301001977040431,1.49606371226761,-2.11798401900986,0,0,0,0,0,0
