parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,6.02915332187603,2.19294795274154,36.3724031496214,
b1_pop,-0.0256252401004155,0.0336069145778398,131.147706113766,
b2_pop,-5.4185112912464,1.84144028369136,33.984247419881,
a_pop,5.37080927862284,2.37096852053448,44.1454610941321,
h1_pop,0.000792093832416096,0.000756792378061736,95.5432736741957,
h2_pop,0.054341109275113,0.0126923025165161,23.3567232723548,
alpha1_pop,-0.464409624232051,0.196502641599337,42.3123534367477,
alpha2_pop,0.248697078759533,nan,nan,
hcov1_pop,0,,,
beta_hcov1_score4C,0.264495823720973,0.0722129861504439,27.3021271695481,0.000249552954375787
hcov2_pop,0,,,
beta_hcov2_score4C,-0.128338640018355,0.0290166622602467,22.6094512580908,9.73717003849295e-06
omega_b0,3.65093855014482,0.584633156599326,16.0132291620229,
omega_b1,0.0735264413648934,0.0212918906497339,28.9581411183326,
omega_b2,1.01896315266063,1.96964858046209,193.299294024431,
omega_a,0.466725826727686,0.213310519936744,45.7036032122563,
e_b,0.433527905037776,0.0231640581652679,5.34315274659181,
