rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha22,eta_alpha23,eta_alpha24
1,9,-0.0147023279305731,0.00240535528873666,-1.12637578521698,-0.240928164254866,-1.30682749916411,-0.000665739726506725,0,0,0,0,0,0,0,0,0,0
2,9,-0.0297725422242827,0.00106564449981602,-0.773717454809034,-0.175097818779177,-1.67659341518147,0.0678737533030048,0,0,0,0,0,0,0,0,0,0
3,9,-0.0369377921331324,-0.00612367542382249,-0.959909118701499,-0.00920748429109716,-1.10514939451049,-0.100078218166253,0,0,0,0,0,0,0,0,0,0
1,10,-0.00384654095825354,-0.00205878495439887,-0.0925745702806582,0.0785224884258954,0.768967743834809,-0.090747261576063,0,0,0,0,0,0,0,0,0,0
2,10,-0.0146269923735778,0.0116478794031094,-0.943707661472684,0.0721766740333356,1.42735239708951,-0.016512074894292,0,0,0,0,0,0,0,0,0,0
3,10,0.0126184983841524,0.00155723426658066,-0.290307423836889,0.189530186465125,0.668081257356087,-0.0639868076308246,0,0,0,0,0,0,0,0,0,0
1,11,0.0520909185108289,-0.00674470162541426,-0.419093079348688,-0.0110526807081359,2.71883095520228,-0.0965727942269574,0,0,0,0,0,0,0,0,0,0
2,11,-0.00551674813280911,0.00480020820238402,-1.32158028295478,0.0294309164542803,1.90980828751506,-0.102880767764484,0,0,0,0,0,0,0,0,0,0
3,11,0.0211887013188488,-0.0067947863525594,-1.44378843888158,-0.189956202902879,1.70911152153689,0.147885612297573,0,0,0,0,0,0,0,0,0,0
1,12,-0.0699105224059835,-0.0044717504660288,1.03708069268513,0.12903763413465,-2.10122907909698,-0.115464419548639,0,0,0,0,0,0,0,0,0,0
2,12,-0.0959115294654866,-0.0001827038528806,0.0552053335449676,0.279381487464296,-2.51108911248769,-0.0784980880685814,0,0,0,0,0,0,0,0,0,0
3,12,-0.014705275888808,-0.0080060119857857,0.63732194245081,-0.0630416795965695,-2.07574318549749,-0.0642363854222117,0,0,0,0,0,0,0,0,0,0
1,13,0.0155607477931321,0.00329325320968111,1.4773315971684,-0.0572186106142808,-0.352207427028539,0.0807282996571689,0,0,0,0,0,0,0,0,0,0
2,13,0.0525627829746114,-0.00258281865528464,0.249333129358879,0.12566144003513,0.750442970792296,-0.0398277603822479,0,0,0,0,0,0,0,0,0,0
3,13,-0.00311926052233069,0.00411566565032805,0.252057332974364,0.0707979326674911,0.474122303133985,0.0565227878903695,0,0,0,0,0,0,0,0,0,0
1,14,-0.00555634783974579,0.000789840940224119,0.40216065272769,-0.0758528481696507,-0.427660069303364,0.141045394289109,0,0,0,0,0,0,0,0,0,0
2,14,-0.0286843439981732,-0.000686624093946671,0.299247482624381,-0.123162908640719,-0.642697382000039,0.00630515572791882,0,0,0,0,0,0,0,0,0,0
3,14,-0.0214945770168784,-0.00193755163907873,0.2139873725514,-0.17464569534484,-1.43660629711947,0.0507080469778058,0,0,0,0,0,0,0,0,0,0
1,15,-0.0316169066625855,-0.0052946386155509,0.165873877419081,0.0677317614936522,1.85641919030973,0.0365323383691818,0,0,0,0,0,0,0,0,0,0
2,15,-0.00963725152418338,-0.00380661663803454,0.223741546584338,0.0294218889338639,2.00996130344055,0.0608687641927107,0,0,0,0,0,0,0,0,0,0
3,15,0.0105730231842385,0.00329670121439304,-0.175058788913068,0.0852273687533479,1.81144039302662,0.00973662669137398,0,0,0,0,0,0,0,0,0,0
1,16,0.00606197820768184,0.00454956725617712,-0.173578910462141,-0.18997590828661,0.834402543684613,-0.243613364392708,0,0,0,0,0,0,0,0,0,0
2,16,-0.0268062046322317,0.00796645488174816,-0.154563329335225,-0.248992971131424,0.336029254425676,-0.129146539621992,0,0,0,0,0,0,0,0,0,0
3,16,0.0202165674983599,0.00442855333719676,-0.481839631331649,-0.185545769387317,-0.288605204939483,-0.0661246445151254,0,0,0,0,0,0,0,0,0,0
1,17,0.0102111314730253,-0.00231958239483443,0.209447339951125,-0.187430001776876,1.14163405324357,-0.0480500879786978,0,0,0,0,0,0,0,0,0,0
2,17,0.0481662513790875,-0.00324153552092271,-0.353589294933268,-0.178618689248532,0.901429114985177,-0.0305275237555894,0,0,0,0,0,0,0,0,0,0
3,17,0.00151988594659258,-0.00176173675152323,-0.0504223347848951,-0.18380081613057,0.935766674129034,-0.025586607798296,0,0,0,0,0,0,0,0,0,0
1,18,0.0590846050288754,0.000381711280577639,0.009324356195342,0.0146176672480227,2.31578340131691,0.120228513792189,0,0,0,0,0,0,0,0,0,0
2,18,0.0447420655360764,-0.00013812115111934,0.470128084499235,-0.0759875725781891,2.7120809341075,0.103545156503002,0,0,0,0,0,0,0,0,0,0
3,18,0.0655347729447646,-0.000195178997886593,0.827114841946954,-0.0976201722481372,2.44440680817304,0.095551125873865,0,0,0,0,0,0,0,0,0,0
1,19,0.0109575224471188,0.00510919556011363,-0.150437557418651,0.0653233948764523,0.150042764520792,0.030452729583103,0,0,0,0,0,0,0,0,0,0
2,19,0.0219581671730129,-0.00139463064228422,-0.332615217255567,0.166509498759756,-0.0246030286038517,0.0807985008480773,0,0,0,0,0,0,0,0,0,0
3,19,0.0163587875414057,0.00753321150736422,0.63932814748418,-0.181323483741873,-0.644367387684705,0.0353214363918625,0,0,0,0,0,0,0,0,0,0
1,20,-0.0261993322278462,-0.00380452691480527,1.01641216193141,-0.0445290676061683,-0.892727803923708,-0.00354644650580913,0,0,0,0,0,0,0,0,0,0
2,20,-0.0137650456946998,-0.00896542752509512,0.977929185095331,0.146144478095021,-0.229873986432355,-0.108379760921646,0,0,0,0,0,0,0,0,0,0
3,20,-0.029419712762043,-0.00626007494655718,1.04170313982012,0.0224738117804522,-0.0996229026088065,0.108438800176612,0,0,0,0,0,0,0,0,0,0
1,21,0.0298459070032386,0.00122597406897862,0.78515011403456,-0.145774445730408,3.69567224872273,-0.106301264443115,0,0,0,0,0,0,0,0,0,0
2,21,-0.00747305614401217,0.000930129850791207,0.0570102647376238,-0.122914582488634,3.10821164856105,-0.0295332504920291,0,0,0,0,0,0,0,0,0,0
3,21,0.00545654379632765,0.00325939135748812,1.01630460194396,-0.175753729061886,3.25407064157609,-0.0784068368419645,0,0,0,0,0,0,0,0,0,0
1,22,-0.0114231436423253,-0.0106966593046976,-0.0903942283382095,-0.16334251582716,-2.43644285942448,-0.104379703637849,0,0,0,0,0,0,0,0,0,0
2,22,-0.0489900286355374,-0.00257806902435191,-0.364791508707758,0.266145672683589,-2.69046325849947,-0.0693166974394504,0,0,0,0,0,0,0,0,0,0
3,22,-0.105053500739331,-0.00138395549598573,0.106167254763662,0.0116738718578583,-1.96546952182447,-0.0180976611192205,0,0,0,0,0,0,0,0,0,0
1,23,0.0337162301916161,-0.000264248440685705,0.0461664861626705,-0.0581001298775588,-0.536870828084086,0.0538377809496844,0,0,0,0,0,0,0,0,0,0
2,23,-0.0250858837230874,0.00214133322270538,-0.374707390900725,-0.0591815929292884,-1.32707400773347,0.0637130251727672,0,0,0,0,0,0,0,0,0,0
3,23,-0.00318187319865793,-0.000220596961450448,0.821214280500439,-0.116798337018,-1.51056815748626,0.0893411998702209,0,0,0,0,0,0,0,0,0,0
1,24,0.0156886979553503,-0.000746066899672011,-1.03398678493465,0.206883886908973,-1.04413359668076,0.193371067908748,0,0,0,0,0,0,0,0,0,0
2,24,0.0630683622287407,0.00111452744965797,-0.861343144483539,-0.0498216483300405,-1.14279900161406,0.147826021702113,0,0,0,0,0,0,0,0,0,0
3,24,-0.0155193072240003,0.00271881728467256,-0.165071865848426,0.0226890564593277,-0.796523094608824,0.0904285301971037,0,0,0,0,0,0,0,0,0,0
1,25,-0.011955246842275,-0.00141330625201671,-0.168443040322929,-0.0595616268099067,2.46578532433263,0.109390010888471,0,0,0,0,0,0,0,0,0,0
2,25,-0.0136457143718918,-0.00502842039725238,-0.90368410697147,-0.0449264270498048,3.64361652618181,0.0418372423581197,0,0,0,0,0,0,0,0,0,0
3,25,0.0184385477343367,0.000111645383828177,-0.122241303387157,0.033678616307538,3.29211613594831,-0.0278871014524273,0,0,0,0,0,0,0,0,0,0
1,26,0.0217256038540192,-0.00106847323869444,-1.48551094774429,-0.0388621301728542,-1.32442932560102,-0.100313423614431,0,0,0,0,0,0,0,0,0,0
2,26,-0.0284839025297421,0.0042872917244175,-2.01115346647306,0.0175205700921609,-0.218148577451103,-0.0831196291263527,0,0,0,0,0,0,0,0,0,0
3,26,0.000673260636893325,0.00278515291347054,-2.24770363058938,0.0903435146436738,-0.669599802828969,-0.060203387502351,0,0,0,0,0,0,0,0,0,0
1,27,-0.0288758376816309,-0.00790786905689582,-1.34400049250278,0.185763728611625,-1.23466412923793,-0.00569605169424577,0,0,0,0,0,0,0,0,0,0
2,27,-0.0179936014776754,-0.00164599147756184,-1.4174267952436,0.0957506905891342,-0.83171773882543,0.0252307465744164,0,0,0,0,0,0,0,0,0,0
3,27,-0.0121156598461614,-0.00182594406207824,-1.95636503624524,-0.153818290934095,-2.7639159538783,0.108615089867061,0,0,0,0,0,0,0,0,0,0
1,28,-0.00923228044447555,0.00683571831481195,-0.171617905033329,0.0579478933251763,-0.26866959903986,0.0366263177125106,0,0,0,0,0,0,0,0,0,0
2,28,0.00553649961129299,0.00732807137816245,0.480818567849969,0.0457586421695849,-0.33521221910753,0.0537236696246454,0,0,0,0,0,0,0,0,0,0
3,28,-0.0132930553665949,0.00774022246811006,-0.157068918094948,0.0759793579985815,-0.14589555321883,0.0174190683436027,0,0,0,0,0,0,0,0,0,0
1,29,0.0312334546434991,0.00313366407130379,-2.36349828133471,-0.217392757582358,-1.06315762915809,0.0316147979799509,0,0,0,0,0,0,0,0,0,0
2,29,-0.00355405492784211,0.0093878073264537,-1.4552044174404,0.0761647889761299,-0.210474736065446,-0.0485874533094132,0,0,0,0,0,0,0,0,0,0
3,29,0.0575158245488971,-0.00301161524532175,-0.148396998439563,0.17816410574794,0.433598497270829,-0.00397466590907393,0,0,0,0,0,0,0,0,0,0
1,30,-0.0257438961443173,0.000282727481975533,-0.680172186131436,-0.0788884458461344,0.872586225143595,-0.0806517743425188,0,0,0,0,0,0,0,0,0,0
2,30,-0.0247937842724886,0.00527666514761641,-1.15478404200142,0.085363481612837,1.11802551135324,0.0318084463821012,0,0,0,0,0,0,0,0,0,0
3,30,0.00777856175592184,0.000558408277941006,-0.616443658639413,0.0403565114446855,0.653572613249703,0.0205981370963846,0,0,0,0,0,0,0,0,0,0
1,31,0.0476088245474173,0.0111506394882295,-0.14955401382283,0.0900200154104776,-0.325073063744718,-0.0635362694235572,0,0,0,0,0,0,0,0,0,0
2,31,0.0340160038660029,0.00488500431597166,1.15796687459205,-0.226632998581768,0.334521058227966,0.0782666271522402,0,0,0,0,0,0,0,0,0,0
3,31,0.0263113637052452,-0.000155777767714636,0.55394430805896,-0.0187867945475735,-1.55163986615675,-0.055547781441384,0,0,0,0,0,0,0,0,0,0
1,32,0.0152438158981356,0.000405843473190336,0.525580503669096,-0.0892485047830589,3.18339079704189,-0.0486354865192948,0,0,0,0,0,0,0,0,0,0
2,32,0.0224233678927082,0.00362626638101882,1.44422666239135,-0.156843363739213,3.60882169043912,-0.0122252131169275,0,0,0,0,0,0,0,0,0,0
3,32,0.0670411226856409,0.00369956245017593,1.01038468713759,-0.0940418268638855,2.88363902412207,-0.0212934328433715,0,0,0,0,0,0,0,0,0,0
1,33,0.0270096775522433,-0.00390869350894614,-0.51484259524793,0.166728627433041,2.52287591635051,-0.0699112055824182,0,0,0,0,0,0,0,0,0,0
2,33,-0.04132534126766,-0.00449116792810413,-0.6573538908761,0.286319531295702,2.17277242748103,0.0673886363082577,0,0,0,0,0,0,0,0,0,0
3,33,-0.0311450903576018,-0.00100851550596868,-0.692006576984085,-0.0870104353715533,2.03839828807466,-0.104381181994432,0,0,0,0,0,0,0,0,0,0
1,34,0.0374023319530563,-0.00689573037437795,0.476394838433677,0.0143237884710861,2.463566574555,-0.106905345634025,0,0,0,0,0,0,0,0,0,0
2,34,0.0251572145010783,-0.00521309281087739,1.44230406881475,-0.0160129006675623,2.38071108900881,-0.100386798645615,0,0,0,0,0,0,0,0,0,0
3,34,0.00740932674215689,-0.00489656823299982,0.0947649425644803,0.053269483317438,2.15102603432751,-0.114086413822109,0,0,0,0,0,0,0,0,0,0
1,35,0.00925099116909589,0.00504734012201522,1.18564226597507,0.0263613865219035,0.80949808576002,0.0661756013422779,0,0,0,0,0,0,0,0,0,0
2,35,0.0321752385287981,0.00348807140859713,1.20078801040478,-0.00839175323281688,0.534650711229676,0.0264614378953808,0,0,0,0,0,0,0,0,0,0
3,35,-0.0294663183163228,0.0040596810283061,1.26882247588201,0.00897845473291856,-0.147865785475513,0.125815358522461,0,0,0,0,0,0,0,0,0,0
1,36,0.0884101479157913,-0.000923629407420729,-0.822085078971384,0.0275503618672724,5.270217055864,-0.109053131034613,0,0,0,0,0,0,0,0,0,0
2,36,0.101804454725274,-0.00222374567032332,-1.5000749694265,0.0587057398017136,4.78063281057517,-0.0156351399403137,0,0,0,0,0,0,0,0,0,0
3,36,0.0592977817597706,0.00217305150744986,-0.834153629633281,0.0338979994674782,4.75933409261616,-0.0201614480445426,0,0,0,0,0,0,0,0,0,0
1,37,-0.0305336538249632,-0.00228004703274087,-0.554932467514476,0.205054641097078,-0.514533105508997,-0.0470467708822631,0,0,0,0,0,0,0,0,0,0
2,37,0.0421581034629774,0.00330222671794601,-0.0137948665942016,0.0177130028934693,-3.11068332174224,-0.100489327556205,0,0,0,0,0,0,0,0,0,0
3,37,-0.00852052652845625,-0.00596607089675563,-0.0951275399618181,0.0743157655390392,-2.01181783139949,0.0318832459016454,0,0,0,0,0,0,0,0,0,0
1,38,0.000224027577880648,0.00408832377771483,1.74305388836397,0.17355554832727,-1.403345645087,0.0386853480665187,0,0,0,0,0,0,0,0,0,0
2,38,-0.0039523244863986,0.00359015816597626,1.93159693776007,0.183657854511385,-1.31405776324383,0.0334755087584052,0,0,0,0,0,0,0,0,0,0
3,38,0.00961843486578751,0.00293354532311656,1.3345103494876,0.214241919831225,-1.19167232029064,0.0356559467409733,0,0,0,0,0,0,0,0,0,0
1,39,0.0167394206977649,9.71711269659521e-05,-0.489400570408532,0.0582561486028319,4.1102207623397,0.00675476670070576,0,0,0,0,0,0,0,0,0,0
2,39,0.0293328653706038,0.0108458878879012,-0.00877884399654327,-0.388694699109994,3.44652098428717,-0.0483509173070256,0,0,0,0,0,0,0,0,0,0
3,39,0.0580186407725023,0.00425808530446657,0.0440397908022634,0.0646611404411568,4.00735177658296,-0.00712311383506866,0,0,0,0,0,0,0,0,0,0
1,40,-0.0133276226535219,-0.00139539092080429,-1.30911685388299,0.0937775445534247,-0.242711474677388,0.00522857144251049,0,0,0,0,0,0,0,0,0,0
2,40,0.000140042062835022,-0.00133418179333693,-0.396272409531689,0.0991152834000812,0.0883906978515521,0.0635239908654698,0,0,0,0,0,0,0,0,0,0
3,40,0.0261717880543806,-0.00183917936168497,-0.536350549564482,-0.0714468910833446,-0.465563286832206,-0.0219223703318678,0,0,0,0,0,0,0,0,0,0
1,41,0.0123909554821342,0.0061839145111918,-0.711979005689217,-0.108415396051396,-1.24417340299299,-0.0389629587576475,0,0,0,0,0,0,0,0,0,0
2,41,0.00223282378763212,0.00165778168576215,0.174978351725564,-0.0273883693420742,-1.09154871486108,0.0373036124663196,0,0,0,0,0,0,0,0,0,0
3,41,-0.00844228863140284,0.000357673349643481,-0.0407583619010436,-0.190565535455337,-1.3944229311159,-0.104663641671824,0,0,0,0,0,0,0,0,0,0
1,42,-0.0722415391002196,0.000254582554351073,0.353464684170804,-0.0376443087891151,-2.72827012106801,-0.032281125473449,0,0,0,0,0,0,0,0,0,0
2,42,-0.0627991830250005,0.00241043024667735,0.270755187560336,-0.0596901131329785,-2.25544764733222,-0.0758035095083547,0,0,0,0,0,0,0,0,0,0
3,42,-0.0741849504234979,0.00164666663174384,0.0432685049281671,0.0610062049249522,-2.66351692769143,-0.0701372664600648,0,0,0,0,0,0,0,0,0,0
1,43,0.00859228147254854,0.012982147516264,1.44368336547834,-0.037202370942306,2.88636687565738,0.0798114307280264,0,0,0,0,0,0,0,0,0,0
2,43,0.0162003663691213,0.0108125276475174,0.919061951993003,-0.0181077006609074,3.16855661334712,0.0443144953464263,0,0,0,0,0,0,0,0,0,0
3,43,0.0554571277113043,0.00771118274280873,0.776745454597986,0.0557708508777042,3.51319627169471,0.0246685390871385,0,0,0,0,0,0,0,0,0,0
1,44,0.00865905854894944,0.000243384464572674,0.74301114327531,0.0837123280963835,0.95320070929017,-0.0520986910108197,0,0,0,0,0,0,0,0,0,0
2,44,0.0334725489562588,-0.000594467321110398,0.787114839596104,0.0908411642781052,0.630706144495156,-0.0442402803466871,0,0,0,0,0,0,0,0,0,0
3,44,0.0305777272625294,-0.0014901651386097,0.715396280077733,0.0794005744091185,0.604322765473752,-0.0514319902199,0,0,0,0,0,0,0,0,0,0
1,45,-0.00634332974439378,-0.00350621263695056,0.202680768567974,0.0600582780613061,0.645976057048342,-0.071485273923062,0,0,0,0,0,0,0,0,0,0
2,45,0.00823188441418665,-0.00165728638743485,0.0179531061402933,0.0638798207649426,-0.366386953188711,-0.0190665118080874,0,0,0,0,0,0,0,0,0,0
3,45,0.0108705511922684,-0.00523641377396755,1.17346854085391,0.0150622078170561,0.49527554541908,0.0220753197138963,0,0,0,0,0,0,0,0,0,0
1,46,0.0538035152427838,0.00734159200222933,-0.757866473678219,0.12546193098392,2.25551105871549,0.0159181831233009,0,0,0,0,0,0,0,0,0,0
2,46,0.0488462605193085,0.0027715296395092,-0.608221320362178,-0.097108550614205,2.0642029292301,-0.0342820804233121,0,0,0,0,0,0,0,0,0,0
3,46,0.0190097056947147,0.00364093545305629,-0.514259225010333,0.147714455934747,1.71821655516869,-0.0195974817496504,0,0,0,0,0,0,0,0,0,0
1,47,-0.0299388043329065,-0.00179860945962616,-0.192492882531131,0.10078275153951,0.991415174127257,0.0527408735430753,0,0,0,0,0,0,0,0,0,0
2,47,0.014624928811406,-0.00216546159015129,-0.810467149420848,0.33235333034416,-0.169432924328939,-0.141494983410606,0,0,0,0,0,0,0,0,0,0
3,47,-0.0438373625320567,0.00474550533230582,-0.125863644263787,-0.051183828053473,0.770783884316542,0.0510942302520123,0,0,0,0,0,0,0,0,0,0
1,48,0.00585308736201462,0.00385186551724727,-1.64911187591383,0.0182746911985474,1.15153388599248,-0.0123150351111856,0,0,0,0,0,0,0,0,0,0
2,48,0.0444714163445621,0.00252136075084136,-0.603433855533245,-0.0886167651025745,2.02080702676251,0.0994248347380881,0,0,0,0,0,0,0,0,0,0
3,48,0.0310030558580889,0.00031986433085944,-2.26499738221778,-0.067898589631561,1.23511338141721,-0.133865112025181,0,0,0,0,0,0,0,0,0,0
1,49,0.00917905507397432,0.00623291076172527,-0.125020867733737,0.221821212552144,1.5529015804895,-0.0286866611164435,0,0,0,0,0,0,0,0,0,0
2,49,0.00636260915494358,0.00430165777845645,-0.512858436116011,0.0147261779959547,0.406540525429034,-0.0592797443197129,0,0,0,0,0,0,0,0,0,0
3,49,0.00585206109046599,0.0019197460870901,0.0558026464624035,0.0523225428854992,-0.0594968537581009,0.0400854643437625,0,0,0,0,0,0,0,0,0,0
1,50,0.053705698099769,-0.00339045932229841,-0.508595786343186,0.146190185863824,-1.71972682016878,-0.148834242565023,0,0,0,0,0,0,0,0,0,0
2,50,0.0060311360500398,-0.000476049866687571,0.341260308747183,0.0526404772698788,-2.62696075861128,0.0449868242159765,0,0,0,0,0,0,0,0,0,0
3,50,0.00293945542097873,0.00355080916289016,1.09581035845837,-0.0610319111156851,-4.03446067715089,0.0828258717908626,0,0,0,0,0,0,0,0,0,0
1,51,0.0500246663003576,0.00307232788444633,0.274997595089207,0.0758324890649551,0.96860498675076,0.0673061876286405,0,0,0,0,0,0,0,0,0,0
2,51,0.0152279116052245,0.00400991157036521,0.116690382514327,0.0846013991714469,0.393366827386813,0.0818097269787073,0,0,0,0,0,0,0,0,0,0
3,51,0.0481892326073794,0.00408157442869761,0.741982925319903,0.0289440904649027,0.133217042625017,0.119413620862661,0,0,0,0,0,0,0,0,0,0
1,52,0.0093888132586768,0.00191171122444252,-1.16507511630005,0.290584025670765,0.911093483740053,-0.0259224063329639,0,0,0,0,0,0,0,0,0,0
2,52,0.0252497739168751,-0.00222952664069379,-1.38786370273842,0.305095325202779,0.799709629250152,-0.000558928591142302,0,0,0,0,0,0,0,0,0,0
3,52,0.0235778296476852,-0.000932154651920212,-0.919428735339055,0.267075302157498,-0.243716808072975,0.073993010907103,0,0,0,0,0,0,0,0,0,0
1,53,0.0195245613805151,0.00705668405098953,1.58830343746655,-0.0695635664186996,2.16118320782221,0.135476096787653,0,0,0,0,0,0,0,0,0,0
2,53,0.0175198849952887,-0.00432877439296883,0.144272366603409,0.0845854882174634,2.53960461666397,0.0353989769031257,0,0,0,0,0,0,0,0,0,0
3,53,0.0290439459981711,-0.000464484572307102,-0.568621228624827,0.144975536824774,1.77390818091687,-0.0732130099686659,0,0,0,0,0,0,0,0,0,0
1,54,0.11471545877806,0.00345602697303455,0.520588708146322,0.230616574703026,4.01136114606544,0.00097873621589413,0,0,0,0,0,0,0,0,0,0
2,54,0.104540575999886,0.0020642812847138,-0.242577846698482,0.241392760763299,4.65343125703132,-0.0386143064042582,0,0,0,0,0,0,0,0,0,0
3,54,0.0750431002353942,0.00903433920645429,0.0458858154123538,0.269752595802416,5.23748310127147,-0.105486185244876,0,0,0,0,0,0,0,0,0,0
1,55,-0.0056523116776992,0.00223860157449397,-0.563933043133524,-0.0548156071800775,0.0157573770808446,0.079072051199732,0,0,0,0,0,0,0,0,0,0
2,55,0.0434658676345601,0.00103007370948355,-0.63374055199866,-0.0536866254825933,0.546706467827413,0.0319667421263359,0,0,0,0,0,0,0,0,0,0
3,55,0.026444045414995,-0.000625011143517042,-1.87185347255453,0.0413260831713989,-0.303757926364544,0.129177543921081,0,0,0,0,0,0,0,0,0,0
1,56,0.00241859148451073,-0.00263040216077845,0.655021587782673,0.176825782342176,-0.770081985845016,0.180371675887044,0,0,0,0,0,0,0,0,0,0
2,56,-0.039849186167765,0.00343058725943458,0.437504307933573,-0.0474668545676464,-0.94977867899051,0.0573782176477757,0,0,0,0,0,0,0,0,0,0
3,56,-0.0195324633463692,0.00284078595874307,-0.682147853638388,0.160034754413297,-1.76715691736824,-0.0134232079899801,0,0,0,0,0,0,0,0,0,0
1,57,0.0192957683141231,-0.00296246120260921,0.112138009357528,-0.0721073270560521,-2.2264305825792,-0.0414167496459031,0,0,0,0,0,0,0,0,0,0
2,57,-0.0209321366468815,-0.00311358083004454,0.220167392472427,0.130146409006826,-3.02345202483529,-0.0607851664993348,0,0,0,0,0,0,0,0,0,0
3,57,-0.0355173162727862,-0.00422130173982833,-0.167333182315029,0.0169713783084048,-1.78460212367651,0.0466522771984887,0,0,0,0,0,0,0,0,0,0
1,58,0.0193218311909265,0.000143924544270895,0.269375494702362,-0.0286828938361006,2.88618920173924,-0.0194075401569806,0,0,0,0,0,0,0,0,0,0
2,58,0.00180308160411435,0.000779505506794487,-0.00534081616243931,-0.0270383484129683,2.96605269122465,-0.0431510195462433,0,0,0,0,0,0,0,0,0,0
3,58,0.0426604770470833,0.0002713280772491,0.481594471298986,-0.0504316861146315,2.42317682443673,-0.0156188298983782,0,0,0,0,0,0,0,0,0,0
1,59,-0.00448053624288569,0.000626723726453424,-1.04085159330744,-0.00324314654471061,-0.773448338132137,0.044164235237558,0,0,0,0,0,0,0,0,0,0
2,59,0.00763760347891029,-0.00101418880706509,-0.268455128665117,-0.116425283438883,-0.177603895274324,-0.00463312238496041,0,0,0,0,0,0,0,0,0,0
