id,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM
41,0.00887977,0.00103782,-0.0851455,-0.0242083,-0.977253,0.0198763,0,0,0,0,0,0,0,0,0,0
42,-0.0561747,0.000394871,0.150387,0.00365156,-2.34738,-0.07982,0,0,0,0,0,0,0,0,0,0
43,0.0448981,0.00885697,0.890746,0.0448953,3.38018,0.0512108,0,0,0,0,0,0,0,0,0,0
44,0.0242193,-0.000619943,0.753872,0.0898898,0.790053,-0.0478131,0,0,0,0,0,0,0,0,0,0
45,0.0231462,-0.00154896,0.423996,0.055664,0.0675324,-0.0375706,0,0,0,0,0,0,0,0,0,0
46,0.0134784,0.00130114,-0.167844,-0.0430832,1.86518,0.014235,0,0,0,0,0,0,0,0,0,0
47,0.0109394,0.000127863,-0.00476379,-0.00878961,0.177042,0.00259394,0,0,0,0,0,0,0,0,0,0
48,0.0174382,0.00234419,-1.15195,-0.0364151,1.30251,0.0167248,0,0,0,0,0,0,0,0,0,0
49,0.02793,0.000985439,-0.284191,-0.00269106,1.00761,-0.00486762,0,0,0,0,0,0,0,0,0,0
50,0.0147268,-0.000301964,0.790138,0.0360848,-2.86671,-0.00212763,0,0,0,0,0,0,0,0,0,0
51,0.0306289,0.00324939,0.449934,0.0411957,0.536644,0.119051,0,0,0,0,0,0,0,0,0,0
52,0.00981253,0.000348098,-1.14662,0.277426,0.251647,0.0287602,0,0,0,0,0,0,0,0,0,0
53,-0.0036493,-9.64588e-05,0.773484,-0.00849722,2.17625,0.0086007,0,0,0,0,0,0,0,0,0,0
54,0.0830246,0.00754926,0.325389,0.214147,4.42516,-0.000285107,0,0,0,0,0,0,0,0,0,0
55,0.0225619,0.00262012,-1.38235,0.0364021,0.242402,0.0891665,0,0,0,0,0,0,0,0,0,0
56,-0.00756084,-0.000344459,0.244911,-0.0142396,-1.00354,0.00563061,0,0,0,0,0,0,0,0,0,0
57,-0.0200856,-0.0039018,0.132805,0.0340971,-2.33279,-0.0268825,0,0,0,0,0,0,0,0,0,0
58,0.0339083,-0.000506071,0.243102,-0.0343539,2.58659,-0.0103451,0,0,0,0,0,0,0,0,0,0
59,0.00923685,-0.000756394,-0.567359,-0.0913574,-0.107757,-0.0131291,0,0,0,0,0,0,0,0,0,0
60,-0.0253598,0.000243184,-0.829938,0.0740307,-2.14085,0.0233212,0,0,0,0,0,0,0,0,0,0
61,-0.026626,-0.000151644,0.0754845,0.0635037,0.150717,-0.00797233,0,0,0,0,0,0,0,0,0,0
62,0.00033532,0.000279091,-0.581735,0.0644759,-3.19499,-0.00286617,0,0,0,0,0,0,0,0,0,0
63,-0.0649546,-0.000778963,1.39451,0.0123807,-4.49086,-0.0467871,0,0,0,0,0,0,0,0,0,0
64,-0.0184079,-0.00271282,0.461038,0.0213172,-1.40998,0.00774415,0,0,0,0,0,0,0,0,0,0
65,-0.00151611,-0.000845374,-1.11946,0.00219676,-1.53345,-0.00312426,0,0,0,0,0,0,0,0,0,0
66,-0.0315024,0.00267412,0.259425,-0.0929773,-1.81143,0.0998864,0,0,0,0,0,0,0,0,0,0
67,0.0493095,0.00562165,0.13143,-0.072536,0.496906,0.0724598,0,0,0,0,0,0,0,0,0,0
68,0.0139815,0.00697974,0.147992,-0.108683,0.461146,0.06575,0,0,0,0,0,0,0,0,0,0
69,-0.00285143,-1.52224e-05,-0.307241,-0.000216183,-1.57744,0.00727842,0,0,0,0,0,0,0,0,0,0
70,-0.00996275,-4.98363e-05,0.315764,0.0720128,0.106824,0.0028859,0,0,0,0,0,0,0,0,0,0
71,-0.0101489,-0.00446604,0.530296,0.122382,1.09065,-0.0586773,0,0,0,0,0,0,0,0,0,0
72,0.00806779,-0.00205045,0.629387,0.137615,-1.32179,0.0743291,0,0,0,0,0,0,0,0,0,0
73,-0.0274551,0.00229698,0.18007,0.00153172,-1.63404,0.124315,0,0,0,0,0,0,0,0,0,0
74,0.0149038,0.000124719,0.231162,-0.00310651,0.826941,-0.00138221,0,0,0,0,0,0,0,0,0,0
75,0.0298898,0.00135601,-1.10497,0.224189,1.46832,0.0228291,0,0,0,0,0,0,0,0,0,0
76,0.0143395,-0.000422644,1.02503,-0.0314325,1.03122,-0.00606659,0,0,0,0,0,0,0,0,0,0
77,-0.00200949,0.0017823,1.51125,0.0331988,-0.546294,0.0620036,0,0,0,0,0,0,0,0,0,0
78,0.0354958,-0.00653114,-2.47596,0.0261326,1.23477,-0.0137763,0,0,0,0,0,0,0,0,0,0
79,0.0390448,-0.00117644,0.935546,0.141081,1.10158,-0.00605938,0,0,0,0,0,0,0,0,0,0
80,0.0244736,0.00156733,-1.45922,-0.015166,-0.849696,0.0349105,0,0,0,0,0,0,0,0,0,0
81,0.0127782,-0.00484181,1.13559,-0.179254,0.144302,-0.0953135,0,0,0,0,0,0,0,0,0,0
82,-0.0624164,-0.000441657,-0.551473,0.00100077,-2.0879,0.00667773,0,0,0,0,0,0,0,0,0,0
83,-0.00782644,-0.00209841,-0.165808,-0.207799,1.00977,0.0158751,0,0,0,0,0,0,0,0,0,0
84,-0.0060246,-0.00712489,0.0718667,0.109116,-1.16577,-0.0125983,0,0,0,0,0,0,0,0,0,0
85,-0.0527159,0.00403091,0.161501,0.0255399,-2.11937,0.0689523,0,0,0,0,0,0,0,0,0,0
86,0.0068137,0.00117704,-0.401122,-0.0250523,0.955699,-0.0144359,0,0,0,0,0,0,0,0,0,0
87,-0.0404334,-0.00164166,1.37101,0.159379,-2.15124,-0.0294336,0,0,0,0,0,0,0,0,0,0
88,-0.0124247,0.000941506,1.15023,0.0238089,-0.557183,0.0231373,0,0,0,0,0,0,0,0,0,0
89,0.0351072,-0.00166464,-0.0695919,-0.345708,1.05086,0.0585029,0,0,0,0,0,0,0,0,0,0
90,-0.00537059,0.000970774,-1.53718,-0.188999,-1.09798,-0.0207088,0,0,0,0,0,0,0,0,0,0
91,-0.0117016,-0.00192734,0.305296,0.0160801,0.635925,-0.0131435,0,0,0,0,0,0,0,0,0,0
92,0.0396226,0.00560974,0.917585,0.152389,1.72636,0.0767041,0,0,0,0,0,0,0,0,0,0
93,-0.0286246,-4.29981e-06,-1.51035,0.0231301,-2.13977,0.0105863,0,0,0,0,0,0,0,0,0,0
94,0.00812284,-0.00766804,-0.444139,0.157215,0.381467,-0.0446486,0,0,0,0,0,0,0,0,0,0
95,0.0474775,0.000913235,0.12667,0.0092847,1.44508,-0.00943101,0,0,0,0,0,0,0,0,0,0
96,-0.0531477,7.64677e-05,-0.843671,-0.0808647,-1.63395,0.0025929,0,0,0,0,0,0,0,0,0,0
97,0.000420784,0.000807386,-0.111168,-0.00521875,0.805456,-0.00101758,0,0,0,0,0,0,0,0,0,0
98,-0.00726594,0.000149823,-0.446916,-0.0667265,1.20678,-0.00544998,0,0,0,0,0,0,0,0,0,0
99,-0.0104181,-0.00132245,0.328942,-0.0323321,-1.46863,-0.0441913,0,0,0,0,0,0,0,0,0,0
100,-0.0434996,0.000748116,-0.384721,-0.0928406,-1.49613,-0.00860098,0,0,0,0,0,0,0,0,0,0
101,0.0228998,0.000220102,-0.538387,-0.00963673,1.86028,0.00216887,0,0,0,0,0,0,0,0,0,0
102,-0.00859248,0.000856477,-0.389738,0.0607804,3.30913,-0.000125565,0,0,0,0,0,0,0,0,0,0
103,-0.00134655,0.000228878,-0.0692749,-0.0660559,-0.449935,-0.00241566,0,0,0,0,0,0,0,0,0,0
104,0.00299751,0.00200052,1.22227,0.171592,0.996188,0.0368234,0,0,0,0,0,0,0,0,0,0
105,-0.0138989,0.00230996,0.702819,0.0242647,-0.190128,0.026109,0,0,0,0,0,0,0,0,0,0
106,0.00175928,0.000581443,-0.0542012,0.13131,-0.324177,-0.0338748,0,0,0,0,0,0,0,0,0,0
107,-9.0343e-05,-0.000340117,-1.30226,-0.0169984,-0.274387,0.000290618,0,0,0,0,0,0,0,0,0,0
108,-0.00812565,0.00198966,1.52016,-0.0296453,0.491614,0.0455408,0,0,0,0,0,0,0,0,0,0
109,-0.028688,-0.00291343,-0.192242,-0.0995157,-0.831891,-0.0140329,0,0,0,0,0,0,0,0,0,0
110,-0.0354075,-0.00224374,-1.05356,-0.100479,-2.12686,-0.0699861,0,0,0,0,0,0,0,0,0,0
111,0.0625434,0.00139505,1.30422,0.066322,1.7176,0.0280205,0,0,0,0,0,0,0,0,0,0
112,-0.0334224,-2.71064e-05,0.189705,-0.0303439,-1.88323,-0.0326718,0,0,0,0,0,0,0,0,0,0
113,0.0331884,0.0010958,2.23964,0.0391444,0.751382,-0.00124133,0,0,0,0,0,0,0,0,0,0
114,-0.00753528,-0.00371535,-1.85444,-0.0571311,-1.12275,-0.0366815,0,0,0,0,0,0,0,0,0,0
115,0.00260999,8.09266e-05,-1.02849,0.023607,-0.857636,-0.00757827,0,0,0,0,0,0,0,0,0,0
116,-0.0195638,-0.0034724,2.66433,0.0368861,0.246925,0.0398198,0,0,0,0,0,0,0,0,0,0
117,-0.0818233,-0.00183352,0.604485,-0.239736,-3.54173,0.0130549,0,0,0,0,0,0,0,0,0,0
118,-0.0577508,-0.00413111,1.2508,0.164324,-2.27711,0.0115357,0,0,0,0,0,0,0,0,0,0
119,0.000433189,0.000753127,0.353476,-0.00721189,1.85113,0.0098984,0,0,0,0,0,0,0,0,0,0
120,0.000441185,0.00034414,-1.31545,7.70969e-05,-1.42925,-0.00636188,0,0,0,0,0,0,0,0,0,0
121,0.0284064,0.000267534,-0.0381674,0.0501301,1.62611,0.00194666,0,0,0,0,0,0,0,0,0,0
122,0.0246422,-0.00447997,0.892068,0.111385,1.23509,-0.0320142,0,0,0,0,0,0,0,0,0,0
123,0.0428604,-0.000315397,-0.0839835,0.00381285,0.689641,-0.000394873,0,0,0,0,0,0,0,0,0,0
124,0.0407754,0.000353763,-0.633367,-0.029615,1.11274,0.00197353,0,0,0,0,0,0,0,0,0,0
125,0.0329414,-0.00409224,-0.0791654,-0.0530809,1.24725,-0.0338205,0,0,0,0,0,0,0,0,0,0
126,-0.0241394,-0.000778543,1.72995,0.334245,0.33086,-0.0724158,0,0,0,0,0,0,0,0,0,0
127,-0.0175274,-0.0020773,-0.807718,-0.131762,-0.57544,0.0937035,0,0,0,0,0,0,0,0,0,0
128,-0.0134713,-0.00153391,-0.104581,0.0525751,-0.151053,-0.00484669,0,0,0,0,0,0,0,0,0,0
129,-0.0274973,0.00340516,-0.501995,-0.0316005,-1.50073,-0.0616333,0,0,0,0,0,0,0,0,0,0
130,0.0139704,-8.84029e-05,0.419378,0.0365608,1.5934,-0.00172485,0,0,0,0,0,0,0,0,0,0
131,0.0305011,-0.00254435,-1.48963,-0.0989474,2.54187,-0.00331123,0,0,0,0,0,0,0,0,0,0
132,0.0530929,-0.00121106,-1.68816,0.0983099,3.84037,-0.0131047,0,0,0,0,0,0,0,0,0,0
133,-0.030007,-0.00161878,-0.320914,-0.0463142,-2.52608,-0.00653231,0,0,0,0,0,0,0,0,0,0
134,-0.0218364,0.00117139,0.475452,-0.0896266,0.482158,-0.00575596,0,0,0,0,0,0,0,0,0,0
135,0.0296737,0.000208144,0.341779,-0.0194862,0.515473,0.00401519,0,0,0,0,0,0,0,0,0,0
136,-0.0132069,-0.00160949,-0.14861,-0.00930561,-0.402052,-0.0421223,0,0,0,0,0,0,0,0,0,0
137,-0.0189409,-0.000570837,0.855159,0.0251353,-2.30739,-0.00454142,0,0,0,0,0,0,0,0,0,0
138,-0.0443536,0.000409162,0.0228397,0.0898946,-0.954083,-0.0323108,0,0,0,0,0,0,0,0,0,0
139,0.0487541,0.00104152,-0.104348,-0.0374675,1.06834,0.00262949,0,0,0,0,0,0,0,0,0,0
140,-0.0377507,0.000165525,-0.657612,0.0237575,-0.0464066,0.00516927,0,0,0,0,0,0,0,0,0,0
141,-0.00492753,0.000255633,-2.09241,-0.0104411,0.675541,-0.0026096,0,0,0,0,0,0,0,0,0,0
142,0.0352018,0.00113117,0.521081,-0.00729609,3.59997,0.00468866,0,0,0,0,0,0,0,0,0,0
143,-0.00209555,-0.000551853,-1.3915,-0.166526,-0.424485,0.0166357,0,0,0,0,0,0,0,0,0,0
144,0.0323521,-0.00339755,0.553925,-0.30923,0.247749,-0.0503048,0,0,0,0,0,0,0,0,0,0
145,0.00445627,0.000220874,0.422278,-0.0284229,0.743396,-0.00315276,0,0,0,0,0,0,0,0,0,0
146,-0.0161507,-0.00168822,1.42899,-0.0898846,0.856889,-0.00994719,0,0,0,0,0,0,0,0,0,0
147,0.0214156,0.00372696,-1.56258,-0.154824,0.333374,0.00730347,0,0,0,0,0,0,0,0,0,0
148,-0.0225953,-0.00461588,0.541894,0.0686633,-0.597777,-0.0504493,0,0,0,0,0,0,0,0,0,0
149,0.00720881,0.000477904,-0.148075,-0.0437381,0.395985,0.0313638,0,0,0,0,0,0,0,0,0,0
150,0.00590598,0.000119194,-0.546276,0.00469707,-2.36353,-0.00815364,0,0,0,0,0,0,0,0,0,0
151,0.000545998,0.00105637,-0.361964,-0.224745,0.736904,-0.0047005,0,0,0,0,0,0,0,0,0,0
152,-0.00528918,0.00966351,-0.730001,-0.112855,-0.468387,0.161752,0,0,0,0,0,0,0,0,0,0
153,-0.108291,-0.00221667,0.280444,0.176859,-3.07172,-0.0225027,0,0,0,0,0,0,0,0,0,0
154,-0.0337987,-0.00327231,0.287516,0.0621938,-2.46771,-0.0146235,0,0,0,0,0,0,0,0,0,0
155,0.0440729,0.00517576,0.691544,-0.199427,0.591394,0.0877515,0,0,0,0,0,0,0,0,0,0
156,0.0297236,0.00233613,0.935635,0.394638,0.581788,-0.0202249,0,0,0,0,0,0,0,0,0,0
157,0.0438597,0.000918722,1.54212,0.0548277,2.36217,0.00458934,0,0,0,0,0,0,0,0,0,0
158,0.000873549,-0.000428377,-0.189978,0.0417847,-0.540383,-0.00328856,0,0,0,0,0,0,0,0,0,0
159,-0.0373515,0.0013629,0.663214,0.119169,-0.992263,0.0119183,0,0,0,0,0,0,0,0,0,0
160,0.0530442,-0.000271699,-0.245369,-0.247755,2.17911,-0.037875,0,0,0,0,0,0,0,0,0,0
161,-0.0208148,-0.00163068,-0.178723,0.205067,-1.38953,0.0151448,0,0,0,0,0,0,0,0,0,0
162,-0.00347466,-1.71508e-05,1.53858,-0.066579,0.0193862,-0.0237256,0,0,0,0,0,0,0,0,0,0
163,0.00560316,-0.000456248,0.903154,0.0302922,-0.696514,0.0103887,0,0,0,0,0,0,0,0,0,0
164,0.011838,-0.00509446,-0.276572,0.174295,-0.475241,-0.000143057,0,0,0,0,0,0,0,0,0,0
165,0.0152436,-0.0043076,-0.876494,0.136336,-0.432985,-0.0519084,0,0,0,0,0,0,0,0,0,0
166,-0.0227593,0.000476461,1.19308,-0.0408415,-1.37973,0.00709722,0,0,0,0,0,0,0,0,0,0
167,0.0352027,0.000779927,0.278229,-0.027442,2.70512,0.026826,0,0,0,0,0,0,0,0,0,0
168,0.00903218,-0.00195485,0.790755,0.146386,3.1128,-0.0242574,0,0,0,0,0,0,0,0,0,0
169,0.00795953,-0.000322402,-0.817664,0.0237801,-1.1412,0.00274426,0,0,0,0,0,0,0,0,0,0
170,-0.0362644,-0.00449445,-0.00370599,0.279231,-2.05078,0.0611433,0,0,0,0,0,0,0,0,0,0
171,0.0278666,-0.000170606,0.2687,0.0334004,0.260298,0.0279975,0,0,0,0,0,0,0,0,0,0
172,-0.00996116,0.00166584,0.352468,0.0285119,-0.259262,0.0361455,0,0,0,0,0,0,0,0,0,0
173,0.0186158,0.00509301,-0.870873,-0.0904546,0.519758,0.137451,0,0,0,0,0,0,0,0,0,0
174,-0.0718818,-0.00397776,-0.428104,0.0348554,-3.32362,-0.0167514,0,0,0,0,0,0,0,0,0,0
175,0.0607525,0.000126048,0.0199702,-0.0377196,1.99949,0.00692202,0,0,0,0,0,0,0,0,0,0
176,-0.0363019,0.0081343,-0.916226,-0.0261126,-1.88327,0.162987,0,0,0,0,0,0,0,0,0,0
177,0.00811668,-5.92058e-05,0.31183,0.0036073,-0.268859,0.000211181,0,0,0,0,0,0,0,0,0,0
178,0.0560868,0.00313825,0.227326,0.205034,1.86153,0.0962125,0,0,0,0,0,0,0,0,0,0
179,-0.0204447,-0.000454581,-1.15569,-0.0579574,-1.0574,-0.00761168,0,0,0,0,0,0,0,0,0,0
180,0.0172794,0.000295049,-0.708275,-0.00109905,0.130094,0.00208456,0,0,0,0,0,0,0,0,0,0
181,0.00331316,0.000368974,-0.415509,-0.00271543,-0.24646,-0.000307404,0,0,0,0,0,0,0,0,0,0
182,-0.00244078,-0.00217953,-0.210172,-0.0513842,0.505061,-0.00865264,0,0,0,0,0,0,0,0,0,0
183,-0.0401073,0.00170935,-0.490631,-0.0356212,-1.50167,0.0332241,0,0,0,0,0,0,0,0,0,0
184,0.0127728,-0.00177484,-1.27552,-0.00345526,0.929003,0.0110382,0,0,0,0,0,0,0,0,0,0
185,-0.0211391,0.000758261,-1.82232,-0.0195181,-0.308245,-0.00866495,0,0,0,0,0,0,0,0,0,0
186,0.00381733,-0.00290505,-0.100172,-0.00806949,0.621346,-0.0920376,0,0,0,0,0,0,0,0,0,0
187,-0.023074,0.00105926,-0.005817,0.0144864,-0.21021,0.00220946,0,0,0,0,0,0,0,0,0,0
188,0.000957098,0.000114929,2.04536,-0.0374276,-0.895281,-0.00541357,0,0,0,0,0,0,0,0,0,0
189,0.00121951,-0.00325381,0.585136,0.0832396,1.9325,-0.0058128,0,0,0,0,0,0,0,0,0,0
190,0.0159644,-0.0035497,-0.0879755,-0.273604,1.28725,-0.0555485,0,0,0,0,0,0,0,0,0,0
191,-0.00888949,-0.000468927,0.628608,-0.070476,-1.47447,0.0520378,0,0,0,0,0,0,0,0,0,0
192,0.0563095,0.00221,0.623258,-0.0877764,3.07429,-0.00275915,0,0,0,0,0,0,0,0,0,0
193,0.007512,-0.000992115,0.154307,0.0991711,-0.059969,-0.00480566,0,0,0,0,0,0,0,0,0,0
194,0.00498749,0.000610284,0.434959,-0.017439,-0.594939,0.0024821,0,0,0,0,0,0,0,0,0,0
195,0.000416641,-0.00222526,0.114301,-0.135417,-1.85069,0.035675,0,0,0,0,0,0,0,0,0,0
196,-0.0312338,-0.00332404,-0.197155,0.300477,-1.71004,-0.0712989,0,0,0,0,0,0,0,0,0,0
197,0.00150304,0.00471849,0.842434,-0.17786,1.84279,-0.068104,0,0,0,0,0,0,0,0,0,0
198,-0.0289558,0.00530245,-1.9,0.0672654,-0.427726,0.0223775,0,0,0,0,0,0,0,0,0,0
199,-0.00665141,-0.00980199,-0.879689,-0.0744053,0.711831,-0.197683,0,0,0,0,0,0,0,0,0,0
200,-0.0572764,-0.000363008,-0.642939,0.00491405,-2.48437,0.0107008,0,0,0,0,0,0,0,0,0,0
201,-0.0827376,-0.00249387,-0.31271,-0.00408016,-4.15957,0.0227201,0,0,0,0,0,0,0,0,0,0
202,-0.0267692,-0.00168037,-0.283272,0.0675134,-0.276639,-0.013043,0,0,0,0,0,0,0,0,0,0
203,0.0112358,0.000272623,-0.376196,0.0112312,-0.551809,-0.0221841,0,0,0,0,0,0,0,0,0,0
204,-0.0326495,0.00252111,0.879807,-0.130491,-2.27492,-0.00680413,0,0,0,0,0,0,0,0,0,0
205,-0.0373189,-0.00200857,-0.134823,-0.217676,-1.46273,-0.00641705,0,0,0,0,0,0,0,0,0,0
206,0.0334569,-0.00730113,-1.0771,0.101947,0.672714,-0.0795059,0,0,0,0,0,0,0,0,0,0
207,-0.0181147,0.000756178,-0.112767,-0.0361552,-1.31452,0.00374827,0,0,0,0,0,0,0,0,0,0
208,0.0189794,0.000427419,-0.698985,-0.00928269,1.82935,0.00233874,0,0,0,0,0,0,0,0,0,0
209,0.0234816,0.00195046,-0.255802,0.0984528,1.80586,-0.00703,0,0,0,0,0,0,0,0,0,0
210,0.0403116,0.00445946,-0.409175,0.189953,1.5641,0.0872058,0,0,0,0,0,0,0,0,0,0
211,0.00836743,-0.00205593,-1.20347,-0.0498652,0.21305,-0.0280051,0,0,0,0,0,0,0,0,0,0
212,0.0253936,0.000434196,0.0598926,-0.00827661,0.241786,0.00262382,0,0,0,0,0,0,0,0,0,0
213,0.0403588,-0.00394588,0.322054,-0.114514,1.10848,-0.0224674,0,0,0,0,0,0,0,0,0,0
214,0.0114265,0.00178732,-0.181451,0.00148787,-0.628303,0.0145458,0,0,0,0,0,0,0,0,0,0
215,0.0146678,0.000157954,1.83981,-0.00967976,-0.779409,-0.00222565,0,0,0,0,0,0,0,0,0,0
216,-0.0329691,0.00268164,0.549905,0.0850342,-0.324032,-0.0166236,0,0,0,0,0,0,0,0,0,0
217,0.0545129,0.000805433,0.139198,0.0518571,1.21196,-0.00718408,0,0,0,0,0,0,0,0,0,0
218,0.00748737,2.34994e-05,0.588807,-0.00459527,0.0485706,0.00864765,0,0,0,0,0,0,0,0,0,0
219,-0.014654,0.0062397,0.546563,0.0453085,-1.55989,0.0883743,0,0,0,0,0,0,0,0,0,0
220,0.0085985,-0.00522564,1.45787,0.149397,1.1677,-0.0938629,0,0,0,0,0,0,0,0,0,0
221,-0.0228984,-0.000391113,-0.466003,-0.0397202,-0.814887,-9.60172e-05,0,0,0,0,0,0,0,0,0,0
222,0.00746133,0.000214217,0.69711,0.0546428,1.29999,-0.00732713,0,0,0,0,0,0,0,0,0,0
223,-0.0183313,-0.00116737,0.0287425,0.0301954,-1.51356,-0.01152,0,0,0,0,0,0,0,0,0,0
224,0.051172,0.00267688,-1.47444,-0.0246901,3.25094,0.0176474,0,0,0,0,0,0,0,0,0,0
225,-0.0456275,-0.00204559,-0.442064,-0.082652,-1.59335,0.00606752,0,0,0,0,0,0,0,0,0,0
226,-0.00504066,0.000725937,0.112795,0.172076,-0.394195,0.0174908,0,0,0,0,0,0,0,0,0,0
227,-0.0227514,6.32032e-05,0.516245,-0.0326637,-2.98729,0.00302743,0,0,0,0,0,0,0,0,0,0
228,-0.00729626,-7.8253e-05,1.95708,-0.0497454,0.814959,0.0288188,0,0,0,0,0,0,0,0,0,0
229,-0.00217983,0.00186028,0.600993,-0.0234008,-0.205194,0.0601634,0,0,0,0,0,0,0,0,0,0
230,0.0146982,0.000636368,0.467541,-0.0343334,1.16513,0.00165708,0,0,0,0,0,0,0,0,0,0
231,-0.0112117,0.000516652,-0.801654,-0.0186764,-1.05819,0.00465964,0,0,0,0,0,0,0,0,0,0
