rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,4.58576894173817,-0.224868016977106,0,0,0,0,0,0,11
2,1,-14.8779781407548,0.835464877471998,0,0,0,0,0,0,11
3,1,22.5092822367222,-0.541591965805494,0,0,0,0,0,0,11
4,1,-16.5620158018101,0.145084624783145,0,0,0,0,0,0,11
5,1,-14.4292900696736,-0.331928002691242,0,0,0,0,0,0,11
6,1,-17.9613340514218,-0.107202157543937,0,0,0,0,0,0,11
7,1,-34.6841897774106,-0.345711697529161,0,0,0,0,0,0,11
8,1,-0.116820530559984,0.533293365147546,0,0,0,0,0,0,11
9,1,10.6042831184806,1.04987608636476,0,0,0,0,0,0,11
10,1,-0.779130042756456,-0.0977722764999176,0,0,0,0,0,0,11
1,2,-41.6872421158179,-0.32201615818762,0,0,0,0,0,0,5
2,2,-24.6162892379587,0.545472706366228,0,0,0,0,0,0,5
3,2,4.45016854878709,0.528558314120132,0,0,0,0,0,0,5
4,2,-5.40370053438298,0.0643614260864185,0,0,0,0,0,0,5
5,2,78.7161771403866,0.222355782856938,0,0,0,0,0,0,5
6,2,18.7499832061215,-0.278776415799932,0,0,0,0,0,0,5
7,2,8.77668490943962,-0.173828452990486,0,0,0,0,0,0,5
8,2,-8.1261257091069,0.238840304150867,0,0,0,0,0,0,5
9,2,9.79915860544131,-0.459122096916616,0,0,0,0,0,0,5
10,2,-21.9067645052828,-0.358965761008422,0,0,0,0,0,0,5
1,3,-11.1135317579652,-0.743206147601865,0,0,0,0,0,0,6
2,3,-28.0607195003086,0.028808771198396,0,0,0,0,0,0,6
3,3,-12.5963574391091,-0.689571492184691,0,0,0,0,0,0,6
4,3,-6.82365371637454,-0.297949617414121,0,0,0,0,0,0,6
5,3,2.57379554499655,-0.541767588846885,0,0,0,0,0,0,6
6,3,-18.1553005392412,-0.807873203853391,0,0,0,0,0,0,6
7,3,1.53826118419076,0.240210850302121,0,0,0,0,0,0,6
8,3,35.024592581901,0.696601318604967,0,0,0,0,0,0,6
9,3,37.5983438737633,0.310880984897248,0,0,0,0,0,0,6
10,3,3.3321955947803,-0.790319989744364,0,0,0,0,0,0,6
1,4,-32.8391987370163,-0.0384465695815335,0,0,0,0,0,0,8
2,4,27.9641394630587,0.447578634527729,0,0,0,0,0,0,8
3,4,-25.695328726333,0.198482525321842,0,0,0,0,0,0,8
4,4,-28.2129297415383,-1.08614659602722,0,0,0,0,0,0,8
5,4,30.0424533148615,0.372086376228673,0,0,0,0,0,0,8
6,4,-14.5982157166809,-0.391643203754073,0,0,0,0,0,0,8
7,4,19.2308907532793,-0.149975532242488,0,0,0,0,0,0,8
8,4,-40.9309826347017,0.650565903336885,0,0,0,0,0,0,8
9,4,-19.7050919229898,-1.37480814778359,0,0,0,0,0,0,8
10,4,7.64942603136926,1.08922860084512,0,0,0,0,0,0,8
1,5,14.7300634558174,0.398805426958059,0,0,0,0,0,0,3
2,5,9.27134123730453,0.299941549174835,0,0,0,0,0,0,3
3,5,22.2191369844544,0.917505416899774,0,0,0,0,0,0,3
4,5,-6.49096247767499,0.659188272338949,0,0,0,0,0,0,3
5,5,4.21263313129107,-0.423683065875018,0,0,0,0,0,0,3
6,5,30.7922367708296,0.579783055096596,0,0,0,0,0,0,3
7,5,8.49363036640354,-0.0718988576680437,0,0,0,0,0,0,3
8,5,8.67027413210038,0.132984318103454,0,0,0,0,0,0,3
9,5,23.222381281118,1.08758016831978,0,0,0,0,0,0,3
10,5,38.2752736547979,0.121571905335716,0,0,0,0,0,0,3
1,6,26.6587078684229,0.253367826537436,0,0,0,0,0,0,2
2,6,16.454760856126,-0.749450283781407,0,0,0,0,0,0,2
3,6,-27.0154193792974,-1.17672996787024,0,0,0,0,0,0,2
4,6,0.653560637748335,0.491259731582604,0,0,0,0,0,0,2
5,6,-27.5308362234702,-0.104438858475682,0,0,0,0,0,0,2
6,6,-6.83790033359137,-0.75557825507363,0,0,0,0,0,0,2
7,6,-16.06362187245,0.74027371316302,0,0,0,0,0,0,2
8,6,-6.92570441808452,-0.853096634999035,0,0,0,0,0,0,2
9,6,16.1723324482425,-0.707366216044535,0,0,0,0,0,0,2
10,6,10.3640871304858,-0.255951759785361,0,0,0,0,0,0,2
1,7,25.5279731031391,-0.145083896319899,0,0,0,0,0,0,12
2,7,-14.3397720104012,-1.41914112553188,0,0,0,0,0,0,12
3,7,0.201487480662045,0.193756433051213,0,0,0,0,0,0,12
4,7,10.0797343911863,-0.052185672650999,0,0,0,0,0,0,12
5,7,-1.41191886784046,-0.842893663157518,0,0,0,0,0,0,12
6,7,-24.9292794837259,-0.0930274638516893,0,0,0,0,0,0,12
7,7,2.89464858794401,0.29565287606475,0,0,0,0,0,0,12
8,7,25.3944745458328,-0.211866372882796,0,0,0,0,0,0,12
9,7,3.59580581818594,-0.15517749906192,0,0,0,0,0,0,12
10,7,-7.6511934922766,0.428367472126579,0,0,0,0,0,0,12
1,8,0.964425357490853,0.278523999945479,0,0,0,0,0,0,7
2,8,26.5736009168171,0.254095380878206,0,0,0,0,0,0,7
3,8,-10.6333218904451,-0.24173503222407,0,0,0,0,0,0,7
4,8,44.0850334737303,0.749672882989867,0,0,0,0,0,0,7
5,8,-8.95761930493273,-0.728283528195573,0,0,0,0,0,0,7
6,8,-19.3099906133121,0.287354146458062,0,0,0,0,0,0,7
7,8,23.9316365749058,0.317704699210848,0,0,0,0,0,0,7
8,8,0.748739618394929,0.315644141776129,0,0,0,0,0,0,7
9,8,-5.38025663729655,-0.775478333725192,0,0,0,0,0,0,7
10,8,3.4678411484276,0.464008124453602,0,0,0,0,0,0,7
1,9,-5.09295107607189,-0.4317318175876,0,0,0,0,0,0,6
2,9,28.8808831707565,0.879921980600313,0,0,0,0,0,0,6
3,9,10.0299357994036,-1.23375771398153,0,0,0,0,0,0,6
4,9,9.47712626538657,0.859246177744713,0,0,0,0,0,0,6
5,9,6.31369854884945,0.531116028787459,0,0,0,0,0,0,6
6,9,-18.4257095721062,0.334365408543278,0,0,0,0,0,0,6
7,9,-7.06348864972953,0.5725163264392,0,0,0,0,0,0,6
8,9,25.8053566695903,-0.200632293927624,0,0,0,0,0,0,6
9,9,-17.6029018076153,-0.748889021735362,0,0,0,0,0,0,6
10,9,3.72193244148286,0.261385327854066,0,0,0,0,0,0,6
1,10,-0.805802757181368,-0.28557469120948,0,0,0,0,0,0,5
2,10,25.7996020278945,-0.715505182088942,0,0,0,0,0,0,5
3,10,10.273359305409,0.0799038396070357,0,0,0,0,0,0,5
4,10,-8.59688647941799,0.340898949330787,0,0,0,0,0,0,5
5,10,6.79618648090321,0.547575868239058,0,0,0,0,0,0,5
6,10,-9.86170981091433,0.272043178990592,0,0,0,0,0,0,5
7,10,-14.5122101326333,-0.725012700774966,0,0,0,0,0,0,5
8,10,-1.55161794581975,-0.157235002264968,0,0,0,0,0,0,5
9,10,-0.780470785967694,0.812313751357226,0,0,0,0,0,0,5
10,10,-14.2535437599068,1.16357960858628,0,0,0,0,0,0,5
1,11,-7.16750680086974,-0.868385757940656,0,0,0,0,0,0,8
2,11,11.148406160795,0.66627297283333,0,0,0,0,0,0,8
3,11,-46.3507745718714,-0.0914649863991501,0,0,0,0,0,0,8
4,11,19.0056330824483,-0.507971718950821,0,0,0,0,0,0,8
5,11,63.7323136516943,-0.548265482938248,0,0,0,0,0,0,8
6,11,-44.3593943162503,-0.119986619697675,0,0,0,0,0,0,8
7,11,17.4425596932995,1.13214032707133,0,0,0,0,0,0,8
8,11,-0.804240525129536,-0.19844081626962,0,0,0,0,0,0,8
9,11,28.2075910588052,0.63747384850656,0,0,0,0,0,0,8
10,11,7.66692906645595,1.26838642921657,0,0,0,0,0,0,8
1,12,24.4682930335577,-0.386726636177892,0,0,0,0,0,0,4
2,12,17.015864577733,0.77339537723225,0,0,0,0,0,0,4
3,12,-7.97169309366597,-0.532441078018822,0,0,0,0,0,0,4
4,12,-5.08678088445876,1.1754687220277,0,0,0,0,0,0,4
5,12,-15.6877353152508,0.901137115962415,0,0,0,0,0,0,4
6,12,-28.5252324221384,-0.627038779944678,0,0,0,0,0,0,4
7,12,6.00492223486068,-0.271155551353001,0,0,0,0,0,0,4
8,12,-5.82265225286759,0.416792828412233,0,0,0,0,0,0,4
9,12,-25.0103799320208,0.0355565135061449,0,0,0,0,0,0,4
10,12,-20.4842968485745,-0.277200983952618,0,0,0,0,0,0,4
1,13,5.78275189469377,0.255048168859735,0,0,0,0,0,0,15
2,13,0.847891405763235,0.778146408344711,0,0,0,0,0,0,15
3,13,24.0528042827239,-0.46402141948156,0,0,0,0,0,0,15
4,13,15.1756321550082,0.505758318458883,0,0,0,0,0,0,15
5,13,-19.395659210909,0.209152112579424,0,0,0,0,0,0,15
6,13,9.38326941496191,0.216854324345797,0,0,0,0,0,0,15
7,13,17.67855853974,0.189932901119449,0,0,0,0,0,0,15
8,13,23.9537995735458,-0.122313072431482,0,0,0,0,0,0,15
9,13,14.9319659206564,0.540767252647736,0,0,0,0,0,0,15
10,13,-17.337437311252,0.470875079232401,0,0,0,0,0,0,15
1,14,-0.0734389043853483,0.0885662807703897,0,0,0,0,0,0,4
2,14,-0.178312988916659,-0.170744289650217,0,0,0,0,0,0,4
3,14,-27.7248511982708,0.602159617941554,0,0,0,0,0,0,4
4,14,8.90513096559876,-1.33760846501919,0,0,0,0,0,0,4
5,14,-0.0717080296728767,0.688831935544207,0,0,0,0,0,0,4
6,14,-32.0292490650435,0.339468797572897,0,0,0,0,0,0,4
7,14,-22.1410806780262,-0.138903376742978,0,0,0,0,0,0,4
8,14,-23.1817246296641,-0.0183470073855663,0,0,0,0,0,0,4
9,14,-12.8870398095551,-0.202458671422129,0,0,0,0,0,0,4
10,14,-25.4131526121245,0.19035027095656,0,0,0,0,0,0,4
1,15,36.9404833573471,0.722977473458217,0,0,0,0,0,0,9
2,15,-13.9585178097255,-0.472648126151071,0,0,0,0,0,0,9
3,15,-15.5508439642964,0.479022017860064,0,0,0,0,0,0,9
4,15,-0.0117802909918225,-1.29352959610695,0,0,0,0,0,0,9
5,15,-2.14268310869321,-0.327746110803008,0,0,0,0,0,0,9
6,15,21.5171367405256,0.00890825833521891,0,0,0,0,0,0,9
