b01_pop,1,-0.20292,0.016637,-0.081141,0.024874,0.10284,-0.0012051,-0.05606,0.18216,-0.1742,-0.17492,0.16181,-0.14628,0.18388,-0.16914,0.18208,0.002487,0.10211,0.19098,0.030594,0.031636,-0.049722,0.039811,-0.021566,-0.010289,-0.067988,-0.0034777,-0.013492,-0.0035977
b11_pop,-0.20292,1,0.54304,-0.032474,-0.031726,-0.1399,0.018385,0.046164,-0.23687,0.21835,0.21756,-0.20942,0.22584,-0.22736,0.2355,-0.21056,-0.0025948,-0.069987,-0.1079,-0.33708,-0.28273,0.1808,-0.052251,0.04195,0.054327,0.082367,-0.022493,0.011142,-0.0081931
b21_pop,0.016637,0.54304,1,-0.11779,-0.043838,-0.2059,0.016838,0.087451,-0.32034,0.30762,0.31561,-0.28917,0.25431,-0.32475,0.29109,-0.32792,-0.0042527,-0.19108,-0.066694,-0.13048,-0.51684,0.25182,-0.082098,0.034975,0.064568,0.12258,0.062845,0.024953,-0.0099469
a1_pop,-0.081141,-0.032474,-0.11779,1,0.0044592,-0.034868,0.0031036,0.019592,-0.056655,0.04381,0.044346,-0.046698,0.069054,-0.04973,0.064741,-0.040862,-0.0010912,0.012223,0.021939,-0.25698,-0.14287,-0.48242,-0.01234,-0.013342,-0.0023383,0.0089878,-0.14631,0.01159,0.03456
b02_pop,0.024874,-0.031726,-0.043838,0.0044592,1,-0.10471,0.0036304,-0.05476,0.12859,-0.095082,-0.12296,0.10932,-0.092273,0.12903,-0.11818,0.12727,0.0018033,0.074309,0.02985,-0.03901,0.0024372,-0.046386,0.029549,-0.014125,-0.005031,-0.042401,0.011105,-0.015886,-0.0055194
b12_pop,0.10284,-0.1399,-0.2059,-0.034868,-0.10471,1,-0.0091925,-0.16915,0.57927,-0.55595,-0.54158,0.49988,-0.4757,0.57727,-0.54083,0.56218,0.0083541,0.29327,0.069086,-0.14456,0.17714,-0.22999,0.11977,-0.050935,-0.040875,-0.18509,0.054624,-0.054936,-0.00068392
b03_pop,-0.0012051,0.018385,0.016838,0.0031036,0.0036304,-0.0091925,1,-0.14954,-0.0085803,-0.0056275,0.0039372,0.0054711,0.0083577,-0.0069786,0.010259,-0.0054762,-1.2058e-05,-0.0016831,0.0028997,-0.012871,-0.0024463,-0.0039566,6.7614e-05,0.0059749,-0.021163,0.032377,-0.008852,0.0014489,0.0033845
b13_pop,-0.05606,0.046164,0.087451,0.019592,-0.05476,-0.16915,-0.14954,1,-0.33794,0.32034,0.32637,-0.31789,0.28934,-0.33112,0.32374,-0.31458,-0.0042347,-0.1149,-0.049806,0.1062,-0.065715,0.11763,-0.068914,0.017865,0.036849,0.047641,-0.020882,0.029687,0.0060309
p1_pop,0.18216,-0.23687,-0.32034,-0.056655,0.12859,0.57927,-0.0085803,-0.33794,1,-0.90046,-0.91638,0.86055,-0.84695,0.98746,-0.96124,0.94677,0.012413,0.45209,0.1358,-0.26011,0.23853,-0.38093,0.20283,-0.10505,-0.059317,-0.33025,0.090756,-0.084044,-0.0096174
g1_pop,-0.1742,0.21835,0.30762,0.04381,-0.095082,-0.55595,-0.0056275,0.32034,-0.90046,1,0.8633,-0.78952,0.74536,-0.90284,0.80819,-0.89548,-0.012031,-0.49144,-0.13046,0.25016,-0.22524,0.34493,-0.2059,0.1157,0.050887,0.32042,-0.088312,0.078913,0.0047571
