parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,4.52426186523618,0.106095711592639,2.34503914125449,
b1_pop,-1.83070328936215,nan,nan,
b2_pop,-1.22638638984997,3.85927122960503,314.68640401963,
a_pop,0.307346276711712,0.29482931034036,95.9274058871736,
h1_pop,8.37575139916559e-05,0.000314827437492868,375.879634541484,
h2_pop,0.0959039348695991,0.0234030398635131,24.4025856658898,
alpha1_pop,9.13882958207364,5.3311869187499,58.3355545791918,
alpha2_pop,-3.44605841798555,1.82190611771084,52.8692754656163,
hcov1_pop,0,,,
beta_hcov1_score4C,0.401870780274905,0.245518301432776,61.0938424696679,0.101666796564301
hcov2_pop,0,,,
beta_hcov2_score4C,-0.133477097691857,0.0348896009891633,26.1390167995028,0.000130401756205156
omega_b0,0.301606954112328,0.0486267598541371,16.1225592417962,
omega_b1,0.305732224992311,0.662883748268229,216.818409732536,
omega_b2,0.26982393280296,2.5888089971187,959.44380108387,
omega_a,0.40177978612852,1.94221864470514,483.40377285279,
e_b,0.242758522138295,0.00427323043457199,1.76028029703427,
