id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha21_mean,alpha22_mean,alpha23_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha21_mode,alpha22_mode,alpha23_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha21_sd,alpha22_sd,alpha23_sd
11,2.56972,-0.118264,-0.152185,6.40159,7.41126,0.00130555,5.21947,-0.0967277,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,2.18548,-0.116479,-0.142043,6.59557,7.40906,0.00197164,5.19978,-0.119616,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.826454,-0.132851,-0.154389,4.92636,7.41059,0.00151435,5.24265,-0.0974028,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.78763,0.11225,0.0633414,5.50095,0.0314448,0.0056857,0.539844,0.148216,0,0,0,0,0,0,0,0,0,0
12,2.61163,-0.16826,-0.0424547,5.52047,7.39187,0.00145977,4.61324,-0.266586,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,2.45106,-0.14677,-0.0495434,6.55064,7.39444,0.000912591,4.54484,-0.254342,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,2.51643,-0.134798,-0.0483457,6.28034,7.38952,0.00142389,4.55897,-0.259442,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.506655,0.0307567,0.0148894,2.58757,0.0223027,0.00262867,0.411798,0.0507948,0,0,0,0,0,0,0,0,0,0
13,4.85536,0.0462459,-0.158079,9.5167,7.38417,0.00397366,3.39074,-0.147897,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,5.16651,0.0540655,-0.163353,8.11928,7.3764,0.00425019,3.49895,-0.154502,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,4.53224,0.0467099,-0.151912,8.96452,7.38285,0.00399788,3.43632,-0.150436,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.2097,0.0145425,0.059625,2.45405,0.0169718,0.00104199,0.399615,0.0221763,0,0,0,0,0,0,0,0,0,0
14,5.42557,0.0332333,-0.171735,11.0066,7.43306,-0.00073025,4.38854,-0.0534939,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,5.18331,0.0313455,-0.17445,12.1245,7.43302,9.66907e-06,4.48685,-0.0634164,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,4.501,0.0344816,-0.164575,11.3872,7.43225,1.5045e-05,4.36698,-0.0439523,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.40483,0.0750363,0.0602382,7.89781,0.0226938,0.00443892,0.427101,0.13214,0,0,0,0,0,0,0,0,0,0
15,4.20336,-0.108463,-0.160303,6.03847,7.38931,9.68041e-05,4.60118,-0.173314,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,4.40745,-0.12487,-0.186726,5.47489,7.3857,0.000394464,4.50472,-0.156145,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,3.477,-0.0763541,-0.171831,6.36998,7.38746,0.000161654,4.53035,-0.161289,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.2175,0.082514,0.0648246,3.39859,0.0196996,0.00377797,0.410268,0.0854123,0,0,0,0,0,0,0,0,0,0
16,6.3788,-0.175929,-0.147418,6.41715,7.39494,0.00355689,4.20287,-0.168,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,6.48056,-0.164085,-0.157032,5.66271,7.39389,0.00461211,4.13932,-0.194725,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,6.08734,-0.15377,-0.146644,4.88224,7.39493,0.00372032,4.17957,-0.167249,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.04115,0.106525,0.0652234,4.55436,0.0256026,0.0052828,0.533519,0.155982,0,0,0,0,0,0,0,0,0,0
17,5.71169,-0.178103,-0.155493,5.07815,7.38811,0.00814933,4.16713,-0.0815504,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,5.6173,-0.178002,-0.169186,4.40926,7.38227,0.00836814,4.22625,-0.0871474,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,5.50314,-0.148708,-0.148784,4.86861,7.38633,0.0082005,4.15954,-0.08159,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.570517,0.0793097,0.06352,3.07782,0.0162689,0.000944446,0.267657,0.0172289,0,0,0,0,0,0,0,0,0,0
18,3.1957,-0.19554,-0.0466326,7.22293,7.33402,0.00194403,3.05723,0.157921,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,3.19567,-0.195468,-0.0466326,7.22375,7.33907,0.00189144,2.98675,0.163012,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,3.01904,-0.161631,-0.0587993,8.69019,7.33428,0.00216054,2.93832,0.166975,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.580319,0.0469428,0.0124295,1.55772,0.021257,0.00154746,0.256158,0.0208985,0,0,0,0,0,0,0,0,0,0
19,7.04531,-0.131919,-0.15313,6.56975,7.38557,0.00214374,5.07812,-0.112366,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,7.15735,-0.130093,-0.156014,6.45341,7.38659,0.00193635,5.01304,-0.140843,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,6.58233,-0.134716,-0.154021,4.91427,7.38643,0.00195197,5.01798,-0.112398,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.21657,0.114291,0.0677779,5.42396,0.0290009,0.00438488,0.559151,0.139778,0,0,0,0,0,0,0,0,0,0
20,3.38472,-0.148551,-0.14367,6.26842,7.4224,0.00348508,4.45819,-0.164203,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,3.40543,-0.14175,-0.150809,6.74843,7.42817,0.00274779,4.43304,-0.16694,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,2.78829,-0.147866,-0.14913,4.86799,7.42365,0.00305992,4.43471,-0.158347,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.07983,0.103841,0.0676117,7.49879,0.0327783,0.00485487,0.593551,0.144927,0,0,0,0,0,0,0,0,0,0
21,3.54472,-0.14991,-0.154564,4.9872,7.39428,0.00194917,4.12224,-0.225004,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,3.41452,-0.139762,-0.143751,5.01302,7.39425,0.00259151,4.09739,-0.198558,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,3.07418,-0.133034,-0.155556,4.93635,7.393,0.0021699,4.12948,-0.22013,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.815397,0.0902495,0.0660752,4.50298,0.0223037,0.00442867,0.450799,0.129011,0,0,0,0,0,0,0,0,0,0
22,5.07438,0.0128125,-0.166518,5.87805,7.35127,-0.00011286,4.90124,-0.274279,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,5.17095,0.00222001,-0.157865,7.02207,7.35504,-0.000408059,4.84887,-0.270157,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,4.21556,0.00498662,-0.150327,7.16938,7.35255,-0.000219896,4.84465,-0.270044,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.14096,0.0200287,0.0466914,2.75275,0.0130626,0.00076027,0.403458,0.0219171,0,0,0,0,0,0,0,0,0,0
23,6.32213,-0.136235,-0.158675,6.04952,7.39662,0.00193889,3.82314,-0.095218,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,6.50294,-0.125324,-0.151616,6.06676,7.40199,0.00175642,3.65231,-0.103622,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,5.9441,-0.135558,-0.153561,4.90707,7.39966,0.00176143,3.79245,-0.106906,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.24219,0.111106,0.0638866,4.1738,0.0308537,0.00518099,0.560076,0.153512,0,0,0,0,0,0,0,0,0,0
24,4.61598,-0.164361,-0.154479,6.11934,7.39046,0.00348749,3.17056,-0.154215,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,4.75386,-0.150286,-0.156604,5.54765,7.39172,0.00282317,3.16409,-0.14503,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,4.19177,-0.151811,-0.147487,4.8749,7.39047,0.00321173,3.19589,-0.161945,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.13283,0.102596,0.0700511,4.09748,0.0304161,0.00492257,0.496519,0.143565,0,0,0,0,0,0,0,0,0,0
25,6.34871,-0.175347,-0.159346,5.00579,7.38036,2.34052e-05,4.47419,-0.158124,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,6.46226,-0.194414,-0.158741,4.65454,7.38391,-0.000739259,4.38844,-0.144133,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,6.0563,-0.157111,-0.146468,4.89367,7.38229,-0.000469082,4.48843,-0.156787,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.10111,0.10519,0.0622787,3.53298,0.0212332,0.00369553,0.384848,0.0747242,0,0,0,0,0,0,0,0,0,0
26,5.79045,-0.187445,-0.132791,5.98899,7.45543,0.0029571,4.31183,-0.20786,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,5.74466,-0.194636,-0.137411,5.66613,7.45567,0.0038359,4.3833,-0.250916,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,5.48355,-0.205994,-0.120589,6.35407,7.45603,0.00357343,4.37239,-0.225608,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.940406,0.0924635,0.0700203,4.4342,0.0250136,0.00506918,0.466521,0.133558,0,0,0,0,0,0,0,0,0,0
27,6.90386,-0.0715676,-0.187471,7.11257,7.41882,0.00250682,4.57957,-0.114024,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,7.09252,-0.104756,-0.198445,7.32221,7.4197,0.00236731,4.56452,-0.113579,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,6.25691,-0.0613881,-0.189614,8.60535,7.41561,0.00288732,4.57375,-0.112418,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.12007,0.0810367,0.0691665,5.9146,0.0192207,0.00381025,0.370445,0.0902638,0,0,0,0,0,0,0,0,0,0
28,3.97494,-0.165479,-0.160359,4.62951,7.40612,0.00649223,5.36802,-0.334644,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,3.70947,-0.157033,-0.185836,5.36688,7.40651,0.00624813,5.33814,-0.331451,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,3.61631,-0.136254,-0.159992,4.96356,7.40252,0.00671003,5.31035,-0.328115,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.738456,0.0626322,0.0569025,3.8145,0.0220331,0.0021824,0.355815,0.0348354,0,0,0,0,0,0,0,0,0,0
29,4.42508,-0.146152,-0.154534,5.66056,7.37003,0.00375315,5.20938,-0.142226,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,4.54076,-0.154081,-0.156648,5.26231,7.36925,0.0043404,5.23178,-0.163879,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,3.99496,-0.133471,-0.157366,4.95198,7.36857,0.00374645,5.26084,-0.154025,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.08084,0.0820388,0.0686674,4.27898,0.0213048,0.00473413,0.361897,0.120278,0,0,0,0,0,0,0,0,0,0
30,6.314,-0.159773,-0.143347,6.07193,7.42634,0.00315634,4.8019,-0.187106,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,6.18742,-0.170507,-0.147828,5.15061,7.42907,0.00384039,4.83206,-0.162898,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,5.92122,-0.150368,-0.148091,4.87118,7.4279,0.00316807,4.84309,-0.163599,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.12575,0.0921556,0.0772595,3.53967,0.0283579,0.00469051,0.514678,0.142756,0,0,0,0,0,0,0,0,0,0
31,6.36016,-0.172267,-0.153059,4.26937,7.36679,0.00820994,3.89799,-0.161413,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,6.28803,-0.162266,-0.165919,5.23025,7.37544,0.00765912,3.98334,-0.165985,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,6.22776,-0.147427,-0.149184,4.86785,7.37303,0.00783304,3.929,-0.162525,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.66808,0.0771649,0.0529978,3.7908,0.0174282,0.00108989,0.317897,0.0191212,0,0,0,0,0,0,0,0,0,0
32,6.64463,-0.112816,-0.165639,5.79223,7.43018,0.00361584,3.66723,-0.227661,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,6.76009,-0.118457,-0.151118,6.14628,7.42413,0.00271808,3.72853,-0.222049,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,6.47764,-0.115401,-0.161572,5.18784,7.42796,0.00338796,3.67725,-0.233606,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.01989,0.0959919,0.0657247,4.69035,0.0275048,0.00453473,0.38148,0.142588,0,0,0,0,0,0,0,0,0,0
33,5.00016,-0.152033,-0.149297,6.63085,7.42342,0.00296232,4.96618,-0.183402,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,4.86816,-0.171532,-0.15718,6.03788,7.42552,0.00256963,4.97115,-0.170857,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,4.56858,-0.153777,-0.14664,4.88228,7.42647,0.00260288,5.00885,-0.167644,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.05601,0.0940199,0.0702131,4.7523,0.0247844,0.00528742,0.501401,0.122563,0,0,0,0,0,0,0,0,0,0
34,-1.51789,-0.230157,-0.112449,6.97978,7.4128,0.00290357,4.51515,-0.161125,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,-1.59935,-0.217984,-0.124342,6.90843,7.41484,0.00308991,4.53807,-0.153729,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,-1.1743,-0.220653,-0.111403,7.52359,7.41423,0.00320317,4.50937,-0.152714,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,0.472407,0.0799723,0.0567483,4.93817,0.027399,0.00540255,0.394715,0.139488,0,0,0,0,0,0,0,0,0,0
35,4.319,-0.106303,-0.206235,7.21181,7.36679,0.00589724,3.57509,-0.213363,0.0378791,0.123586,0.74633,0.126278,0.153822,-10.9086,0.667853,-0.0874756,4.11708,-0.175494,4.14035,-0.11891,-0.211853,9.82389,7.38035,0.00488776,3.60912,-0.213977,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,2.83227,-0.0874901,-0.209797,11.2376,7.37278,0.00536789,3.55152,-0.211035,0.0376828,0.123404,0.746368,0.126394,0.154236,-10.9526,0.669769,-0.0875769,4.11298,-0.176083,1.27893,0.0500569,0.0528067,6.79181,0.023557,0.00199734,0.338008,0.0323294,0,0,0,0,0,0,0,0,0,0
