rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,1.68944491228786,-0.22899349740475,0.0436917551377314,0.722932335911965,-0.0743285670073053,0.00204387727407408,-0.186217606700223,0.0318785111068013,0,0,0,0,0,0,0,0,0,0
1,2,0.174394541399559,-0.0632746414742755,0.0911070278597934,0.0252952063987213,0.081981522485081,-0.00495339100902658,-1.2736387107493,0.0787296253635585,0,0,0,0,0,0,0,0,0,0
1,3,-2.36193398451822,-0.086923082147775,-0.0204441506022215,-1.1623262584588,0.00429239711648608,-0.00678284219335771,0.351098742342621,-0.141522177107722,0,0,0,0,0,0,0,0,0,0
1,4,-0.114107035638003,-0.0380259597353059,0.0448029066266838,-0.260597629182897,-0.0753489232472232,0.00169363757288114,0.723509480241071,-0.0365377131235785,0,0,0,0,0,0,0,0,0,0
1,5,-0.0736507236865722,0.0224318909250634,-0.0441066175916377,0.553795028655891,0.0162884722312916,0.00188444426981457,0.194992696702618,0.0735293303869277,0,0,0,0,0,0,0,0,0,0
1,6,0.500244510450942,0.0456285543489205,-0.0481226961446207,1.40108236153512,-0.00271576061775286,0.00357959180650131,1.88503721504528,-0.128389319498247,0,0,0,0,0,0,0,0,0,0
1,7,-5.45365584707779,0.125918908228684,-0.0492162213858098,0.557230476966202,-0.00235536264748956,0.00300481667281395,-0.587384012909612,0.0777606279612825,0,0,0,0,0,0,0,0,0,0
1,8,0.995102482953605,0.156726588263523,0.0519511705689298,-0.68465408671498,0.0315180614141839,0.00490381280392517,-0.162209797301499,-0.00685146349741353,0,0,0,0,0,0,0,0,0,0
1,9,-1.4138890320353,0.151403357762821,0.0278768479190717,-0.64658741865766,0.0151394050330925,0.00432532851280753,0.104921138069605,0.0640425522971945,0,0,0,0,0,0,0,0,0,0
1,10,1.95567056425214,-0.144647348193825,0.120013433368018,-0.155909240490888,0.00621121629586416,-0.00230699269315415,0.397006589181366,0.00446792903521481,0,0,0,0,0,0,0,0,0,0
1,11,-3.67685884217603,0.107324181252634,-0.0219234385447885,-0.888309522009972,0.0322783293144561,-0.00962252918103487,0.507468605367228,-0.0182009826657674,0,0,0,0,0,0,0,0,0,0
1,12,-1.59227514678523,0.0167139447506807,0.0986238053594994,0.564454917813997,-0.00838915625097048,-0.000386542681237221,0.178348221201557,-0.0566146467919252,0,0,0,0,0,0,0,0,0,0
1,13,1.08756108581646,0.206387693014842,0.0651628043719571,0.528613220350984,-0.00128492648181765,-0.00109336686802438,-0.499791786429949,-0.0275316763387185,0,0,0,0,0,0,0,0,0,0
1,14,1.39654095719296,0.182111564202714,-0.0657000526708181,0.113475376695243,-0.00821956063083032,0.00224258441204587,-0.350386154919064,0.278298641399495,0,0,0,0,0,0,0,0,0,0
1,15,-1.02490715439109,0.0477585295174876,-0.0294523950236255,0.672750718230974,-0.041448516711927,-0.00696476452408859,-0.0148929609569969,0.0852479073902721,0,0,0,0,0,0,0,0,0,0
1,16,1.47369625757263,-0.109047452778456,0.00800676499653854,0.776397629141061,0.00981123794715291,-0.00198943353138614,0.0962869100595205,-0.135349719436588,0,0,0,0,0,0,0,0,0,0
1,17,0.620937971671099,-0.00604163476894518,-0.0140686248384176,-0.940360853447548,-0.0377934577694547,0.00737166070755314,-0.127259615424349,0.0754315608681679,0,0,0,0,0,0,0,0,0,0
1,18,-1.67539718951826,-0.00465726576047418,0.0894746731001449,0.660639249275521,-0.0867103602220257,0.000588784547186251,-1.30373782962265,0.335830713121683,0,0,0,0,0,0,0,0,0,0
1,19,2.25546060890517,-0.0553276371865243,0.0874095525626063,-0.3208444214392,0.00879306704324344,-0.000380314884733438,-0.00820828459790979,-0.154812934711279,0,0,0,0,0,0,0,0,0,0
1,20,-0.851998148116823,-0.170147428183358,0.0611739897188931,-0.503021966702453,0.0600236835527622,-0.00218606621900133,0.528024299502183,-0.102053557304326,0,0,0,0,0,0,0,0,0,0
1,21,-1.1377706760114,-0.151279053420297,-0.0297494193712641,-0.710442254051609,0.0107988996112867,-0.00559438471569687,0.689385324149163,-0.161634258357337,0,0,0,0,0,0,0,0,0,0
1,22,1.71450054422185,0.140203714998865,-0.0414471295472601,0.321888987336014,-0.0569847792128715,-0.00262011091521789,0.0916704062254433,-0.0934157399237804,0,0,0,0,0,0,0,0,0,0
1,23,0.619657722113816,0.0521551419049377,0.0366005769926426,-0.0151164695564217,-0.0455642800447885,-0.00288064759980728,0.0551279531126828,0.125916635103468,0,0,0,0,0,0,0,0,0,0
1,24,-0.533945526623942,0.139024446141219,-0.0961075868996732,-0.243789037020793,0.053616427670922,-0.000182402821761042,-1.99949840778178,0.207237852413931,0,0,0,0,0,0,0,0,0,0
