id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd
16,1.73242,-0.0306278,0.00246941,-0.00278834,-0.00583754,0.000593355,-0.0382691,-0.0148808,0,0,0,0,0,0,0,0,0,0,1.83193,-0.0185102,-0.00696336,-0.10851,-0.006874,0.00165373,-0.10229,-0.0414288,0,0,0,0,0,0,0,0,0,0,1.43872,-0.00819502,0.00342462,0.00278553,-0.00582796,0.000761943,-0.0620417,-0.0139528,0,0,0,0,0,0,0,0,0,0,1.04115,0.106525,0.0652234,0.715815,0.0256026,0.0052828,0.533519,0.155982,0,0,0,0,0,0,0,0,0,0
17,1.0653,-0.0328011,-0.00560652,-0.167167,-0.0126688,0.0051858,-0.0740065,0.0715689,0,0,0,0,0,0,0,0,0,0,0.968674,-0.0324268,-0.0191178,-0.321537,-0.018491,0.00540976,-0.0153573,0.0661489,0,0,0,0,0,0,0,0,0,0,0.854506,-0.00313312,0.00128435,-1.1143e-05,-0.0144316,0.00524211,-0.082075,0.0717063,0,0,0,0,0,0,0,0,0,0,0.570517,0.0793097,0.06352,0.674867,0.0162689,0.000944446,0.267657,0.0172289,0,0,0,0,0,0,0,0,0,0
18,-1.45068,-0.0502386,0.103254,0.369593,-0.0667542,-0.00101951,-1.18391,0.311041,0,0,0,0,0,0,0,0,0,0,-1.45296,-0.049893,0.103436,0.372977,-0.061694,-0.00106695,-1.25486,0.316308,0,0,0,0,0,0,0,0,0,0,-1.62959,-0.016056,0.0912693,0.579377,-0.0664827,-0.000797837,-1.30329,0.320272,0,0,0,0,0,0,0,0,0,0,0.580319,0.0469428,0.0124295,0.203528,0.021257,0.00154746,0.256158,0.0208985,0,0,0,0,0,0,0,0,0,0
19,2.39893,0.0133825,-0.00324305,-0.0303003,-0.0151994,-0.000819794,0.836983,0.0407533,0,0,0,0,0,0,0,0,0,0,2.50872,0.0154819,-0.005945,0.0181754,-0.0141729,-0.00102203,0.771425,0.0124531,0,0,0,0,0,0,0,0,0,0,1.9337,0.0108592,-0.00395207,0.00932536,-0.0143255,-0.00100641,0.776366,0.0408985,0,0,0,0,0,0,0,0,0,0,1.21657,0.114291,0.0677779,0.719963,0.0290009,0.00438488,0.559151,0.139778,0,0,0,0,0,0,0,0,0,0
20,-1.26166,-0.00324895,0.00621682,0.00526494,0.0216218,0.000521548,0.217045,-0.0110835,0,0,0,0,0,0,0,0,0,0,-1.2432,0.00382493,-0.000740375,0.0139163,0.0274116,-0.000210591,0.191435,-0.0136441,0,0,0,0,0,0,0,0,0,0,-1.86034,-0.00229105,0.000938292,-0.000137021,0.0228869,0.000101535,0.193099,-0.00505112,0,0,0,0,0,0,0,0,0,0,1.07983,0.103841,0.0676117,0.761923,0.0327783,0.00485487,0.593551,0.144927,0,0,0,0,0,0,0,0,0,0
21,-1.10166,-0.00460806,-0.00467665,-0.218273,-0.00649638,-0.00101436,-0.118904,-0.0718843,0,0,0,0,0,0,0,0,0,0,-1.23411,0.00581272,0.00631718,-0.235415,-0.0065143,-0.000366875,-0.144216,-0.0452616,0,0,0,0,0,0,0,0,0,0,-1.57445,0.0125408,-0.00548691,0.0138073,-0.0077575,-0.000788482,-0.112135,-0.066834,0,0,0,0,0,0,0,0,0,0,0.815397,0.0902495,0.0660752,0.703811,0.0223037,0.00442867,0.450799,0.129011,0,0,0,0,0,0,0,0,0,0
22,0.427995,0.158114,-0.0166306,0.109966,-0.0495014,-0.00307639,0.660104,-0.12116,0,0,0,0,0,0,0,0,0,0,0.522323,0.147795,-0.00779665,0.299644,-0.0457177,-0.00336644,0.607263,-0.116861,0,0,0,0,0,0,0,0,0,0,-0.433064,0.150561,-0.000258276,0.387,-0.048208,-0.00317828,0.603043,-0.116748,0,0,0,0,0,0,0,0,0,0,1.14096,0.0200287,0.0466914,0.358028,0.0130626,0.00076027,0.403458,0.0219171,0,0,0,0,0,0,0,0,0,0
23,1.67575,0.00906708,-0.00878771,-0.00899152,-0.00415707,-0.00102464,-0.418,0.0579013,0,0,0,0,0,0,0,0,0,0,1.85431,0.0202507,-0.00154773,-0.0159177,0.00122811,-0.00120196,-0.589304,0.0496744,0,0,0,0,0,0,0,0,0,0,1.29547,0.0100172,-0.0034924,0.00785868,-0.00110367,-0.00119695,-0.449164,0.0463904,0,0,0,0,0,0,0,0,0,0,1.24219,0.111106,0.0638866,0.70898,0.0308537,0.00518099,0.560076,0.153512,0,0,0,0,0,0,0,0,0,0
24,-0.0304062,-0.0190598,-0.00459178,-0.0869738,-0.0103183,0.00052396,-1.07058,-0.00109566,0,0,0,0,0,0,0,0,0,0,0.105231,-0.00471073,-0.00653529,-0.112247,-0.00903672,-0.000135215,-1.07752,0.00826617,0,0,0,0,0,0,0,0,0,0,-0.456856,-0.0062365,0.00258173,0.00128012,-0.0102876,0.000253353,-1.04572,-0.00864821,0,0,0,0,0,0,0,0,0,0,1.13283,0.102596,0.0700511,0.717009,0.0304161,0.00492257,0.496519,0.143565,0,0,0,0,0,0,0,0,0,0
25,1.70232,-0.030045,-0.00945869,-0.157607,-0.0204112,-0.00294013,0.233052,-0.00500465,0,0,0,0,0,0,0,0,0,0,1.81363,-0.0488397,-0.0086722,-0.313381,-0.0168535,-0.00369764,0.146828,0.0091634,0,0,0,0,0,0,0,0,0,0,1.40767,-0.0115362,0.00360085,0.00512425,-0.0184735,-0.00342746,0.24682,-0.00349079,0,0,0,0,0,0,0,0,0,0,1.10111,0.10519,0.0622787,0.754297,0.0212332,0.00369553,0.384848,0.0747242,0,0,0,0,0,0,0,0,0,0
26,1.14407,-0.0421434,0.0170958,-0.0259566,0.054654,-6.42665e-06,0.0706928,-0.0547406,0,0,0,0,0,0,0,0,0,0,1.09603,-0.0490614,0.012658,-0.0991129,0.0549111,0.00087752,0.141686,-0.0976201,0,0,0,0,0,0,0,0,0,0,0.834919,-0.0604192,0.0294796,0.266278,0.0552709,0.000615045,0.130775,-0.0723113,0,0,0,0,0,0,0,0,0,0,0.940406,0.0924635,0.0700203,0.697278,0.0250136,0.00506918,0.466521,0.133558,0,0,0,0,0,0,0,0,0,0
27,2.25748,0.073734,-0.0375838,0.195838,0.0180411,-0.000456709,0.338431,0.0390949,0,0,0,0,0,0,0,0,0,0,2.44389,0.0408193,-0.0483763,0.145154,0.0189434,-0.000591067,0.322914,0.0397171,0,0,0,0,0,0,0,0,0,0,1.60828,0.0841867,-0.0395458,0.569566,0.0148472,-7.10632e-05,0.332142,0.0408782,0,0,0,0,0,0,0,0,0,0,1.12007,0.0810367,0.0691665,0.721042,0.0192207,0.00381025,0.370445,0.0902638,0,0,0,0,0,0,0,0,0,0
28,-0.671444,-0.0201774,-0.0104719,-0.348128,0.00535001,0.0035287,1.12688,-0.181525,0,0,0,0,0,0,0,0,0,0,-0.939161,-0.0114583,-0.0357677,-0.0839458,0.00574862,0.00328975,1.09653,-0.178155,0,0,0,0,0,0,0,0,0,0,-1.03232,0.00932088,-0.00992369,0.0193056,0.00176018,0.00375164,1.06874,-0.174819,0,0,0,0,0,0,0,0,0,0,0.738456,0.0626322,0.0569025,0.593242,0.0220331,0.0021824,0.355815,0.0348354,0,0,0,0,0,0,0,0,0,0
29,-0.221297,-0.000850343,-0.00464693,-0.0995148,-0.0307462,0.000789619,0.968243,0.0108934,0,0,0,0,0,0,0,0,0,0,-0.107868,-0.00850653,-0.00657972,-0.176014,-0.0315047,0.00138202,0.990167,-0.0105829,0,0,0,0,0,0,0,0,0,0,-0.653668,0.0121043,-0.00729766,0.0169682,-0.0321913,0.000788067,1.01923,-0.000728661,0,0,0,0,0,0,0,0,0,0,1.08084,0.0820388,0.0686674,0.707341,0.0213048,0.00473413,0.361897,0.120278,0,0,0,0,0,0,0,0,0,0
30,1.66762,-0.0144713,0.00654046,-0.0657738,0.0255631,0.000192809,0.56076,-0.0339865,0,0,0,0,0,0,0,0,0,0,1.53879,-0.0249325,0.00224057,-0.173516,0.0283129,0.000882008,0.590445,-0.00960168,0,0,0,0,0,0,0,0,0,0,1.27259,-0.00479286,0.00197794,0.000517134,0.0271381,0.000209692,0.601483,-0.0103025,0,0,0,0,0,0,0,0,0,0,1.12575,0.0921556,0.0772595,0.700619,0.0283579,0.00469051,0.514678,0.142756,0,0,0,0,0,0,0,0,0,0
31,1.71378,-0.0269652,-0.00317186,-0.329931,-0.0339824,0.0052464,-0.343155,-0.00829348,0,0,0,0,0,0,0,0,0,0,1.6394,-0.0166916,-0.0158503,-0.157469,-0.0253189,0.00470073,-0.258271,-0.0126886,0,0,0,0,0,0,0,0,0,0,1.57913,-0.00185237,0.00088495,-0.000166431,-0.0277327,0.00487465,-0.312611,-0.00922908,0,0,0,0,0,0,0,0,0,0,0.66808,0.0771649,0.0529978,0.689326,0.0174282,0.00108989,0.317897,0.0191212,0,0,0,0,0,0,0,0,0,0
32,1.99825,0.0324852,-0.0157521,-0.0569862,0.0294052,0.000652313,-0.57391,-0.0745416,0,0,0,0,0,0,0,0,0,0,2.11147,0.0271177,-0.00104916,-0.0623984,0.0233695,-0.000240299,-0.513079,-0.068753,0,0,0,0,0,0,0,0,0,0,1.82901,0.0301742,-0.0115029,0.0634981,0.0271975,0.000429582,-0.564359,-0.0803099,0,0,0,0,0,0,0,0,0,0,1.01989,0.0959919,0.0657247,0.812968,0.0275048,0.00453473,0.38148,0.142588,0,0,0,0,0,0,0,0,0,0
33,0.353783,-0.006731,0.000589736,0.0123171,0.0226443,-1.21237e-06,0.725039,-0.0302827,0,0,0,0,0,0,0,0,0,0,0.219532,-0.0259575,-0.00711104,-0.0405608,0.0247575,-0.000388752,0.72954,-0.0175604,0,0,0,0,0,0,0,0,0,0,-0.0800486,-0.00820209,0.00342874,0.00279276,0.0257131,-0.000355506,0.767244,-0.0143474,0,0,0,0,0,0,0,0,0,0,1.05601,0.0940199,0.0702131,0.727566,0.0247844,0.00528742,0.501401,0.122563,0,0,0,0,0,0,0,0,0,0
34,-6.16427,-0.0848551,0.0374378,0.136846,0.0120304,-5.99592e-05,0.274013,-0.00800523,0,0,0,0,0,0,0,0,0,0,-6.24798,-0.0724087,0.0257264,0.122037,0.014083,0.00013153,0.296455,-0.00043242,0,0,0,0,0,0,0,0,0,0,-5.82293,-0.0750784,0.0386658,0.435225,0.0134703,0.000244787,0.267757,0.000582684,0,0,0,0,0,0,0,0,0,0,0.472407,0.0799723,0.0567483,0.684091,0.027399,0.00540255,0.394715,0.139488,0,0,0,0,0,0,0,0,0,0
35,-0.327377,0.0389987,-0.0563476,0.17547,-0.0339796,0.00293371,-0.66605,-0.0602441,0,0,0,0,0,0,0,0,0,0,-0.508276,0.0266644,-0.0617841,0.485454,-0.0204136,0.00192938,-0.632494,-0.0606802,0,0,0,0,0,0,0,0,0,0,-1.81636,0.0580847,-0.0597286,0.836451,-0.0279778,0.00240951,-0.690094,-0.0577385,0,0,0,0,0,0,0,0,0,0,1.27893,0.0500569,0.0528067,0.66841,0.023557,0.00199734,0.338008,0.0323294,0,0,0,0,0,0,0,0,0,0
36,0.272658,-0.0470403,0.0048008,-0.123441,0.055227,0.00205805,-0.465304,-0.0252503,0,0,0,0,0,0,0,0,0,0,0.281456,-0.0511472,-0.000779211,0.0123117,0.0537558,0.00208968,-0.607239,0.0198186,0,0,0,0,0,0,0,0,0,0,0.0993628,-0.0387418,0.0157406,0.0919676,0.0535166,0.0021307,-0.543749,-0.00306992,0,0,0,0,0,0,0,0,0,0,0.750315,0.0815263,0.0577743,0.756663,0.0215212,0.00416479,0.401387,0.0797604,0,0,0,0,0,0,0,0,0,0
37,1.34894,0.0627361,-0.0259813,0.149871,0.00437222,-0.00196863,-1.19528,0.0144041,0,0,0,0,0,0,0,0,0,0,1.4038,0.0556958,-0.0157626,0.00623881,0.00716427,-0.00219168,-1.1414,-0.00835329,0,0,0,0,0,0,0,0,0,0,0.527666,0.0926711,-0.0137356,0.306462,0.00577698,-0.00202162,-1.20159,0.0124251,0,0,0,0,0,0,0,0,0,0,1.0808,0.0737023,0.0631908,0.759629,0.0222339,0.00395422,0.410119,0.0780084,0,0,0,0,0,0,0,0,0,0
38,-0.342256,0.00188362,-0.0299697,-0.167609,-0.0208718,0.000936642,-1.24019,-0.148857,0,0,0,0,0,0,0,0,0,0,-0.346433,0.0050371,-0.02459,-0.123137,-0.02389,0.00125841,-1.28452,-0.138217,0,0,0,0,0,0,0,0,0,0,-1.47614,0.0467258,-0.0440104,0.404255,-0.0216855,0.000870628,-1.36057,-0.134243,0,0,0,0,0,0,0,0,0,0,1.02235,0.0837941,0.0624365,0.634832,0.0207625,0.00251851,0.346844,0.0432699,0,0,0,0,0,0,0,0,0,0
39,1.79925,-0.000177132,-0.0109702,-0.345367,-0.0248613,0.00229668,0.623533,-0.287988,0,0,0,0,0,0,0,0,0,0,1.62325,0.0199217,-0.00651472,-0.479471,-0.0250256,0.00235483,0.671448,-0.293001,0,0,0,0,0,0,0,0,0,0,1.86335,0.000412848,0.000388665,-6.14765e-05,-0.0219173,0.00215401,0.659924,-0.290474,0,0,0,0,0,0,0,0,0,0,0.613518,0.0823475,0.058795,0.629241,0.0167069,0.000932783,0.281668,0.0172461,0,0,0,0,0,0,0,0,0,0
40,-1.96204,-0.0312021,-0.0113107,-0.263736,-0.0489728,-0.0112057,-0.310054,-0.125146,0,0,0,0,0,0,0,0,0,0,-1.93575,-0.0463761,-0.00397949,-0.40591,-0.0398178,-0.011923,-0.309739,-0.120466,0,0,0,0,0,0,0,0,0,0,-2.12988,-0.0122876,0.00774624,0.0112743,-0.0457877,-0.0114412,-0.272659,-0.126292,0,0,0,0,0,0,0,0,0,0,0.659219,0.0732348,0.0584348,0.713319,0.0225773,0.00211552,0.314252,0.0291431,0,0,0,0,0,0,0,0,0,0
41,1.16079,-0.0328583,-0.0116792,-0.323829,-0.0489281,-0.0101355,1.21203,-0.00686945,0,0,0,0,0,0,0,0,0,0,1.38777,-0.0391939,0.00398066,-0.246968,-0.0468654,-0.0102047,1.20661,-0.00641779,0,0,0,0,0,0,0,0,0,0,0.939053,0.0023546,0.000802818,1.7104e-05,-0.0504703,-0.0100345,1.19918,-0.00603052,0,0,0,0,0,0,0,0,0,0,0.803926,0.0793002,0.0639716,0.746821,0.0192325,0.00124475,0.330334,0.0187376,0,0,0,0,0,0,0,0,0,0
42,1.08728,0.00442446,-0.0134964,-0.207889,0.0494312,0.00678205,0.152137,-0.0538713,0,0,0,0,0,0,0,0,0,0,1.06483,-0.000848304,-0.0170969,-0.192646,0.0532572,0.00644939,0.0933549,-0.0502222,0,0,0,0,0,0,0,0,0,0,0.754502,0.030145,-0.00730739,0.0468302,0.0503217,0.00689537,0.167976,-0.0564206,0,0,0,0,0,0,0,0,0,0,0.840868,0.0868424,0.0622868,0.704767,0.0209387,0.0034761,0.423467,0.0833396,0,0,0,0,0,0,0,0,0,0
43,-0.415744,-0.00287617,-0.007251,-0.0955953,0.0207824,-0.000851906,0.0658962,-0.0024098,0,0,0,0,0,0,0,0,0,0,-0.205207,-0.0124388,0.0133559,-0.157862,0.0184699,-0.00166579,0.0973757,-0.00254621,0,0,0,0,0,0,0,0,0,0,-0.839891,0.00355741,-0.00205891,0.00205315,0.0192862,-0.00107834,0.0784871,0.00906464,0,0,0,0,0,0,0,0,0,0,0.94329,0.0855043,0.0668243,0.720896,0.0251032,0.00478618,0.429431,0.121086,0,0,0,0,0,0,0,0,0,0
44,0.177946,-0.0111816,-0.00204917,-0.333676,-0.0418193,-0.00312185,-0.861273,-0.298858,0,0,0,0,0,0,0,0,0,0,0.175735,-0.0249739,-0.0131739,-0.308793,-0.0417742,-0.00313037,-0.711108,-0.326319,0,0,0,0,0,0,0,0,0,0,-0.140151,0.00416201,-0.00157238,0.00192915,-0.0397012,-0.00321174,-0.764446,-0.315174,0,0,0,0,0,0,0,0,0,0,0.671035,0.0869187,0.0613093,0.739839,0.0216374,0.00363154,0.416378,0.0682464,0,0,0,0,0,0,0,0,0,0
45,2.08996,-0.0185048,-0.00500802,0.0251567,-0.0180824,0.000217303,-0.367998,-0.0404394,0,0,0,0,0,0,0,0,0,0,1.94778,-0.0145054,-0.00346411,-0.0707545,-0.0211518,-0.000413662,-0.372691,0.00481827,0,0,0,0,0,0,0,0,0,0,1.73692,-0.00727587,0.00302673,0.00201122,-0.0191475,0.000280465,-0.339896,-0.0128319,0,0,0,0,0,0,0,0,0,0,1.0917,0.0961108,0.0650989,0.777516,0.0268005,0.00473512,0.576661,0.136002,0,0,0,0,0,0,0,0,0,0
