b0_pop,1,-0.52238,0.29341,0.41082,0.012759,-0.050429,0.00061488,-0.088764,-0.015041,-0.053015,0.23554,0.47021,-0.44126,-0.25031,-0.14642
b1_pop,-0.52238,1,-0.073541,-0.92044,-0.14181,-0.46712,-0.0060657,0.76119,0.1631,0.21996,-0.24644,-0.92511,0.68096,0.68937,0.50049
b2_pop,0.29341,-0.073541,1,0.33781,-0.038194,-0.18284,-0.0017273,0.19494,0.043754,0.064993,0.03738,-0.10193,-0.67655,-0.28027,0.079731
a_pop,0.41082,-0.92044,0.33781,1,0.12679,0.39141,0.0053073,-0.68228,-0.14586,-0.18005,0.20936,0.78723,-0.8182,-0.82356,-0.44884
h1_pop,0.012759,-0.14181,-0.038194,0.12679,1,0.11975,0.004079,-0.18745,-0.93312,-0.040625,0.035567,0.13003,-0.063032,-0.084614,-0.096067
h2_pop,-0.050429,-0.46712,-0.18284,0.39141,0.11975,1,0.0090229,-0.6492,-0.13748,-0.74667,0.09156,0.41981,-0.15556,-0.27044,-0.31784
alpha1_pop,0.00061488,-0.0060657,-0.0017273,0.0053073,0.004079,0.0090229,1,-0.0080559,-0.0041199,-0.0077963,0.0015178,0.0056358,-0.0025661,-0.0034762,-0.0040878
alpha2_pop,-0.088764,0.76119,0.19494,-0.68228,-0.18745,-0.6492,-0.0080559,1,0.21548,0.28801,-0.19567,-0.70135,0.3456,0.45243,0.51406
beta_hcov1_score4C,-0.015041,0.1631,0.043754,-0.14586,-0.93312,-0.13748,-0.0041199,0.21548,1,0.047483,-0.040997,-0.14961,0.07263,0.097283,0.11047
beta_hcov2_score4C,-0.053015,0.21996,0.064993,-0.18005,-0.040625,-0.74667,-0.0077963,0.28801,0.047483,1,-0.059782,-0.21737,0.084662,0.10495,0.14504
omega_b0,0.23554,-0.24644,0.03738,0.20936,0.035567,0.09156,0.0015178,-0.19567,-0.040997,-0.059782,1,0.2236,-0.18881,-0.12534,-0.20629
omega_b1,0.47021,-0.92511,-0.10193,0.78723,0.13003,0.41981,0.0056358,-0.70135,-0.14961,-0.21737,0.2236,1,-0.51954,-0.5819,-0.48968
omega_b2,-0.44126,0.68096,-0.67655,-0.8182,-0.063032,-0.15556,-0.0025661,0.3456,0.07263,0.084662,-0.18881,-0.51954,1,0.64269,0.23105
omega_a,-0.25031,0.68937,-0.28027,-0.82356,-0.084614,-0.27044,-0.0034762,0.45243,0.097283,0.10495,-0.12534,-0.5819,0.64269,1,0.26507
e_a,-0.14642,0.50049,0.079731,-0.44884,-0.096067,-0.31784,-0.0040878,0.51406,0.11047,0.14504,-0.20629,-0.48968,0.23105,0.26507,1
