parameter,value,se_sa,rse_sa
b01_pop,4.40893355670066,0.145438363568955,3.29871978560256
b11_pop,-0.149046255569438,0.0141136166776657,9.46928631232232
b21_pop,-0.16135552696254,0.016482493760487,10.2150165356986
a1_pop,5.01815701551001,0.706781897345148,14.0844914808493
b02_pop,7.40083724494882,0.00294527425548568,0.0397965008282796
b12_pop,0.00288479943572072,0.000477014132872732,16.5354349063632
p1_pop,0.0573960097883685,0.0182634138561803,31.820006170327
g1_pop,0.155569671598805,0.0300584425994195,19.3215311766785
p2_pop,0.747396727250782,0.0275277428225687,3.68315003516627
g2_pop,0.13450115153913,0.0122263026595761,9.0901100248344
alpha11_pop,0.15375466780653,0.0306488417946253,19.9336008667983
alpha12_pop,-18.3964132412066,3.5918008517343,19.5244627560818
alpha21_pop,-0.0694601621327045,0.0147388448105168,21.2191339006063
alpha22_pop,5.8176751874996,1.46529218152232,25.1869025735707
omega_b01,2.14969801409304,0.110357163296377,5.13361237591952
omega_b11,0.0975485090795481,0.00976997425972658,10.0155034166226
omega_b21,0.0883698086332329,0.0116544077288475,13.1882233413196
omega_a1,0.881878278967649,0.130486819231633,14.7964659458882
omega_b02,0.0404247138266646,0.00257626570479851,6.37299676590209
omega_b12,0.00516336683644008,0.00037704371366513,7.3022840640369
b_1,0.308752217049671,0.00646813200849507,2.09492649811629
a_2,0.0498746587087646,0.000811885406672649,1.6278515536588
