b0_pop,2.9207,0.004771,1.228,-0.96448,-0.00017525,0.0036354,0.0015124,-0.00051488,0.0079922,-0.0045467,1.5938,-0.0024727,-0.55441,0.00087966,0.00074461
b1_pop,0.004771,0.00015766,-0.0010754,-0.0071988,1.2235e-06,-1.4612e-05,-8.1161e-06,3.9855e-06,-3.95e-05,3.4622e-05,-0.0005512,2.1147e-05,0.0019545,0.00056122,-8.3705e-06
b2_pop,1.228,-0.0010754,2.5104,-0.069521,5.8619e-05,-0.0010778,-0.00049306,-1.8201e-05,-0.0038514,0.00065399,1.562,-0.0044303,-1.5913,-0.066541,0.0021603
a_pop,-0.96448,-0.0071988,-0.069521,1.1474,0.00019805,-0.0036918,-0.0016526,0.00043855,-0.0098606,0.0043662,-0.1673,-0.00096883,-0.20507,-0.07914,2.3294e-05
h1_pop,-0.00017525,1.2235e-06,5.8619e-05,0.00019805,9.8127e-07,-1.347e-05,-6.0702e-06,1.6525e-06,-5.4991e-05,1.5376e-05,-5.5912e-05,1.6212e-06,-0.00014115,-4.6909e-06,-7.0576e-07
h2_pop,0.0036354,-1.4612e-05,-0.0010778,-0.0036918,-1.347e-05,0.00049405,0.00012024,-3.3428e-05,0.00065679,-0.00056484,0.0014355,-3.2945e-05,0.0025548,5.2452e-05,1.3931e-05
alpha1_pop,0.0015124,-8.1161e-06,-0.00049306,-0.0016526,-6.0702e-06,0.00012024,5.2608e-05,-1.4603e-05,0.00030264,-0.00013748,0.00053565,-1.4584e-05,0.0011722,2.9331e-05,6.1594e-06
alpha2_pop,-0.00051488,3.9855e-06,-1.8201e-05,0.00043855,1.6525e-06,-3.3428e-05,-1.4603e-05,4.7195e-06,-7.9796e-05,3.7972e-05,-0.00032981,5.9171e-06,-0.0002272,9.1823e-06,-2.3932e-06
beta_hcov1_score4C,0.0079922,-3.95e-05,-0.0038514,-0.0098606,-5.4991e-05,0.00065679,0.00030264,-7.9796e-05,0.0034273,-0.00074184,0.0015346,-6.8993e-05,0.0076129,0.00032753,3.081e-05
beta_hcov2_score4C,-0.0045467,3.4622e-05,0.00065399,0.0043662,1.5376e-05,-0.00056484,-0.00013748,3.7972e-05,-0.00074184,0.0007572,-0.0022167,4.4275e-05,-0.0026727,-2.82e-05,-1.8132e-05
omega_b0,1.5938,-0.0005512,1.562,-0.1673,-5.5912e-05,0.0014355,0.00053565,-0.00032981,0.0015346,-0.0022167,2.8917,-0.005701,-1.0355,-0.087518,-0.00046186
omega_b1,-0.0024727,2.1147e-05,-0.0044303,-0.00096883,1.6212e-06,-3.2945e-05,-1.4584e-05,5.9171e-06,-6.8993e-05,4.4275e-05,-0.005701,0.00011161,0.0019945,0.00041257,-1.7774e-05
omega_b2,-0.55441,0.0019545,-1.5913,-0.20507,-0.00014115,0.0025548,0.0011722,-0.0002272,0.0076129,-0.0026727,-1.0355,0.0019945,2.0803,0.065238,-0.0016605
omega_a,0.00087966,0.00056122,-0.066541,-0.07914,-4.6909e-06,5.2452e-05,2.9331e-05,9.1823e-06,0.00032753,-2.82e-05,-0.087518,0.00041257,0.065238,0.018794,-0.0001413
e_b,0.00074461,-8.3705e-06,0.0021603,2.3294e-05,-7.0576e-07,1.3931e-05,6.1594e-06,-2.3932e-06,3.081e-05,-1.8132e-05,-0.00046186,-1.7774e-05,-0.0016605,-0.0001413,0.00011925
