b01_pop,3.7017,-0.084376,2.1636e-05,2.5449e-05,-0.0057941,-0.00022398,1.3354e-05,0.0032507,0.0029035,-0.0050328,0.0025509,0.0016553,0.0042053,-0.0053751,-0.0014676,-0.00064373,-0.2077,0.0078541,0.0011219,-0.00020859,-0.00063165,-0.00029979,-0.0037523,0.00016057,0.0011053
b11_pop,-0.084376,0.026059,-0.00010444,3.5192e-05,-0.00039415,-8.3429e-06,-1.1201e-06,0.00017058,-0.00050267,0.00052954,-0.0012618,0.00016942,0.00024372,0.0017381,8.064e-05,0.00019637,-0.007097,0.0020238,-0.00017241,-2.2975e-06,0.00020742,3.5587e-05,-0.0028688,-2.3346e-06,-0.00022003
b02_pop,2.1636e-05,-0.00010444,0.0037063,-0.00011146,5.6113e-06,-2.3965e-06,2.9215e-08,1.8451e-06,9.191e-06,4.8748e-05,0.00011587,-6.201e-06,-3.1522e-05,-0.00011075,-9.2377e-06,-1.486e-05,7.8691e-05,0.00023421,-4.5649e-05,2.1963e-05,-3.6131e-06,6.7878e-06,-7.5088e-05,-2.7819e-06,1.0521e-05
b12_pop,2.5449e-05,3.5192e-05,-0.00011146,0.00015536,-8.5432e-06,-2.1665e-06,-1.4123e-07,3.6962e-06,-5.6539e-06,7.9238e-06,-2.0477e-05,4.0305e-06,3.3327e-05,4.6876e-05,2.2831e-05,1.0278e-05,-0.0001843,-4.8885e-05,8.9548e-06,-1.4056e-05,1.6434e-05,-3.281e-06,1.0023e-05,2.1157e-06,-3.8307e-06
b03_pop,-0.0057941,-0.00039415,5.6113e-06,-8.5432e-06,0.015127,-0.00042802,-3.1378e-06,0.00012935,0.00012115,0.00086654,0.0039768,-7.7266e-05,4.9479e-05,-0.00059109,0.00045431,-7.84e-05,0.0016023,-0.00049728,-1.0729e-05,2.0063e-05,0.00024197,0.00011994,0.00075952,-4.3392e-06,0.0001248
b13_pop,-0.00022398,-8.3429e-06,-2.3965e-06,-2.1665e-06,-0.00042802,0.00018045,6.5812e-08,4.6487e-05,-3.2055e-05,-0.00014026,-0.00061212,2.1975e-05,8.2149e-05,0.00033596,-3.3793e-05,3.5608e-05,0.00035288,6.1454e-05,8.463e-06,-7.4926e-06,-0.00023833,-5.4011e-05,-0.00018635,7.6437e-07,-1.9993e-06
h1_pop,1.3354e-05,-1.1201e-06,2.9215e-08,-1.4123e-07,-3.1378e-06,6.5812e-08,6.5084e-08,-1.3954e-07,6.3051e-07,-1.1134e-05,-2.1843e-05,-2.1457e-07,-5.9915e-08,7.336e-07,-1.3765e-05,-1.1711e-07,1.1529e-05,-2.3749e-07,-3.965e-09,-6.9451e-08,-2.9468e-06,-3.4795e-07,1.9234e-06,-1.055e-08,-6.4007e-07
h2_pop,0.0032507,0.00017058,1.8451e-06,3.6962e-06,0.00012935,4.6487e-05,-1.3954e-07,0.00025677,-2.2432e-05,-2.7539e-05,-0.00020118,2.8068e-05,0.00014754,0.00037309,2.4383e-05,-0.00026038,-0.00018774,4.2278e-05,-1.0426e-06,-3.0414e-06,-8.6819e-05,-1.7496e-05,-0.0001133,9.6376e-07,-3.4684e-06
alpha11_pop,0.0029035,-0.00050267,9.191e-06,-5.6539e-06,0.00012115,-3.2055e-05,6.3051e-07,-2.2432e-05,0.00015915,-0.0001608,1.9933e-05,-4.5969e-05,-5.007e-05,-7.5261e-05,-5.0762e-05,-2.3296e-05,0.0021977,-2.8937e-05,-3.7178e-06,-1.7862e-07,4.0741e-05,1.7189e-06,0.00018892,6.8118e-07,-1.7762e-05
alpha12_pop,-0.0050328,0.00052954,4.8748e-05,7.9238e-06,0.00086654,-0.00014026,-1.1134e-05,-2.7539e-05,-0.0001608,0.0061064,0.0057002,4.2508e-05,-0.00024227,-0.000418,0.0019509,1.6356e-05,-0.0033839,0.0003076,1.9519e-05,-9.3935e-06,0.00093589,0.00015812,-0.00064909,1.2914e-05,0.00015189
alpha13_pop,0.0025509,-0.0012618,0.00011587,-2.0477e-05,0.0039768,-0.00061212,-2.1843e-05,-0.00020118,1.9933e-05,0.0057002,0.024299,1.4033e-05,-0.0005383,-0.0027645,0.0035948,4.2415e-05,-0.006246,0.00012373,-4.543e-05,4.3491e-05,0.0029911,0.00034072,-0.00047592,1.1404e-05,0.00081854
alpha21_pop,0.0016553,0.00016942,-6.201e-06,4.0305e-06,-7.7266e-05,2.1975e-05,-2.1457e-07,2.8068e-05,-4.5969e-05,4.2508e-05,1.4033e-05,4.6191e-05,8.2814e-05,0.00010505,1.6969e-05,2.2816e-05,-0.00079049,1.686e-05,3.8123e-06,-1.0689e-06,-1.7816e-05,-6.7075e-06,-0.00013054,-1.6954e-07,1.2271e-05
alpha22_pop,0.0042053,0.00024372,-3.1522e-05,3.3327e-05,4.9479e-05,8.2149e-05,-5.9915e-08,0.00014754,-5.007e-05,-0.00024227,-0.0005383,8.2814e-05,0.0017901,0.001663,-2.3737e-05,0.0002565,-0.00099356,-0.00031642,8.367e-06,-1.5451e-05,0.0001238,-6.7633e-05,0.00012741,-1.6819e-06,-0.00011923
alpha23_pop,-0.0053751,0.0017381,-0.00011075,4.6876e-05,-0.00059109,0.00033596,7.336e-07,0.00037309,-7.5261e-05,-0.000418,-0.0027645,0.00010505,0.001663,0.0052413,-0.00014769,0.00023639,0.0009144,-0.00018548,3.7556e-06,-2.0725e-05,0.00093479,-0.00012699,-6.9067e-05,3.0793e-06,-0.00046972
beta_hcov1_score4C,-0.0014676,8.064e-05,-9.2377e-06,2.2831e-05,0.00045431,-3.3793e-05,-1.3765e-05,2.4383e-05,-5.0762e-05,0.0019509,0.0035948,1.6969e-05,-2.3737e-05,-0.00014769,0.0033685,-2.2966e-05,-0.0010845,4.366e-05,-5.2775e-06,1.5366e-05,0.00048665,6.9952e-05,-0.00028689,2.4042e-06,9.3965e-05
beta_hcov2_score4C,-0.00064373,0.00019637,-1.486e-05,1.0278e-05,-7.84e-05,3.5608e-05,-1.1711e-07,-0.00026038,-2.3296e-05,1.6356e-05,4.2415e-05,2.2816e-05,0.0002565,0.00023639,-2.2966e-05,0.000579,-0.00064002,-3.845e-05,6.8977e-06,-1.8326e-06,4.4232e-05,-1.1518e-05,-4.8062e-05,-9.4239e-07,-9.9877e-06
omega_b01,-0.2077,-0.007097,7.8691e-05,-0.0001843,0.0016023,0.00035288,1.1529e-05,-0.00018774,0.0021977,-0.0033839,-0.006246,-0.00079049,-0.00099356,0.0009144,-0.0010845,-0.00064002,1.9133,-0.0044389,0.00040065,-6.4046e-05,-0.0010516,-0.00037609,-0.02954,-0.00015588,-0.00085128
omega_b11,0.0078541,0.0020238,0.00023421,-4.8885e-05,-0.00049728,6.1454e-05,-2.3749e-07,4.2278e-05,-2.8937e-05,0.0003076,0.00012373,1.686e-05,-0.00031642,-0.00018548,4.366e-05,-3.845e-05,-0.0044389,0.0213,-0.00023852,-2.3137e-05,-0.00043335,2.5329e-05,-0.012264,4.1484e-05,-0.00014488
omega_b02,0.0011219,-0.00017241,-4.5649e-05,8.9548e-06,-1.0729e-05,8.463e-06,-3.965e-09,-1.0426e-06,-3.7178e-06,1.9519e-05,-4.543e-05,3.8123e-06,8.367e-06,3.7556e-06,-5.2775e-06,6.8977e-06,0.00040065,-0.00023852,0.0023533,-1.522e-05,-4.3908e-05,-6.2644e-06,0.00010078,-4.4033e-05,9.1936e-07
omega_b12,-0.00020859,-2.2975e-06,2.1963e-05,-1.4056e-05,2.0063e-05,-7.4926e-06,-6.9451e-08,-3.0414e-06,-1.7862e-07,-9.3935e-06,4.3491e-05,-1.0689e-06,-1.5451e-05,-2.0725e-05,1.5366e-05,-1.8326e-06,-6.4046e-05,-2.3137e-05,-1.522e-05,9.1162e-05,1.3473e-05,3.9851e-06,1.6554e-05,-4.6999e-06,1.1128e-06
omega_b03,-0.00063165,0.00020742,-3.6131e-06,1.6434e-05,0.00024197,-0.00023833,-2.9468e-06,-8.6819e-05,4.0741e-05,0.00093589,0.0029911,-1.7816e-05,0.0001238,0.00093479,0.00048665,4.4232e-05,-0.0010516,-0.00043335,-4.3908e-05,1.3473e-05,0.011478,0.00014531,0.00040725,6.2145e-06,-0.00053808
omega_b13,-0.00029979,3.5587e-05,6.7878e-06,-3.281e-06,0.00011994,-5.4011e-05,-3.4795e-07,-1.7496e-05,1.7189e-06,0.00015812,0.00034072,-6.7075e-06,-6.7633e-05,-0.00012699,6.9952e-05,-1.1518e-05,-0.00037609,2.5329e-05,-6.2644e-06,3.9851e-06,0.00014531,0.00011909,-8.0583e-05,-2.1225e-06,-1.2354e-05
a_1,-0.0037523,-0.0028688,-7.5088e-05,1.0023e-05,0.00075952,-0.00018635,1.9234e-06,-0.0001133,0.00018892,-0.00064909,-0.00047592,-0.00013054,0.00012741,-6.9067e-05,-0.00028689,-4.8062e-05,-0.02954,-0.012264,0.00010078,1.6554e-05,0.00040725,-8.0583e-05,0.14502,-1.0974e-05,8.2273e-05
