rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha27
1,1,0.316583009010527,0.00257765048465142,0.0224286907863146,-0.996560981992093,0.000316089804980102,-0.0044991712421061,1.49819920265696,-0.074022448533661,13.2610905658838,-1.20356606508349,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.76961581821613,-0.117534991253849,-0.0634184104988223,-0.218837058406908,0.040828153123269,1.47362572773561e-05,1.04909022284636,0.118770171682247,-9.65393405898766,-3.52135941034006,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.3272099818231,0.0526070507750204,-0.0110898043741242,1.17689388287265,0.0153714577622903,0.000163331148926099,1.05290367850616,0.0727670649831997,-91.8650526309758,2.3753364671774,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.55811597220042,0.0280031378438432,-0.00912657386784919,0.834063167672153,0.125371070229305,0.0027125239224443,-0.930485447367702,0.157754071650287,-26.0528341415456,2.68097648562274,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-1.07780974240776,0.0749623397122888,0.0519614790574566,0.962737825466558,0.0332167859399375,0.00481294613420388,-1.26916860337096,0.057269100474425,-101.513832299922,3.14339611115426,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.27155846472561,-0.0627772906920668,0.0146411821393599,0.822165942575097,0.0502939590006006,0.000331526212001323,0.459239694051393,-0.14739194098604,-12.9493032536466,-2.22522093238094,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.15140924411971,0.0856033204754392,-0.0404250954517192,-0.420419757530322,-0.00400772564428653,-0.00180626801133128,0.658194866689319,0.283499653139732,-16.895586966643,4.64443926167033,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.772717190183581,0.0469975389406828,-0.0325081951111917,-1.07551013194542,-0.014067056414178,-0.0035801852971065,0.35165644206895,0.290146335258555,84.2795436939374,2.03091089675011,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.198460198376684,0.018689402496037,0.0582229122692609,0.0551069458880922,0.0224626419121554,-0.00516392800116458,0.817731716096048,0.252971184935282,120.54830599818,-1.71103723870165,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.0113113253418842,0.0427431915886058,0.0743589488353518,-1.12445348275811,-0.0331494323454322,-0.00280224935776967,0.268130299412,0.177403832045058,-104.336383782281,4.92437055590928,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-1.44715262538205,0.106304439089287,-0.0320373331390064,0.438166872192779,-0.0937575349428164,-0.00955351341191033,0.41284292413664,-0.0108970864742641,-52.0403369444422,-8.02079448729713,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2.010400480431,0.327391278870694,0.0870909727649765,0.539770024010745,-0.00148248213903823,-0.00845163942235475,0.265212490020827,-0.118215097954395,3.33415837987428,-1.16560011547456,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-1.10716994764545,0.0736152977137317,0.0017103098018072,-2.57120924636158,-0.00450181082232159,0.00667615218131827,-0.831721679163152,-0.0610880915422911,33.9223137171873,3.54856109757374,0,0,0,0,0,0,0,0,0,0,0,0
2,5,1.35848397961655,-0.0284395995470531,-0.0491976610758617,1.69749093809052,0.00770183269319791,-0.00208074581505199,-0.244569388815067,-0.11460251715911,66.4198956818314,4.26008295401613,0,0,0,0,0,0,0,0,0,0,0,0
