rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,5.0287077385402,-0.0367277676722247,-0.00445531805881447,4.42291053441701,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
2,1,4.43604912449926,0.00271864651777706,0.00823135739882053,4.06937783457588,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
3,1,4.40817688631151,0.0374269774337864,0.0466847935891902,4.78546141400516,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
4,1,4.31786418868387,0.00711895833785712,0.0210161149834642,5.13789811258785,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
5,1,5.71592707379422,-0.016672815195567,0.0176421646431046,4.55231971593752,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
6,1,4.81860109592744,-0.0110716503368049,0.00596225027292714,3.19825215081264,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
7,1,4.4488505709788,0.00356369962875249,0.00681429350596134,4.46592498778361,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
8,1,4.95496009535892,-0.0526961669274587,-0.0215503949041646,4.14323207550234,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
9,1,4.04993611167069,-0.0097081811460572,-0.0213295376274774,3.94128449435683,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
10,1,5.24855842655036,-0.0043284861184998,0.0168027899753286,4.37260168157792,0.000800126163452166,0.109511946566764,0.459017010679131,-0.14420227511028,3.07972526003212,-1.57202091159272,11
