rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha25
1,1,0.256765894705022,-0.016363504614242,0.0711343098698579,-1.9222868082536,0.0266276275739186,0.00061874609752492,0.734413332723457,0.316182186795377,0.0293434316072112,0.0390993007801644,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.10925853251999,0.0273736267186866,-0.031959640505491,0.50960350855548,0.0152084927936516,-0.00554815348133797,2.01106443110746,0.0546526379756222,-0.918481616546748,0.119949915855106,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.57637610277339,-0.148993716951617,-0.100151652408884,0.139182298492046,-0.00993607160105814,0.00400428047389638,2.26093189019978,-0.208099939935398,-0.59346273120538,0.0211842623041875,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.23779112491251,0.0260570543189557,0.00373017360831268,-1.99365286950144,-0.00728256321769827,-0.00652885869735362,-0.493136264513015,0.292359584272165,1.82774931752255,0.133266985897486,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.60068657498666,-0.0224238254301373,0.0266141465728159,-0.22089506754609,-0.00364410879816823,-0.00588946496492807,-0.686863083678733,0.287446692116659,0.975456483136105,0.252413830907749,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.21713370774722,-0.034257609502836,-0.0690599683690898,-0.165621164120625,0.0281826982067654,-0.00922707815493885,-0.617396852334046,0.358933439270952,2.15361287243607,0.0715173660127727,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.925438970582572,0.00608604864466955,-0.03171645220384,-0.822712867672119,0.0172414511100447,-0.00141985614839378,1.40086444654848,-0.288334765825839,0.142247861407879,-0.0538949808925435,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.454974067351561,-0.0273683572121768,-0.0649680189971061,-0.21977033270367,0.0333154080217675,-0.00403195543044865,1.0920636225028,-0.300850444551259,0.510000131483794,-0.0961899434247502,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.725297544963603,0.000501546038550599,-0.0106023706982648,-0.681085323760424,0.0148568436593211,-0.00289097362863605,1.5492951349907,-0.347457111649615,0.870066830321689,-0.122633941556906,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.15474727300512,-0.108080874034204,-0.0290037346338525,-1.2553920787639,0.0548940056562639,0.00402492571935736,1.1681742382588,-0.0114588267851145,-0.380643438443728,0.239967681189637,0,0,0,0,0,0,0,0,0,0,0,0
