rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,106.298285009731,0.463446335647031,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,2.96618629960085,0.322405141137293,0,0,0,0,0,0
2,1,105.33964248613,0.292071628325965,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,2.00754377599958,0.151030433816227,0,0,0,0,0,0
3,1,104.402483920983,0.04338294993872,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,1.07038521085315,-0.097658244571018,0,0,0,0,0,0
4,1,105.051130985992,0.2739856693104,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,1.71903227586233,0.132944474800662,0,0,0,0,0,0
5,1,102.27962846618,0.367610838509193,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,-1.05247024394964,0.226569643999455,0,0,0,0,0,0
6,1,101.960963892978,0.00772859991686803,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,-1.3711348171523,-0.13331259459287,0,0,0,0,0,0
7,1,102.769365836243,0.0221571718123531,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,-0.562732873887001,-0.118884022697385,0,0,0,0,0,0
8,1,102.353406405216,0.486495352860272,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,-0.978692304914503,0.345454158350534,0,0,0,0,0,0
9,1,106.828078642087,0.222258107065794,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,3.4959799319565,0.0812169125560559,0,0,0,0,0,0
10,1,105.592238314627,-0.132671966530489,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,2.54899174960483,-1.39989977935695,2.26013960449696,-0.273713161040227,0,0,0,0,0,0
1,2,101.906890509391,0.595984366981318,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,-1.42520820073864,0.45494317247158,0,0,0,0,0,0
2,2,103.607136929647,-0.0964984001499955,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,0.275038219517157,-0.237539594659734,0,0,0,0,0,0
3,2,104.436152197825,-0.0734735969881044,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,1.10405348769474,-0.214514791497842,0,0,0,0,0,0
4,2,105.445608390735,0.140810885489338,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,2.11350968060476,-0.000230309020400443,0,0,0,0,0,0
5,2,103.232139041525,0.551007687781955,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,-0.0999596686047681,0.409966493272216,0,0,0,0,0,0
6,2,105.966846034875,0.266411414843684,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,2.63474732474489,0.125370220333945,0,0,0,0,0,0
7,2,102.965897374582,-0.0791483583082399,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,-0.366201335548482,-0.220189552817978,0,0,0,0,0,0
8,2,105.190457932998,0.255515750882194,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,1.8583592228679,0.114474556372456,0,0,0,0,0,0
9,2,98.7102739181138,-0.0434742605434573,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,-4.62182479201628,-0.184515455053195,0,0,0,0,0,0
10,2,107.895903569794,0.164984324158035,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.15863261345674,-0.636318081525887,4.56380485966406,0.023943129648297,0,0,0,0,0,0
1,3,100.683361801134,-0.0470518561562374,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,-2.64873690899586,-0.188093050665975,0,0,0,0,0,0
2,3,103.653406387539,0.147950961093219,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,0.321307677408569,0.00690976658348053,0,0,0,0,0,0
3,3,104.211676633297,0.61325581643877,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,0.879577923166963,0.472214621929032,0,0,0,0,0,0
4,3,102.177516994828,0.371650169119528,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,-1.15458171530177,0.23060897460979,0,0,0,0,0,0
5,3,105.101936845908,0.360299954486825,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,1.7698381357782,0.219258759977087,0,0,0,0,0,0
6,3,103.665778687566,0.0369657395582973,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,0.333679977435878,-0.104075454951441,0,0,0,0,0,0
7,3,103.528419265624,0.541516707448666,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,0.19632055549387,0.400475512938928,0,0,0,0,0,0
8,3,102.975794174465,0.14319178392649,0.00110014589451566,0.109441296226035,-0.0196318399826707,-0.0428150724050173,1.39035913614809,-0.763581697831065,-0.356304535664975,0.00215058941675164,0,0,0,0,0,0
