rep,id,b01,b11,b21,a1,b02,b12,p1,g1,p2,g2,alpha11,alpha12,alpha21,alpha22
1,1,3.25662389811612,-0.130858253053239,-0.179861207387769,9.27114126297623,7.32322910649984,0.00557583953009596,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,1,3.46190696239498,-0.301394010266336,-0.168801270969613,1.95471208748461,7.35036249330929,0.00106655380351524,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,1,3.09109758334346,-0.130003185144886,-0.145338543799749,5.42045263751352,7.35234145105859,0.00854278483035923,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
1,2,8.75932490803359,-0.283476876004201,-0.170050673746637,2.89074237177628,7.41766401247601,-0.00444907105625387,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,2,6.95849242090531,-0.0222643217721278,-0.171901599937097,2.85504090604592,7.39364834504192,-0.000902053623361645,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,2,7.18515085356272,-0.0750512593933136,-0.212174197342749,2.52641005839552,7.41458570122217,0.00337046841279014,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
1,3,8.24757945773391,-0.143330061019409,-0.129042764128702,8.3711576152692,7.44417731841117,-0.00575644746545992,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,3,6.91929957935809,0.050585960165764,-0.148187728432547,2.53024372125257,7.43885522550679,0.00531596675060385,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,3,8.63656606532428,-0.170376942083644,-0.0963973031659968,7.82245553096111,7.37370910472487,0.00427216939377968,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
1,4,5.44114325074613,-0.120589997519265,-0.107455739629991,36.1520000480076,7.32871202440434,0.00270577300304547,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,4,4.3333600949776,-0.178536392424612,-0.246375967049079,5.81734258016264,7.33039276158215,0.00179440363972626,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,4,5.0264061362099,-0.227927616939642,-0.139458836909072,3.53590749542171,7.31037190232499,0.00265374549029972,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
1,5,4.68981761419801,-0.00966042886935545,-0.175877293853182,4.41313422775074,7.47182252461741,0.00988456718910765,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,5,7.96780770007248,-0.0437303485652253,-0.0865477001347883,2.3294472830792,7.43758293581721,0.0115736665162408,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,5,5.69426733896315,-0.012981771766186,-0.126764495034117,5.47088593293866,7.4156233906084,0.0128325703848781,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
1,6,3.60034763194556,-0.271746396738498,-0.101241643686076,2.53643421432794,7.3945835385957,-0.00085163522975657,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,6,6.06215409825445,-0.0770933312892718,-0.159338835733596,7.70614205995708,7.41033925963026,0.00160659294276813,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,6,4.52098350862532,-0.168740711048779,-0.148721846213024,7.06753932794433,7.39281736652063,0.00436849859730178,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
1,7,3.2852361055757,-0.211513825810892,-0.13394461297014,4.56310377456641,7.41690365572804,-0.00118165788679366,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,7,4.78038264136819,-0.254262941124546,-0.126085136324745,8.84354708264226,7.3861996297323,0.00197776768200114,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,7,3.97210113228998,-0.235861996440839,-0.11857343012172,6.96433676523848,7.35841172116749,0.00356526508465189,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
1,8,6.09971921537451,-0.13042548001712,-0.142813284758573,1.5245151769107,7.41630800461361,0.00852791471143171,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
2,8,4.9738745807062,0.00476079546883681,-0.154183704400859,2.87236537881392,7.39193165196462,0.00898688643629889,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
3,8,4.97703198372783,-0.13502884367413,-0.197421689257692,14.4361269010227,7.36596480205813,0.0143171849345259,0.0515020185247713,0.30956533265453,0.772941880158768,0.112864569419789,0.215324658292523,-17.9126160034194,-0.115948660181799,5.31900909963893
