parameter,value,se_sa,rse_sa
b01_pop,4.55785221083791,0.123572208132082,2.71119383463653
b11_pop,-0.152354423846747,0.0147253626674944,9.66520189942537
b21_pop,-0.137196072143891,0.0119721926232921,8.7263377414593
a1_pop,4.46764592539849,0.814633728685033,18.2340709690948
b02_pop,7.39600563481583,0.00288019964344525,0.0389426372241667
b12_pop,0.00316625426168631,0.000474960401662791,15.0007031150376
b07_pop,331.869631051566,7.0128748116803,2.11314147349344
b17_pop,-5.23610421952364,0.577582728218266,11.030772192514
p1_pop,0.137359434147598,0.0337303607151801,24.5562752383906
g1_pop,0.113068061396291,0.0222414636243583,19.6708631506508
p2_pop,0.737588566307576,0.0315233971195539,4.27384568572727
g2_pop,0.108266863535903,0.0118245174534609,10.9216403498562
alpha11_pop,0.123480587899692,0.0377703752008818,30.5881076882822
alpha12_pop,-7.24246461361306,4.88831870160648,67.4952376352425
alpha17_pop,0.000662142489116276,0.000826771275376416,124.863045185314
alpha21_pop,-0.121548868206121,0.0285146310953588,23.459396632969
alpha22_pop,3.24988493876195,1.3692987920585,42.1337622057517
alpha27_pop,8.22541632814073e-14,1.72679859881126e-10,209934.492057691
omega_b01,1.76730659285558,0.0932768417297486,5.27790945310931
omega_b11,0.103519161648675,0.0112845382780438,10.9009173744485
omega_b21,0.0601752059943546,0.00869987835384801,14.457579679352
omega_a1,0.843130702678241,0.152048425917807,18.0337906607858
omega_b02,0.0388086721774122,0.00245647801543624,6.32971415308042
omega_b12,0.00511406519336344,0.000356944829450597,6.97966912728854
omega_b07,109.821169156708,5.23919527439301,4.77066062456231
omega_b17,5.43225447891867,0.499072324776445,9.18720444178803
b_1,0.294146856923988,0.00614160090833206,2.08793694842
a_2,0.0502072699058278,0.000795344723866197,1.58412262877069
b_7,0.200669410317914,0.00502043040337229,2.5018414094199
