rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,4.62278527651225,-1.37809953627764,-0.757020939980326,2.6724778550635,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-1.37679283951992,0.123477439289471,0.0865507055963615,0.313272628860346,0,0,0,0,0,0
2,1,5.69145565703848,-2.03761861566277,-1.2343241275476,9.43479206175764,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-0.308122458993685,-0.536041640095655,-0.390752481970916,1.57467069075094,0,0,0,0,0,0
3,1,6.49338264802112,-0.9794462899422,-0.558357787922244,4.21728668014391,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,0.493804531988953,0.522130685624914,0.285213857654444,0.769458505668272,0,0,0,0,0,0
4,1,4.59648930984511,-1.52809677719749,-0.621865808987977,0.67937264964228,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-1.40308880618706,-0.0265198016303765,0.221705836588711,-1.05631892949814,0,0,0,0,0,0
5,1,3.90961351269209,-1.63177176396927,-1.23630034630261,4.9285076269586,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-2.08996460334007,-0.130194788402154,-0.392728700725919,0.925302780846119,0,0,0,0,0,0
6,1,3.79870503433988,-1.14966898793747,-0.52036752441226,0.760372394399745,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-2.20087308169228,0.351907987629645,0.323204121164428,-0.94368042187502,0,0,0,0,0,0
7,1,4.63856552375182,-1.70062248729708,-0.6741787686681,2.14307155439867,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-1.36101259228034,-0.199045511729962,0.169392876908588,0.0925066569634206,0,0,0,0,0,0
8,1,4.44896008842752,-1.00899857080415,-0.996635189206051,4.01558813168119,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-1.55061802760464,0.492578404762968,-0.153063543629363,0.720450371480508,0,0,0,0,0,0
9,1,5.78823596357333,-2.08422040025396,-1.12692387614539,2.01446127775669,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-0.211342152458832,-0.582643424686848,-0.283352230568698,0.0306183549033445,0,0,0,0,0,0
10,1,5.43135518213604,-1.77069621317191,-1.61363162438083,5.5628240205531,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,2.54479522138182,-1.39014820934707,-0.568222933896122,-0.269119237604793,-0.770059978804144,1.04637244788448,0,0,0,0,0,0
1,2,7.15715483095541,-0.693454712546149,-0.75877634400551,0.903550364285813,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,1.15757671492325,0.808122263020965,0.0847953015711781,-0.771156875763634,0,0,0,0,0,0
2,2,4.24169420617396,-0.901647134276418,-0.815722061104241,12.2830563462774,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,-1.75788390985821,0.599929841290696,0.027849584472447,1.83848733108751,0,0,0,0,0,0
3,2,7.88092602875684,-1.44525208821476,-0.713174386301085,0.537553414054374,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,1.88134791272468,0.0563248873523579,0.130397259275603,-1.29046059773012,0,0,0,0,0,0
4,2,7.64679217918241,-1.2038782360563,-1.23231581422865,2.97111955368402,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,1.64721406315024,0.297698739510819,-0.388744168651966,0.419205387090308,0,0,0,0,0,0
5,2,6.57591460886149,-1.23903438031155,-0.50234956760664,7.34326535793436,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,0.57633649282932,0.262542595255561,0.341222077970048,1.32405016655624,0,0,0,0,0,0
6,2,7.10033746541259,-0.614272004877917,-0.931081322571444,1.64782736074423,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,1.10075934938042,0.887304970689197,-0.0875096769947561,-0.170275779627375,0,0,0,0,0,0
7,2,7.76450964756223,-0.955599729727393,-1.21557890114562,1.57637357280487,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,1.76493153153006,0.545977245839721,-0.372007255568936,-0.214606446869064,0,0,0,0,0,0
8,2,11.1881212431726,-1.83324781768529,-1.08320725792867,1.92663168006545,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,5.1885431271404,-0.33167084211818,-0.239635612351987,-0.0139602140815972,0,0,0,0,0,0
9,2,7.15472360798629,-1.16829257246709,-0.614547175030641,1.61379968134582,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,1.15514549195413,0.333284403100029,0.229024470546047,-0.191141999820873,0,0,0,0,0,0
10,2,4.06486980052396,-0.728794893196373,-0.924679616081176,7.53570644253893,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.1567251006281,-0.631885549703212,-1.9347083155082,0.772782082370741,-0.0811079705044883,1.34991913370248,0,0,0,0,0,0
1,3,4.86580419515654,-2.31482981886503,-1.03182506368228,0.53202166379655,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-1.13377392087563,-0.813252843297918,-0.188253418105588,-1.30080451784482,0,0,0,0,0,0
2,3,5.3613364139953,-1.43052712755232,-1.09422315815686,11.0231215463627,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-0.638241702036864,0.0710498480147896,-0.250651512580176,1.73026157673676,0,0,0,0,0,0
3,3,4.60914995422797,-2.66555142329916,-1.4788447537514,8.30896650227847,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-1.39042816180419,-1.16397444773204,-0.635273108174709,1.44760178437884,0,0,0,0,0,0
4,3,4.21789398293899,-1.50893075317583,-0.474552673990187,1.19408946733376,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-1.78168413309317,-0.00735377760871536,0.369018971586501,-0.492349505868783,0,0,0,0,0,0
5,3,7.06947042794162,-2.17878406319338,-0.95889010119054,9.64173772739192,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,1.06989231190946,-0.677207087626262,-0.115318455613852,1.59636790575745,0,0,0,0,0,0
6,3,5.89903803382103,-2.22306749088248,-0.353043773350944,0.914979658174276,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-0.100540082211141,-0.721490515315364,0.490527872225744,-0.758586894254577,0,0,0,0,0,0
7,3,6.75741432840701,-0.91192409884941,-1.14256342775426,0.737435887413805,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,0.757836212374846,0.589652876717704,-0.298991782177574,-0.974309575664574,0,0,0,0,0,0
8,3,4.3358529877547,-1.58122816254041,-1.06829594494156,1.32079397554854,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-1.66372512827747,-0.0796511869732968,-0.224724299364869,-0.391500396397943,0,0,0,0,0,0
9,3,4.68290827885711,-0.705399409754805,-0.479487081333586,1.12315888596578,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-1.31666983717506,0.796177565812309,0.364084564243102,-0.55358829955306,0,0,0,0,0,0
10,3,4.02781441055582,-2.06549714858436,-0.621910468388579,4.09448722469446,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.38807012075372,-0.758262659643855,-1.97176370547635,-0.563920173017248,0.221661177188109,0.739908040812225,0,0,0,0,0,0
1,4,5.45945329348984,-0.687251440833511,-0.809076967844941,4.46921846718317,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-0.540124822542323,0.814325534733603,0.0344946777317473,0.827480104985608,0,0,0,0,0,0
2,4,4.42189762062219,-0.48718105558263,-0.882567749868393,1.05573982207379,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-1.57768049540998,1.01439591998448,-0.0389961042917055,-0.615491674481874,0,0,0,0,0,0
3,4,4.68203519460054,-2.12739467785344,-1.34542796847558,2.36678634387258,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-1.31754292143163,-0.625817702286326,-0.501856322898889,0.191799613136822,0,0,0,0,0,0
4,4,5.01080952771235,-1.42585185523264,-1.12178319040439,0.644850153365036,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-0.988768588319815,0.0757251203344709,-0.278211544827705,-1.10847075833852,0,0,0,0,0,0
5,4,5.72432464643269,-2.10817349775974,-0.454843634405851,0.716883035785927,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-0.275253469599478,-0.60659652219263,0.388728011170837,-1.00257603049266,0,0,0,0,0,0
6,4,4.38957943939947,-1.76413843621261,-0.38384894671917,0.677820841736372,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-1.60999867663269,-0.262561460645499,0.459722698857518,-1.05860571998457,0,0,0,0,0,0
7,4,4.31900996925329,-1.63734644823273,-1.22190723650634,2.88338100977452,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-1.68056814677888,-0.13576947266562,-0.37833559092965,0.389230118523573,0,0,0,0,0,0
8,4,3.88186942808875,-1.92961201154087,-1.12943491136286,1.00060284946368,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-2.11770868794342,-0.428035035973757,-0.285863265786171,-0.669130780974379,0,0,0,0,0,0
9,4,2.2508716487618,-1.43569389094595,-1.09988914553335,1.21107737691562,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-3.74870646727036,0.0658830846211642,-0.256317499956658,-0.478223091209246,0,0,0,0,0,0
10,4,5.74091721873369,-1.23390340519322,-0.277059672048645,3.84549143312131,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,1.85076016100496,-1.01101687952514,-0.258660897298475,0.267673570373897,0.566511973528043,0.677167956947996,0,0,0,0,0,0
1,5,9.04936198425002,-2.76440734414373,-0.344711777157685,11.2297284692644,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.04978386821786,-1.26283036857661,0.498859868419003,1.74883114061035,0,0,0,0,0,0
2,5,9.30534605802135,-1.43008571274867,-0.378426662735998,10.2479927368363,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.30576794198918,0.0714912628184485,0.46514498284069,1.65734840705724,0,0,0,0,0,0
3,5,9.13607584332058,-1.98089552674354,-0.385219138581922,11.22808954144,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.13649772728841,-0.479318551176422,0.458352506994766,1.74868518450486,0,0,0,0,0,0
4,5,9.47656798548964,-1.56432138325196,-0.281116661004501,8.96181023526237,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.47698986945748,-0.062744407684848,0.562454984572187,1.5232387929687,0,0,0,0,0,0
5,5,9.94738071697839,-1.02105517066946,-0.482166724365536,24.4516019302844,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.94780260094622,0.48052180489765,0.361404921211152,2.52696228359835,0,0,0,0,0,0
6,5,9.20568413674637,-1.53251485350277,-0.722047255335318,24.0968667470072,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.2061060207142,-0.0309378779356557,0.12152439024137,2.51234837274957,0,0,0,0,0,0
7,5,9.06491393090654,-2.16485751359287,-0.458972530985209,12.7633175718773,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.06533581487437,-0.663280538025757,0.384599114591479,1.87684179312178,0,0,0,0,0,0
8,5,9.74050133434319,-1.42284403926879,-0.227402689811455,8.55950966378033,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.74092321831103,0.0787329362983267,0.616168955765233,1.47730945744699,0,0,0,0,0,0
9,5,9.33376975185501,-0.829788131182801,-0.514057985535234,30.7015935586089,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.33419163582284,0.671788844384313,0.329513660041454,2.75458111189524,0,0,0,0,0,0
10,5,9.43727948413756,-1.74520421417343,-0.397111536116082,13.8643540168841,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.694035060376859,-0.379131329821927,3.43770136810539,-0.243627238606312,0.446460109460606,1.95958763826431,0,0,0,0,0,0
1,6,5.19728997223256,-1.35780251118985,-1.19130596379055,1.70935975627924,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.462690040251239,-0.252754219881285,-0.802288143799601,0.143774464377265,-0.347734318213864,-0.133614559924853,0,0,0,0,0,0
2,6,5.26916753300323,-0.988337266557269,-0.927348477946759,12.6667136016655,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.462690040251239,-0.252754219881285,-0.730410583028939,0.513239709009846,-0.0837768323700712,1.86924412764874,0,0,0,0,0,0
3,6,3.83697852550352,-2.20087291888134,-1.1091464953296,8.56478011244086,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.462690040251239,-0.252754219881285,-2.16259959052865,-0.699295943314229,-0.265574849752911,1.47792500984605,0,0,0,0,0,0
4,6,6.32275517016761,-1.57195369900897,-0.39322464952125,6.74991290192915,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.462690040251239,-0.252754219881285,0.323177054135444,-0.0703767234418597,0.450346996055438,1.23979615258597,0,0,0,0,0,0
5,6,6.01364720460853,-1.85826290556887,-1.24121153550845,4.40183637513192,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.462690040251239,-0.252754219881285,0.0140690885763659,-0.356685930001753,-0.397639889931762,0.812288363041809,0,0,0,0,0,0
6,6,7.86479847491825,-1.63324766430862,-1.24148106851179,0.199691177680538,0.00108832974721674,0.107585817668599,-0.0120125937872735,-7.4533054552121e-09,0.462690040251239,-0.252754219881285,1.86522035888608,-0.131670688741507,-0.3979094229351,-2.28071666619766,0,0,0,0,0,0
