parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,2.61897939306609,0.0409494582312753,1.56356549958704,
b1_pop,-1.48776541799641,nan,nan,
b2_pop,-1.35293801679745,0.392092242095235,28.9807986195376,
a_pop,1.2096670891988,1.29124253478276,106.743627756129,
h1_pop,0.00108817225781372,0.000426656571095425,39.2085506712543,
h2_pop,0.107612893118617,0.0133603767370276,12.4152193569418,
alpha1_pop,2.21878692889273e-09,1.70535746207718e-05,768599.021325685,
alpha2_pop,1.20897324793544e-15,2.21841292995392e-11,1834956.17768408,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231683098426831,0.0432311114122869,18.6595879051315,8.36027691519803e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.126423517748918,0.0192020303970034,15.1886537717921,4.58382221069087e-11
omega_b0,0.0459409290401415,0.0592715143475662,129.016795232367,
omega_b1,0.270772909725174,0.319905996503586,118.145495732302,
omega_b2,0.402022272084236,0.183443701052708,45.6302333951963,
omega_a,0.749465621030305,0.337388311998355,45.017183247784,
e_a,1.01095430790882,0.0200107640768412,1.97939352157605,
