parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,1.55721742211754,0.261115889201113,16.7681073620434,
b1_pop,-0.166348879394255,0.110707649771161,66.5514851523458,
b2_pop,-1.78623209060515,0.591110056762339,33.0925673024986,
a_pop,2.85219583029918,1.85609705239132,65.0760734124143,
h1_pop,0.00108378383603985,0.000779032359170897,71.8807877793681,
h2_pop,0.136274789115884,0.0273280232880048,20.053616274369,
alpha1_pop,-3.86950947499488e-13,4.85025974825917e-12,1253.45596892887,
alpha2_pop,-0.00640020003111818,0.010188332891817,159.187726044196,
hcov1_pop,0,,,
beta_hcov1_score4C,0.232121400291223,0.0660072775348595,28.4365325437662,0.000437106776265406
hcov2_pop,0,,,
beta_hcov2_score4C,-0.132192730570444,0.0433899514902401,32.8232507967737,0.00231429432386054
omega_b0,0.322984751177509,0.346615462212359,107.316355013263,
omega_b1,0.341215079608508,0.0924050471647386,27.0811733381652,
omega_b2,0.539573036003118,0.182907031808075,33.8984752023484,
omega_a,2.39106261253009,0.443214340367852,18.5362916907837,
e_b,0.858669134460214,0.0705283203108772,8.21367829358551,
