rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,0.434252131430301,0.00440366259970523,0.0226765739423385,-0.269342775357588,-0.441794697268547,-0.197011655787591,0,0,0,0,0,0,0,0
2,1,0.645511911160613,0.175187262719347,0.021186995724695,-0.14861116334154,-0.41401239444155,-0.163823306312873,0,0,0,0,0,0,0,0
3,1,-0.571823078787434,0.0654581783205909,-0.0222358783634153,-0.726154675380698,-0.710865442337399,-0.189138633584445,0,0,0,0,0,0,0,0
1,2,0.365455558091746,-0.00561372563301454,-0.080028219323257,0.301468918903316,-0.826586642386295,-0.110615734867043,0,0,0,0,0,0,0,0
2,2,-1.12041921976733,0.00891235876778329,-0.0746315633114383,0.844045711749566,-0.52773590457201,-0.142898443191467,0,0,0,0,0,0,0,0
3,2,-0.146622482025231,0.00372405217811358,-0.0986016237346888,0.61963119432413,-0.925642801990385,-0.0981541123460609,0,0,0,0,0,0,0,0
1,3,-0.251264045948995,0.0225857209884565,-0.0935647748533567,0.379580001898682,-0.210259700712328,0.247211664200678,0,0,0,0,0,0,0,0
2,3,1.92154088379208,-0.0991570324288827,-0.0647322948092771,-1.65418313446869,-0.45996959898316,0.176773723537073,0,0,0,0,0,0,0,0
3,3,0.675898638480624,0.0489860403215791,0.00663334345632474,-1.26414763935034,0.0595844671848491,0.156260971484467,0,0,0,0,0,0,0,0
1,4,-0.208423511910604,0.216371603574773,0.074245011599796,-0.608418506914634,0.418219440396812,-0.217202011456802,0,0,0,0,0,0,0,0
2,4,0.486346964580462,-0.00339519756740803,0.0908717836973893,-0.362613720633785,1.1075139709886,0.0700626268104091,0,0,0,0,0,0,0,0
3,4,0.950734471193281,-0.0190279737415727,0.0667333170701465,0.507408468212058,0.134138908569719,0.238599101934741,0,0,0,0,0,0,0,0
1,5,-3.04006462169802,0.0728980222555733,0.116753160170782,0.905442349805524,-0.0972162345495002,-0.0466951056335796,0,0,0,0,0,0,0,0
2,5,-1.48231793765164,0.065920637937087,-0.101636966655456,0.340285826812489,0.994697077916741,-0.0837283253523032,0,0,0,0,0,0,0,0
