parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,72.4444562941614,0.426314191360674,0.588470413291006,
b1_pop,-0.371527912477423,0.051988572680267,13.9931808443669,
h1_pop,0.00108041169854945,0.000423244550649495,39.1743768803817,
h2_pop,0.099265008865375,0.012871323508712,12.9666270681226,
alpha1_pop,0.0123164378985486,0.0218525902956065,177.42622075967,
alpha2_pop,0.0422457226803301,0.0101715937609511,24.0772156696638,
hcov1_pop,0,,,
beta_hcov1_score4C,0.230643102027434,0.0433658751922666,18.8021557163711,1.0460375321486e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.127812571097159,0.019503433259964,15.2594013973305,5.62654367541882e-11
omega_b0,6.03803064807185,0.331793561680653,5.4950625629336,
omega_b1,0.413333144504325,0.0507749602619885,12.2842701915131,
e_a,5.00003211117609,0.106141182997435,2.12281002676339,
