rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,0.429136690339004,0.121886515500738,0.0305240699279758,-1.04066812371251,0.0528724947946317,-0.00386347773529735,0.929597058100771,-0.00316039839989246,-0.356063640904591,0.0203741565381217,1.56609456098672,0.0871554412588213,84.3206999697291,-5.29940559362995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.148579191090496,0.1070627563101,0.0760787263968581,0.998306932648419,0.0398661058581604,-0.00704525389519457,0.783935288452741,0.0627971487287444,-0.490880501218139,-0.0999439162640205,1.81517239746785,0.0274724610731406,-62.4278317517084,0.578148188157662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-1.19405530923443,0.0943706464427916,-0.0328011546500017,0.0802198380358921,0.0380220880832915,-0.00862710853418482,1.21823394863752,-0.245728392341115,-0.0787849468761017,-0.0318714625552655,0.835530535797496,-0.0791319320565775,147.951132369503,-4.14092406155713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.30921232496318,0.101059169847276,-0.0606915435488038,-0.180682749766787,-0.0157855451159277,-0.0061216106054201,-1.57359448579576,-0.3577960251046,-0.718166292235904,-0.0140168131665462,0.0537701111357105,0.113937745614185,-120.040412575925,-1.97079250685675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.131965167083001,-0.0607312014861697,-0.0289209027165935,0.21821533049626,0.0870764786141889,-0.00381377441724142,-1.31756641727158,0.0505990937754315,-0.703292800955443,-0.0335761596920821,0.1668894503077,-0.00459312944402878,134.203225076055,0.444388938394185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.56114591127321,0.165745595554589,0.00250056961617728,0.215580627040502,0.00289074370314246,0.00149946655488836,-1.54695346597828,-0.0160308832136363,0.626276838692734,0.12318908262686,-0.0632489600419115,0.0546335013302236,21.5402746759318,-4.55466355320903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.47519473917186,0.087309397125668,0.0937357435747872,0.273482445315091,-0.0536332229218992,-0.00205357551636748,0.0751733413767921,0.250216477418934,-1.86845139157571,-0.0161511097500438,-0.127499274577934,0.0775012710992124,61.4191540761249,3.974018126602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-0.241380322576091,0.00519849580377213,0.0100052552589231,0.148032115699329,-0.0307819560119569,-0.002027014403379,-0.200507476391074,0.256226781543014,-1.6714097506471,-0.0247155076461983,-0.724829186738674,0.112410188054491,35.2226721354244,2.50254194080616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.313890042194081,-0.148627963724266,-0.0487051817779632,-0.874423894906542,-0.0346277457483835,-0.00232300194885344,-0.711515340479512,0.291466044065882,-2.36446589443497,-0.0082821750770868,-1.01293720768556,0.110567371166748,75.5090671041022,0.872091287321054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.71333730611864,0.298112927889856,0.0192923678868238,1.73816723978143,-0.0208619899259244,-0.00428709144583133,0.891765393307788,0.00369211350340343,-0.751639740329185,0.0577614000624609,-0.241602960754404,0.01705303407132,-82.8818205438271,3.70828696219887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.228166995141676,0.092256954667982,-0.0378182095738632,2.57213816568686,-0.0642631240895097,0.000635995003536087,0.558829397350183,-0.0495740305687999,-0.519500250319274,-0.062345629861578,0.281364624372024,-0.0726157067050534,-85.8383925932364,-3.2967891148909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-1.03329351507799,0.136254123538863,0.0273034085962816,2.88777903046955,-0.0473213963063053,-0.000416206004280926,-0.397557003052533,0.120320321241641,-0.300356121068988,-0.0929558007114181,0.506426285540853,-0.0261561717874342,79.758847302958,-0.214598613755166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
