b0_pop,0.0010074,-2.2464e-05,-1.3487e-07,0.00022357,0.0010555,8.2593e-05,-4.2328e-05,-3.0941e-05,0.00015949,-3.7981e-06,-0.00054681
b1_pop,-2.2464e-05,6.8076e-06,-1.2077e-07,4.8478e-06,-0.00036862,0.001007,1.092e-05,1.2452e-05,1.1038e-07,2.0618e-07,-8.1393e-06
h1_pop,-1.3487e-07,-1.2077e-07,2.0299e-07,-3.6538e-07,2.0819e-05,-2.5525e-05,-1.8416e-05,-8.5963e-08,-9.2746e-08,4.4434e-09,5.9576e-07
h2_pop,0.00022357,4.8478e-06,-3.6538e-07,0.00036273,-0.00047049,0.0020821,2.083e-05,-0.0003226,5.1698e-05,6.6438e-07,-0.00020821
alpha1_pop,0.0010555,-0.00036862,2.0819e-05,-0.00047049,0.11573,-0.092936,-0.0034221,-0.00043807,-0.00055458,-3.5388e-05,0.0011132
alpha2_pop,8.2593e-05,0.001007,-2.5525e-05,0.0020821,-0.092936,0.45581,0.0024651,0.0025988,0.0052129,2.1207e-05,-0.0037282
beta_hcov1_score4C,-4.2328e-05,1.092e-05,-1.8416e-05,2.083e-05,-0.0034221,0.0024651,0.0019447,-2.355e-06,-5.7596e-06,-4.0014e-07,-1.3243e-05
beta_hcov2_score4C,-3.0941e-05,1.2452e-05,-8.5963e-08,-0.0003226,-0.00043807,0.0025988,-2.355e-06,0.00055068,1.1703e-05,-1.6568e-06,-1.71e-05
omega_b0,0.00015949,1.1038e-07,-9.2746e-08,5.1698e-05,-0.00055458,0.0052129,-5.7596e-06,1.1703e-05,0.00046946,-2.0548e-07,-0.00019127
omega_b1,-3.7981e-06,2.0618e-07,4.4434e-09,6.6438e-07,-3.5388e-05,2.1207e-05,-4.0014e-07,-1.6568e-06,-2.0548e-07,6.6196e-06,-2.3456e-06
e_b,-0.00054681,-8.1393e-06,5.9576e-07,-0.00020821,0.0011132,-0.0037282,-1.3243e-05,-1.71e-05,-0.00019127,-2.3456e-06,0.00083421
