rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,5.51896010597083,-0.00919536101989546,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
2,1,5.75155576627337,-0.0349296053791842,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
3,1,5.39823529643077,-0.0377594071162789,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
4,1,5.54209785978779,-0.0457976775685544,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
5,1,5.75914022246287,-0.0237028994174522,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
6,1,6.48146030962339,-0.0331255185187276,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
7,1,5.3949230626171,0.00427480604909732,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
8,1,5.76234942964348,-0.03664665619574,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
9,1,5.79317350461694,-0.00960092664213156,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
10,1,5.65897072020833,-0.048905898082789,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,2.58053812417758,-1.28950359510193,11
1,2,5.30112743243367,-0.062776485340788,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,1.17297187462617,-0.586137997773603,5
2,2,6.18397901716756,-0.0719233048272639,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,1.17297187462617,-0.586137997773603,5
3,2,5.38597901922659,-0.0165879064873295,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,1.17297187462617,-0.586137997773603,5
4,2,5.52296366510451,-0.0205778235546477,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,1.17297187462617,-0.586137997773603,5
5,2,4.65450380455599,-0.0638110893234865,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,1.17297187462617,-0.586137997773603,5
6,2,5.5857699547191,-0.0441326442223913,0.0010901206032251,0.100039467277809,0.371347911787735,0.554569528808597,1.17297187462617,-0.586137997773603,5
