rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha27
1,1,1.53083640356973,0.113948401413261,0.10332258127061,-0.0327500496777038,0.0141698976836384,-0.00372355122664182,0.563842617929205,-0.0310774574525882,18.5422637796254,-7.59334407755066,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.887247489998724,0.0583595252383082,-0.0195179004594817,-1.26659480973345,-0.0325556055366425,0.00664253132389919,1.16974382395219,0.0142989568415248,132.417164689749,5.33641993382721,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4.42944182017341,-0.0413069927007515,0.0944872994547241,-0.160935313283058,0.0265392789183858,0.00461189329842464,0.307851375169554,0.0318024128119817,-2.42845918364083,-1.0523285556939,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.26576098340527,-0.0994177873311371,0.0439590530183889,-0.612817169168317,0.0353111711312595,-0.00283245578678895,-1.12408069831956,0.0417656949555208,-34.2860042404236,-1.26739110272305,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-2.44668689963584,0.0983557183484537,0.101983939678466,0.312590922016028,0.0488755568085057,-0.002919267783861,-0.159341353647894,-0.0104672094631659,-66.8755272574647,0.130034955439423,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.29460543474498,0.0909324273711465,0.138910939378403,0.314566415165254,0.0511003017727178,-0.00311915547154463,-0.215972957232973,-0.00850893602236671,-59.3412644244571,1.47346088519233,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.87790270273597,-0.0679758773011024,-0.0666540241837501,-1.4858273870158,-0.0477346305230428,0.00593049949356455,-0.00179504303134692,-0.160492116620666,156.643871645191,-0.476090678767629,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.05598441009943,0.0233535023882596,0.0902407744060885,0.307266900937865,-0.0446373336907557,0.00542035524071133,0.0220107766315945,-0.178452259227181,140.640183665622,3.06314729635668,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.31417765849544,-0.0583659582656739,-0.00205579962131244,1.70323612101765,-0.0494378806415341,0.00637109580695331,-0.00945686090380349,-0.15948492463783,209.819781673634,1.12281313001512,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.585461327522488,0.0675220251882598,0.0266984714128971,1.25519614320097,0.0102716857998919,-0.000993354836431318,0.416391030189645,0.140930173991627,-48.5770724255868,-8.39831856572514,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1.83899596339904,-0.118863258061724,0.193228663975753,0.503129920076491,-0.00257886511594663,0.00442523165983417,-0.40894436631124,0.158190003850257,-55.0936001837062,7.98586508136368,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1.31312092702113,0.00059274637115872,0.0118020612952023,0.82581266142753,-0.0416675235790818,0.002602139343388,-0.149075623110198,0.186501847915442,4.13084711009685,-2.69741441287533,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3.77310961357262,0.0169854769907948,-0.190714049946773,0.603633377846397,-0.0497087051520557,0.00122931112842493,-0.850931590700576,0.211267454365686,-30.1293282423135,2.45482255745593,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2.01418883855764,0.0465757524971073,0.06673517680346,-0.480841219171771,-0.0437243900664663,0.000765371694501754,-1.63649086007463,0.138617748988516,-17.198352375834,-3.87145627880447,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0.460447326306235,-0.000799052881482604,0.073029045884886,0.756992194439708,-0.0772141891355584,0.00725130509212582,-0.894307296715308,0.0358333754592614,36.1140049943426,-0.461693266282737,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-0.264914080023187,0.0162896354566748,0.00934167800296162,0.774404137089122,0.0671169414607045,0.00201044485202204,1.98480461704481,-0.0516415365668718,-32.9241393451592,3.09555587839502,0,0,0,0,0,0,0,0,0,0,0,0
2,6,1.27590586168586,-0.0458993296629615,-0.0155734586013131,-0.388226267778858,0.0566743667737679,0.00282695264756667,1.47727437199419,-0.00205420007132712,-27.378442052788,6.2177937967199,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0.24686248336243,0.141131996561256,-0.0981543472335269,-1.68261841325434,0.0332934870162482,0.00308427194119123,1.65074376826895,-0.0252469599042973,7.8955973577315,1.50145854293898,0,0,0,0,0,0,0,0,0,0,0,0
1,7,-0.852493091785379,-0.0485641544120446,-0.0788371317758657,-0.0422659435255837,-0.0325873765598272,0.00163694269311115,-0.167586018798757,-0.175289103860643,-15.8379349767552,-0.0272297845129659,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-5.86964277556272,0.0446221005338502,-0.0710957559948797,1.52202710373515,-0.0448274607463253,0.00504040928091015,-0.568573535931127,0.0308546553298114,-37.9006082004238,-0.700957821949965,0,0,0,0,0,0,0,0,0,0,0,0
3,7,-0.25454592200741,-0.0174824271615488,-0.126586195132018,-0.478720816061211,0.00111166139510654,-0.00374855274712065,0.0924227448413033,-0.098894568951789,8.1493004335473,3.54997789319313,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2.1834140856288,-0.0611608750183062,-0.0465132493684892,0.0472708506585502,-0.00470374144706565,0.0022564501100012,0.951375580460674,-0.0183830044442368,-60.2362137474414,-5.59954623202938,0,0,0,0,0,0,0,0,0,0,0,0
2,8,2.42495841225432,0.0216119831813274,0.0762376855209321,0.00714759403746701,0.00998686022377804,0.00240848272566631,0.0206959904481732,0.029699969579376,-69.0075454095299,-5.00391589857936,0,0,0,0,0,0,0,0,0,0,0,0
3,8,0.439207698100807,0.133717844021012,-0.00837114610399139,-0.0390987009204444,0.0200383252962313,0.00326233611820819,0.0578139518418928,0.0270013683086256,-44.9197910140925,-6.11308490389327,0,0,0,0,0,0,0,0,0,0,0,0
1,9,-0.94079263479945,0.0357542833076157,0.052602406469195,-0.722028511616087,0.0435374557694885,0.00176058238503675,1.3696491396553,0.024749021283306,51.2594818404002,-3.6022583857724,0,0,0,0,0,0,0,0,0,0,0,0
2,9,-0.4047675648392,0.00456696715616439,0.189962962904229,-2.90486258642568,0.0131878782778028,0.000455682063331837,1.62486333814224,-0.0597358656125377,-35.6456310697013,-0.188133701845859,0,0,0,0,0,0,0,0,0,0,0,0
3,9,-1.61241274385798,-0.0533512990693898,-0.00790741917303175,-1.08566109422443,-0.0409943391734693,0.0121412025137872,0.894920944833031,-0.104758785638704,-54.8862111094688,2.18317890442961,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0.0752037693903631,0.0197193368397056,0.0714359865806722,1.2723184710552,0.0264388377574143,-0.00126650638962017,1.04700829885568,0.0608603517493385,-253.661321405148,7.72404670157124,0,0,0,0,0,0,0,0,0,0,0,0
2,10,-0.938020186774406,0.144962927850986,-0.0479221225410918,-0.38676425593814,0.00382364695531567,-0.0022139520105756,1.22261607595032,0.135925726416218,-198.572094179308,2.85055263777043,0,0,0,0,0,0,0,0,0,0,0,0
3,10,0.253569393136766,0.0452946613960419,0.0396619939057913,0.454258784507797,0.0211169350028309,0.0016509003441684,1.20272398779098,-0.0283992909753175,-195.695967229605,-6.5930209453912,0,0,0,0,0,0,0,0,0,0,0,0
1,11,2.13594093515884,0.0351831145727755,-0.00384044852615079,-0.0911704899370616,-0.0191773267640452,-0.00706712608516509,0.577131776629313,0.42322318411949,160.276495910652,1.8154279853417,0,0,0,0,0,0,0,0,0,0,0,0
2,11,1.26599469806518,-0.118189916248596,-0.114826338789667,-0.0161936161282461,-0.0547133529179682,0.000135569589150166,1.5425756565548,0.371793190506393,137.49959127563,-5.90397097077841,0,0,0,0,0,0,0,0,0,0,0,0
3,11,1.42295097592387,0.0016190128000937,-0.00384754644928231,1.43316079409633,-0.049597756610634,-0.000816861767972993,1.0580002574181,0.458979903102425,108.157736991314,3.64298968672563,0,0,0,0,0,0,0,0,0,0,0,0
1,12,-0.779982770025451,-0.0948109178947892,-0.10940088474748,-0.0504084688023925,0.00695054412141527,-0.0107148364721232,0.00501789739184666,0.0503235898111605,101.275524181745,3.20608884815592,0,0,0,0,0,0,0,0,0,0,0,0
2,12,-0.724730584059399,-0.0328150622266606,0.0608719271599988,1.81146974168554,-0.0037814723666445,-0.00822438284796203,-0.925103447466945,-0.0873727617714004,-2.19244356506346,6.39871922314917,0,0,0,0,0,0,0,0,0,0,0,0
3,12,-1.36693128061183,-0.0756728732301595,0.181452607745246,2.08831454673357,0.0220502100092519,0.00317481830044999,-0.45754840552565,-0.0733029991200022,91.2686575756407,-8.60728059880725,0,0,0,0,0,0,0,0,0,0,0,0
1,13,2.38904376049948,0.129339190108153,-0.0830822610226772,1.39016259016627,-0.0360514991158194,0.00268683820071224,-1.01664637279615,0.0151882146000449,239.959282109132,3.11864819760258,0,0,0,0,0,0,0,0,0,0,0,0
