b01_pop,1,-0.11857,0.083541,-0.12368,5.2919e-06,0.0040989,-0.0013159,0.0033068,0.032479,-0.013068,-0.014693,0.0078555,-0.043741,-0.028697,0.0053813,0.0091728,-0.0054679,0.0086039,0.18912,0.094931,-0.01253,nan,0.0029165,-0.0025969,0.00061828,0.0020027,-0.029479,0.00070622,-0.0016407
b11_pop,-0.11857,1,0.63773,0.18177,0.0051264,-0.014313,0.0038454,-0.00779,-0.088541,0.056297,0.063364,-0.032887,0.10154,0.073505,-0.0027936,0.00083371,0.019312,-0.024912,-0.11086,-0.62513,-0.47832,nan,-0.019047,-0.0078825,-0.0016495,0.0054099,0.13357,0.0080182,-0.0034857
b21_pop,0.083541,0.63773,1,0.16702,0.0052784,-0.0038381,0.0018033,-0.0063545,0.0048502,0.03418,0.02282,-0.023197,0.00028105,0.0038091,0.022695,-0.012456,-0.0015582,-0.024734,-0.064851,-0.52194,-0.70827,nan,-0.017083,-0.0090594,-0.0014879,0.0067109,0.20704,0.010157,-0.0043532
a1_pop,-0.12368,0.18177,0.16702,1,-0.0027925,-0.01364,0.0010062,-0.006487,-0.16462,0.017828,0.092745,-0.039495,0.22767,0.12158,-0.0027622,-0.094127,0.033248,-0.072139,-0.11925,-0.39186,-0.37572,nan,-0.0092106,-0.012043,-0.0020335,-0.0077229,0.11116,-8.5063e-05,0.009595
b03_pop,5.2919e-06,0.0051264,0.0052784,-0.0027925,1,-0.16524,-8.4041e-06,-0.0015307,-0.0037903,-0.044097,-0.0087566,0.022439,-0.0052224,-0.0039526,0.00058766,-0.0043398,-0.0060033,-0.0037255,-0.00047032,-0.0030296,-0.0065362,nan,0.0031752,0.015241,-3.7893e-05,-0.0036451,0.0067992,-0.0070227,0.00052223
b13_pop,0.0040989,-0.014313,-0.0038381,-0.01364,-0.16524,1,0.00058936,0.0027822,-0.091798,0.11295,0.069126,-0.041992,0.044239,0.075637,-0.021211,0.041541,0.010447,0.0062269,0.0015718,-0.0032528,0.0091634,nan,-0.0041826,0.0023928,-0.0015685,0.0036469,-0.0053913,0.011425,-2.6553e-06
b04_pop,-0.0013159,0.0038454,0.0018033,0.0010062,-8.4041e-06,0.00058936,1,-0.11794,0.0032516,0.006699,-0.00041225,-0.0029087,-0.0010331,-0.0002749,0.0085618,-0.0011231,-0.00043775,-0.0031604,0.00045552,-0.003594,-0.0016448,nan,0.00027682,-0.00062883,-0.0051678,-0.016285,-0.0014807,-7.5167e-05,0.0055623
b14_pop,0.0033068,-0.00779,-0.0063545,-0.006487,-0.0015307,0.0027822,-0.11794,1,0.020335,-0.016471,-0.015055,0.015208,-0.010289,-0.014072,0.02478,0.00026152,-0.0047132,0.036687,0.0023259,0.013071,0.0091609,nan,0.00015553,0.0061119,0.001438,0.092622,-0.0023792,-0.0016767,-0.030167
p1_pop,0.032479,-0.088541,0.0048502,-0.16462,-0.0037903,-0.091798,0.0032516,0.020335,1,-0.44806,-0.11708,0.013833,-0.74844,-0.90311,0.32363,-0.13029,0.02433,-0.069076,0.035913,0.031352,0.049694,nan,0.017685,-0.06158,-0.00058983,-0.0027601,-0.054581,-0.023834,-0.0039286
g1_pop,-0.013068,0.056297,0.03418,0.017828,-0.044097,0.11295,0.006699,-0.016471,-0.44806,1,0.057496,-0.018049,0.36502,0.38024,0.060903,0.10637,-0.019004,0.022515,-0.024099,0.0023975,-0.042765,nan,-0.047494,0.08904,-0.0023168,0.0038484,0.031705,0.016168,-0.00011112
p2_pop,-0.014693,0.063364,0.02282,0.092745,-0.0087566,0.069126,-0.00041225,-0.015055,-0.11708,0.057496,1,-0.26855,0.12429,0.08104,-0.077582,-0.034313,0.31419,0.034264,-0.018345,-0.0028468,-0.051842,nan,-0.0056152,0.021868,0.00026457,9.3746e-05,0.030413,0.00078922,0.0018589
g2_pop,0.0078555,-0.032887,-0.023197,-0.039495,0.022439,-0.041992,-0.0029087,0.015208,0.013833,-0.018049,-0.26855,1,-0.045937,0.001459,-0.026839,0.15813,-0.5636,0.13298,0.010654,-0.0086921,0.03051,nan,0.0038339,0.0065275,0.0012828,0.0026752,-0.017092,0.0053969,-0.00021382
alpha11_pop,-0.043741,0.10154,0.00028105,0.22767,-0.0052224,0.044239,-0.0010331,-0.010289,-0.74844,0.36502,0.12429,-0.045937,1,0.64625,-0.15957,-0.018481,0.0019452,-0.048532,-0.064537,-0.066503,-0.082691,nan,-0.016079,0.030691,-0.0018149,-0.00011895,0.12974,0.01879,0.0041243
alpha13_pop,-0.028697,0.073505,0.0038091,0.12158,-0.0039526,0.075637,-0.0002749,-0.014072,-0.90311,0.38024,0.08104,0.001459,0.64625,1,-0.22139,0.12702,-0.045191,0.055129,-0.035035,-0.026008,-0.04509,nan,-0.033539,0.04182,0.00010517,0.0033902,0.053628,0.035022,0.0027512
alpha14_pop,0.0053813,-0.0027936,0.022695,-0.0027622,0.00058766,-0.021211,0.0085618,0.02478,0.32363,0.060903,-0.077582,-0.026839,-0.15957,-0.22139,1,-0.214,0.0039922,-0.32398,-0.0021999,-0.012074,-0.022899,nan,-0.0025307,-0.02588,-0.0044138,-0.0066674,0.024884,0.00026959,-0.0057546
alpha21_pop,0.0091728,0.00083371,-0.012456,-0.094127,-0.0043398,0.041541,-0.0011231,0.00026152,-0.13029,0.10637,-0.034313,0.15813,-0.018481,0.12702,-0.214,1,-0.10173,0.30649,0.017375,0.012713,0.040628,nan,-0.0043717,0.031803,0.003353,0.0098371,-0.047844,0.0047826,-0.0016885
alpha23_pop,-0.0054679,0.019312,-0.0015582,0.033248,-0.0060033,0.010447,-0.00043775,-0.0047132,0.02433,-0.019004,0.31419,-0.5636,0.0019452,-0.045191,0.0039922,-0.10173,1,-0.0042355,0.00056519,0.0069919,-0.00061148,nan,-0.005208,-0.033592,6.9863e-05,0.00059878,-0.01253,-0.013929,-0.00062341
alpha24_pop,0.0086039,-0.024912,-0.024734,-0.072139,-0.0037255,0.0062269,-0.0031604,0.036687,-0.069076,0.022515,0.034264,0.13298,-0.048532,0.055129,-0.32398,0.30649,-0.0042355,1,0.029563,0.023097,0.0588,nan,-0.00061664,0.012117,0.010129,0.023402,-0.087946,-0.00074595,-0.0013007
