id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,0.113121,0.00616922,-0.0051637,-0.042859,-0.0196515,-0.00135689,0.945292,0.000777266,0,0,0,0,0,0,0,0,0,0
2,-2.78193,0.00109663,0.00577341,-0.0596052,-0.0364756,0.000172697,0.409222,-0.0378691,0,0,0,0,0,0,0,0,0,0
3,1.6975,-0.00846036,-0.00694896,-0.156568,0.0354758,0.00162866,-0.751216,0.0556393,0,0,0,0,0,0,0,0,0,0
4,1.64166,-0.0931891,0.105924,0.740043,0.005929,0.00375072,-2.0247,0.0552078,0,0,0,0,0,0,0,0,0,0
5,0.465582,0.0840316,-0.0218144,0.240786,-0.0164003,-0.00207875,0.481839,0.119755,0,0,0,0,0,0,0,0,0,0
6,-1.55509,0.0186945,-0.00713582,0.0460701,0.0219257,0.002396,-0.430887,-0.0348596,0,0,0,0,0,0,0,0,0,0
7,0.456244,-0.0526811,0.0469563,-0.0498848,-0.027073,-0.000427497,-1.25683,0.0332548,0,0,0,0,0,0,0,0,0,0
8,-0.572018,-0.126426,0.0278085,0.561545,-0.0218221,-0.00164898,-0.123644,0.0713345,0,0,0,0,0,0,0,0,0,0
9,1.08477,-0.00610731,0.00340615,0.0671706,0.0103183,0.000408185,-0.0579337,-0.0258717,0,0,0,0,0,0,0,0,0,0
10,1.13042,0.0114874,-0.000245455,-0.454495,-0.0310228,-0.0068896,-0.986505,0.185917,0,0,0,0,0,0,0,0,0,0
11,-2.38228,-0.0172468,-0.00851821,-0.240967,0.0059201,0.000764825,-0.234848,-0.056237,0,0,0,0,0,0,0,0,0,0
12,0.41089,-0.0118551,-0.00135952,-0.000562014,0.0393656,0.000200706,-0.267439,-0.0271657,0,0,0,0,0,0,0,0,0,0
13,0.269206,0.0112718,0.129317,-0.0548197,0.0222026,-0.00927052,0.0913532,-0.0802969,0,0,0,0,0,0,0,0,0,0
14,1.00098,0.000486151,-0.0351382,-0.0948765,-0.0125682,0.00320559,0.857457,-0.159388,0,0,0,0,0,0,0,0,0,0
15,-2.53956,0.000789469,-0.00313137,0.0410293,0.0286824,0.000543165,0.600135,-0.0139435,0,0,0,0,0,0,0,0,0,0
16,0.854164,-0.0936957,0.0843289,0.725266,0.00252726,0.00267126,0.7536,-0.120008,0,0,0,0,0,0,0,0,0,0
17,-0.937394,-0.0048544,-0.00170687,-0.00610657,-0.0288033,0.000298251,-0.781007,-0.0388259,0,0,0,0,0,0,0,0,0,0
18,1.96687,-0.0102759,-0.0165507,-0.120111,-0.0396343,0.000937591,0.60648,-0.0570629,0,0,0,0,0,0,0,0,0,0
19,-6.24842,0.00726476,-0.0116296,-0.182757,0.0202454,-0.000431662,-0.236137,-0.0249684,0,0,0,0,0,0,0,0,0,0
20,1.12001,-0.0979683,0.0682812,0.503317,-0.00302287,0.00100472,-0.256077,-0.139859,0,0,0,0,0,0,0,0,0,0
21,2.05654,0.0224758,-0.034685,0.0285142,-0.0458619,-0.00124133,-0.894616,-0.0976041,0,0,0,0,0,0,0,0,0,0
22,1.72648,0.0147628,-0.00608961,-0.100135,0.0344418,-0.0014649,-0.559893,0.462512,0,0,0,0,0,0,0,0,0,0
23,-1.41143,0.0273173,-0.0077294,0.0545749,-0.0598992,-0.00124816,0.221902,0.00227556,0,0,0,0,0,0,0,0,0,0
24,-2.87688,-0.0866516,0.11324,0.786453,0.049184,0.000857688,0.211174,-0.0789252,0,0,0,0,0,0,0,0,0,0
25,-1.43322,-0.000252857,-0.00708644,-0.18034,0.00955021,-0.000266691,0.406565,-0.107017,0,0,0,0,0,0,0,0,0,0
26,0.923542,-0.0205773,0.000415355,-0.150417,0.0693053,-0.00175913,0.835613,0.0281934,0,0,0,0,0,0,0,0,0,0
27,1.73367,-0.0724914,0.0205061,0.07394,0.00641231,-0.000728739,-0.21579,-0.125452,0,0,0,0,0,0,0,0,0,0
28,0.28577,-0.0191115,-0.00213727,-0.0165116,-0.0212652,0.000581163,0.561796,-0.00717723,0,0,0,0,0,0,0,0,0,0
29,1.22267,-0.0181078,0.00113825,0.0198244,0.0391016,0.000149249,0.561583,-0.00787135,0,0,0,0,0,0,0,0,0,0
30,-1.12915,-0.0731651,0.00447447,-0.211276,-0.000396115,-0.00319607,-0.237508,0.102543,0,0,0,0,0,0,0,0,0,0
31,-3.42751,-0.0458331,0.0492124,-0.0966487,-0.0100444,-0.00183587,2.07376,0.0465176,0,0,0,0,0,0,0,0,0,0
32,0.489036,0.00164329,-0.00475941,-0.0138249,-0.00324106,-0.00164261,0.191736,0.0162796,0,0,0,0,0,0,0,0,0,0
33,2.4615,0.00999681,0.00260346,0.00186573,-0.0122033,-0.0012818,0.0615343,-0.0052747,0,0,0,0,0,0,0,0,0,0
34,-2.98655,-0.00700868,0.00190964,-0.0449156,0.00231933,-0.000272241,-0.975021,0.000618378,0,0,0,0,0,0,0,0,0,0
35,2.55341,0.01014,-0.0721049,0.452201,-0.0664175,-0.00225365,0.0604584,-0.185398,0,0,0,0,0,0,0,0,0,0
36,0.410921,0.000567348,-0.00729081,-0.0769593,-0.0154158,-0.00161415,-0.4259,-0.0466423,0,0,0,0,0,0,0,0,0,0
37,-0.755695,-0.0940716,0.0328269,0.138278,-0.057068,0.000127214,-0.88645,0.0730827,0,0,0,0,0,0,0,0,0,0
38,-4.3501,-0.0893519,0.0548045,0.309207,-0.0423723,-0.0050569,-1.63327,-0.0210701,0,0,0,0,0,0,0,0,0,0
39,1.05604,-0.0353506,0.0212535,-0.24144,-0.0248058,-0.00526477,-0.823619,0.0308459,0,0,0,0,0,0,0,0,0,0
40,-1.90219,-0.109326,0.0960014,0.6419,-0.011317,0.00356053,1.11045,-0.0290938,0,0,0,0,0,0,0,0,0,0
41,2.71353,0.156517,-0.0300886,0.999192,0.0162488,-0.00107529,-0.107516,0.00957198,0,0,0,0,0,0,0,0,0,0
42,-3.0334,-0.046418,-0.00337701,-0.232954,-0.0300001,0.00629014,-0.723552,-0.0122284,0,0,0,0,0,0,0,0,0,0
43,0.175904,0.018584,-0.0192301,-0.0181914,0.0230922,0.000231245,1.01988,-0.0502085,0,0,0,0,0,0,0,0,0,0
44,0.65987,0.0197874,-0.0125338,-0.124264,0.0128479,-2.92217e-05,0.427643,-0.0272829,0,0,0,0,0,0,0,0,0,0
45,-0.297292,-0.010918,0.000411595,-0.166542,0.00659558,-0.00404153,0.256999,0.0131672,0,0,0,0,0,0,0,0,0,0
46,-2.04444,-0.0111679,0.00209826,0.00935455,0.00420764,0.000451146,-0.64213,0.00414938,0,0,0,0,0,0,0,0,0,0
47,2.20065,-0.0548949,0.00454311,-0.184657,-0.0245802,-0.000103363,-0.719092,0.0837604,0,0,0,0,0,0,0,0,0,0
48,-2.08518,-0.0602139,0.0600421,0.0682022,-0.0587559,-0.00614007,-1.91716,-0.233654,0,0,0,0,0,0,0,0,0,0
49,-2.25975,-0.0485379,0.00516644,-0.0743628,-0.0118352,-0.00119917,-0.586744,-0.00525044,0,0,0,0,0,0,0,0,0,0
50,-2.28431,-0.0997667,0.0956081,0.892935,-0.00663106,0.00168091,-0.140381,0.234967,0,0,0,0,0,0,0,0,0,0
51,-0.0799179,0.123804,-0.0115151,-0.035925,-0.0306358,-0.00843306,-0.308619,-0.107654,0,0,0,0,0,0,0,0,0,0
52,0.216858,-0.0144956,-0.0281922,-0.0491323,-0.0243758,0.00290289,-0.0211297,-0.232371,0,0,0,0,0,0,0,0,0,0
53,-0.294856,-0.125657,0.0449752,0.441056,0.067471,0.00448778,-0.793645,0.278851,0,0,0,0,0,0,0,0,0,0
54,-3.94179,-0.0670994,-0.00784052,-0.36711,-5.09175e-05,0.000950699,-0.788986,0.00823546,0,0,0,0,0,0,0,0,0,0
55,-2.55474,-0.0286181,-0.014152,-0.312293,-0.0482636,-0.00675053,0.000894112,-0.116113,0,0,0,0,0,0,0,0,0,0
56,3.07738,0.0169927,-0.0243045,-0.0556164,0.0751214,0.00272957,0.994204,0.437794,0,0,0,0,0,0,0,0,0,0
57,-2.15223,-0.0103759,-0.0107184,-0.0190252,-0.00624388,0.000300344,-0.0999043,-0.01312,0,0,0,0,0,0,0,0,0,0
58,0.904226,-0.0285911,0.00268657,-0.135978,-0.0553068,-0.00303214,-0.84816,-0.02881,0,0,0,0,0,0,0,0,0,0
59,0.375521,0.0134984,-0.0104681,-0.155428,0.0172009,-0.000649789,0.551409,0.0926273,0,0,0,0,0,0,0,0,0,0
60,0.415025,0.0396173,-0.0321907,0.062402,0.0339487,0.00337707,-0.556747,-0.107744,0,0,0,0,0,0,0,0,0,0
61,3.75611,0.0216237,-0.01166,-0.0370889,-0.0142738,-0.00144678,-0.416137,-0.137559,0,0,0,0,0,0,0,0,0,0
62,1.50389,-0.0160065,-0.00198023,-0.135899,-0.0291026,0.00244485,-1.23885,-0.0645595,0,0,0,0,0,0,0,0,0,0
63,1.08387,-0.000541134,-0.0140621,-0.215492,0.00528101,-8.47767e-05,-1.31947,0.00989668,0,0,0,0,0,0,0,0,0,0
64,2.1051,0.192096,-0.0309447,1.32111,0.100103,-0.00301951,1.07941,0.216325,0,0,0,0,0,0,0,0,0,0
65,0.760026,-0.0165139,0.00314325,-0.0455809,0.0332737,0.00067116,0.324374,-0.0165267,0,0,0,0,0,0,0,0,0,0
66,-2.69351,-0.049608,0.0166891,0.0082382,0.0375936,0.000571477,-1.09182,-0.00986988,0,0,0,0,0,0,0,0,0,0
67,-1.73052,-0.068612,0.0251502,-0.0329064,0.0125157,0.000471312,1.16021,0.207012,0,0,0,0,0,0,0,0,0,0
68,-0.682847,-0.0128844,0.000292925,-0.159534,-0.00435242,0.000494775,0.571979,-0.0751081,0,0,0,0,0,0,0,0,0,0
69,-3.54161,0.00431567,-0.0145776,-0.233979,-0.0106674,-0.00189249,-0.149635,0.0192612,0,0,0,0,0,0,0,0,0,0
70,-2.18339,0.0555478,-0.0223017,-0.0987192,0.0153601,-0.000771841,0.364112,0.127943,0,0,0,0,0,0,0,0,0,0
71,3.51054,0.0279089,-0.0203161,-0.0723617,-0.0391095,-0.00179258,-0.716091,0.0838961,0,0,0,0,0,0,0,0,0,0
72,-0.0173481,-0.0287665,-0.00906105,-0.221453,0.019434,0.000293836,-0.345321,0.214186,0,0,0,0,0,0,0,0,0,0
73,1.89087,-0.0102076,0.00317969,-0.126342,0.0191302,0.000967212,0.704703,0.0828253,0,0,0,0,0,0,0,0,0,0
74,0.30294,-0.0144172,-0.00065372,-0.00349829,0.01485,0.000371775,-0.133641,-0.0364185,0,0,0,0,0,0,0,0,0,0
75,-0.131183,0.148989,-0.0265048,0.122045,0.0262113,0.00572029,0.907518,0.0357365,0,0,0,0,0,0,0,0,0,0
76,0.195265,0.0273403,-0.00401452,-0.0797368,0.0332497,0.000302786,-1.14765,-0.093891,0,0,0,0,0,0,0,0,0,0
77,3.61024,0.0558305,-0.0289877,0.161106,-0.00176354,0.0068037,0.000792557,-0.0406564,0,0,0,0,0,0,0,0,0,0
78,2.7913,0.0147883,-0.00778859,0.00654504,0.025861,-0.00192175,1.045,0.0130171,0,0,0,0,0,0,0,0,0,0
79,-2.07836,0.00670849,-0.0458377,-0.135526,-0.0205359,0.00246151,-0.412956,-0.285629,0,0,0,0,0,0,0,0,0,0
80,-0.00363287,-0.11228,0.0673604,0.608212,0.0409034,-0.000255489,0.793868,-0.0758034,0,0,0,0,0,0,0,0,0,0
81,0.870506,-0.0299094,-0.0101815,-0.195636,0.0371522,0.00228725,-1.25241,0.154658,0,0,0,0,0,0,0,0,0,0
82,0.591791,-0.0114738,7.78328e-05,-0.0684189,-0.00668752,0.000409016,-0.0730676,-0.0119532,0,0,0,0,0,0,0,0,0,0
83,-1.86948,-0.0479132,0.0276343,-0.266218,0.0147258,-0.0114391,-0.229917,0.297791,0,0,0,0,0,0,0,0,0,0
84,-0.300878,-0.00478311,0.00265734,-0.0807379,-0.0154621,-1.46286e-05,-0.0181527,-0.0257408,0,0,0,0,0,0,0,0,0,0
85,-0.0818502,0.0153267,-0.00670696,-0.0484884,-0.00358328,0.00357247,-0.120737,0.0774536,0,0,0,0,0,0,0,0,0,0
86,-0.193292,-0.00581108,-0.00677377,-0.245569,-0.0521477,-0.000411462,0.666794,0.0425292,0,0,0,0,0,0,0,0,0,0
87,-1.86445,-0.123162,0.0562758,0.375731,0.0172542,0.00111658,-0.554213,0.0756505,0,0,0,0,0,0,0,0,0,0
88,2.34644,0.0257146,-0.0108546,-0.0152912,-0.0408269,-0.000201389,-0.511548,-0.0972966,0,0,0,0,0,0,0,0,0,0
89,-1.26682,0.000979896,0.053978,-0.157593,0.0142273,-0.00209147,-0.839761,-0.0478261,0,0,0,0,0,0,0,0,0,0
90,-1.75314,0.00316013,8.9384e-05,0.00261506,0.025828,0.000432214,0.331131,-0.0250464,0,0,0,0,0,0,0,0,0,0
91,0.618599,0.0124568,0.0253,0.144685,0.00533631,0.00797325,0.712948,0.0515539,0,0,0,0,0,0,0,0,0,0
92,-1.12473,-0.0510682,0.104784,0.96715,0.0215052,0.00139553,-1.23272,-0.10379,0,0,0,0,0,0,0,0,0,0
93,0.972343,-0.122011,0.0281886,0.428452,-0.0314077,-0.00309811,0.995914,0.12311,0,0,0,0,0,0,0,0,0,0
94,-0.636386,0.000611649,-0.0199107,0.00908056,-0.00278172,-0.00449824,-0.123075,0.176997,0,0,0,0,0,0,0,0,0,0
95,1.29238,0.0536956,-0.0175143,-0.0384981,-0.0108316,-0.00133626,-0.0793093,0.136642,0,0,0,0,0,0,0,0,0,0
96,0.847066,-0.016257,-0.00777355,-0.223389,-0.0171447,-0.00146842,-0.174121,-0.0286901,0,0,0,0,0,0,0,0,0,0
97,0.374979,-0.06375,-0.00780888,-0.117674,0.0166217,0.00537983,-0.194356,-0.112583,0,0,0,0,0,0,0,0,0,0
