rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,-0.689845732451897,-0.150744322310534,-0.0725643039823119,-0.835032453371548,-0.0592291280129311,-6.64367298441534e-05,0.121362739323454,0.0761886098332732,0.113536431240687,0.0305777218072989,-0.561587410997319,0.0788029655666794,-5.46448388000533,2.15390130884434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.255540075410856,-0.144061086584351,-0.0392530275368838,0.736265076341343,-0.0423989393175823,0.00356343654753567,-0.427213722434721,0.163664059616099,-0.378194127488718,-0.0768172771769791,-0.142555118306768,-0.012739459497765,-19.6605824023588,-0.74913208981885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.749264731412338,-0.0973478617302485,-0.079453086217175,-0.575749523606682,-0.0647006639438361,-0.000319794516974435,0.0466587833072269,-0.0593382483544849,0.381260690544359,-0.162914663047504,-0.485462042921195,0.0225070582868391,78.9754034239227,-5.61613460747555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.04681094794768,-0.0770075400731366,-0.037277025482737,0.45091784915352,-0.0501636005872363,-0.00179331155374101,-1.27992254187297,-0.112625910003514,-0.0632685380356373,-0.0929703277148264,0.843572106168517,-0.072999588041291,29.8928331061144,1.77542933408736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.0910122344074908,0.0346967877310711,-0.0386139505935618,-1.71964083030239,-0.00805922329329611,-0.00358732516193176,-1.66999133332191,0.0168295297422129,0.0411576503079507,-0.0349199258349801,-0.00793234908315377,0.0760519096602969,24.5194994622436,0.39309275800809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.00610955227908,0.022755107215132,0.0520648957279407,0.642973145048648,0.00153934156412294,-0.00617228757168007,-0.762984603576851,0.0459968494366175,-1.99674537402263,-0.107482683752959,-0.722240222003636,-0.0493180599652959,-14.1536131059408,1.42530176316991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.00536788713241432,-0.195228262713207,-0.00837923484873392,-0.510116794167459,0.00141104023226735,-0.00269675716753106,-0.231284132574408,-0.0140675543665056,-1.75134109250714,-0.0193180602823849,-0.174456143104024,-0.0178983816999577,-231.100771176232,0.351469465884892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.752511486205878,-0.0713684273972657,0.0221064331251485,0.464108512920295,0.0541948152392262,-0.00787169872610389,0.863859773835358,-0.349934664150887,-0.806892551281135,-0.107391327016348,-0.258337185048018,0.0158171183554385,-224.961750070169,-0.392985714350572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0.308083800147704,-0.187840532458555,-0.0147927049987526,-1.24172715773639,-0.00299313542310742,0.00917113764956318,-0.609865679555782,-0.16190460982993,-1.79967130021823,0.0613529365185031,-0.134378879138116,0.0455481944568749,-205.532286368582,-5.06084560545403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.45999275548255,0.067200489459968,-0.024108693365961,-0.71688097265535,0.00478859314031155,0.0114785996857269,-0.957252699344034,0.00829673384142293,-0.888229441661479,0.143632569185804,-0.951594382521404,-0.0189714837116195,63.0048077223151,3.75877718387722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1.06497572234898,0.0421212297167556,0.0665514302200064,0.516820516319167,0.049283783989666,0.00637086620633282,-1.60174824778165,0.1925780130364,-0.322445763081784,0.00200618795742748,-1.44206055297866,0.0534046391893653,174.520571033903,-2.40944181366576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-0.523002194812888,0.032375505265016,0.0424422200971439,0.111753563123282,0.0684694206977445,-0.00870979299496985,-0.752868481109475,-0.0938741151410344,-0.806237515596623,0.120216487134576,-1.40225110890314,0.0990416121715837,99.3635393732636,1.58457691136572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-0.787114745342844,-0.0139933207136187,-0.0547709773146531,0.55040553397612,0.0294541048956916,-0.00110910197371723,0.242775592460756,0.159666023710036,-1.58591832412001,0.0364319130941367,0.729916457520057,-0.0620118664635199,248.398046058382,5.96289399042923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-0.475540705035171,0.00914734743245806,-0.0284898688456445,0.51338806724491,0.0410099608079291,-0.00501128442476347,0.061660867338925,0.285112036223386,-1.82313122621113,0.109198716243483,0.451878794423906,0.059673296714846,158.976666154801,-1.43643998898358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0.174842207720814,-0.0654084623069911,-0.0552706347346905,-0.809368004284904,-0.0229608480582737,0.00421888429750857,0.225587529723815,0.459489728895343,-1.59647602462772,0.074825082462518,0.532284861024049,-0.0184440931529814,102.149057889184,11.1147088563448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.07268362293954,0.0181840851517963,-0.0879113527622778,-0.496339289318594,0.0504398282078009,0.00475469155958184,-0.74020323250561,-0.234591909587671,1.07952059691824,0.0460551156476038,-0.914662410369034,0.00245641247819062,-64.1730817179329,3.03927244326931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
