rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha26,eta_alpha27
1,1,-0.936049165233037,0.133948234275893,-0.0154359276294007,-0.521049669007007,0.0493135601854888,0.0103071953449771,-1.83423927119451,0.128664206179696,-1.34369981330776,-0.109678560702157,-87.5813168856066,-0.580025430788612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.332943997766212,0.121621964700748,0.0512358157249291,-1.72778300035893,-0.00923106988032707,0.0138198194255484,-2.16388217160768,0.0782884372094211,-1.04998307453822,-0.114991406426473,-34.7942181775096,2.58586927412156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-1.65939447831871,-0.156412772965049,0.0234991292306274,-0.164087554963042,-0.0341925585837179,0.00380889597995215,-0.594339816693709,0.366776219864306,-0.0232862700860741,0.0468315383135955,-157.920369457023,-2.7064258191427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.64063475360911,0.0601044274327042,0.159623730107478,0.406530913260792,0.023411585228053,-0.00046870285325739,1.42044942596345,-0.122828137281511,-0.0129305592730447,-0.115503687640182,-1.81144304962697,-2.02129786328503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-2.41331330208611,0.0772563378275904,-2.04086391867586e-05,-0.0520400844587094,-0.00507520814167783,-0.00219663954567683,0.504352989724795,-0.0904558423705177,0.627890873215898,0.0764751930332888,-18.6978157341073,1.10166898998314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.50315368808343,-0.0717335867417839,0.0500896472336049,0.000797133147736995,0.0153869599520071,0.00326829712238243,0.456265939473449,-0.265563227078514,0.401179866864476,-0.0171166633620578,-36.9817383411477,-3.88178200721831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.57776473769812,0.179790407208993,-0.0694537974867284,0.725953664711095,-0.0207144863406841,-0.00116827134681467,-0.0924411838414265,-0.201703193148369,0.143922111293666,0.00314279504305909,197.8073778083,0.733995862543661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.00507061712069,-0.0955095639461352,0.0490024505735498,-1.84016052507035,0.0430392220674767,-0.00252389434074165,1.1659910676461,-0.0437017950044582,0.63119711476163,0.181170982286166,72.7528511609203,-4.22490548968828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.714614545459052,-0.0469738731212067,-0.0683530697794738,0.787751677300059,0.0375758657608829,0.00166074415387981,0.610859252050335,0.157924584315473,0.541159122064375,0.0674140352560268,104.60086534694,11.7830975988142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.79912095462402,0.0691229215718924,0.0424294274637858,0.00139095776896503,0.0772677990875019,-0.000887504441580254,-0.431368431849221,-0.0791410164351951,1.17633383403742,0.17346907531274,4.47082622360955,1.21214905581553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-0.603249215119677,-0.0196403953293008,-0.00100828799511843,-1.07273126223559,0.038980174604978,0.00225200621792387,-1.16540481439744,0.0411691994284565,0.928726535834242,0.127234535110777,-15.9920786507826,6.78656562986203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-1.5366930036524,0.042059963316509,0.0345873862693185,-0.264117523114539,0.0671320250094132,0.00237162233704304,-0.936083312215589,-0.0142807758469382,1.18842231321546,0.158251009921932,119.261673436074,-5.04329804654864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,4.74333528135297,-0.20874968096115,0.0472494982115896,0.643798981013079,-0.00559456723974083,0.00568666443158311,-0.270160759464391,0.0185453976354997,-0.319373254727965,-0.107744342626231,-219.893811825439,-8.20073002717048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2.1318222962686,-0.0690474757207361,0.0135128450887118,0.324654917103459,-0.0234991198730494,0.00361622475037805,0.716656193122489,0.0979697085870732,-0.191174747767551,-0.0708981953324151,-229.919072676235,-7.05388473462928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2.08731016440991,-0.177328502222628,0.00164867658861337,-2.27533586728783,-0.0117729945029801,0.00502573070328203,0.0102429570174838,0.121473353246442,-0.0191797271458549,-0.0896538756356933,-227.925001606131,-7.24840903310773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-1.6565676430942,-0.309449242550512,0.0256589346300543,-0.103550591426674,-0.0138532119496357,-0.00660756115441431,-0.442456926100177,-0.204992349788928,0.657295681237905,0.107266547160892,64.9587058768113,2.85487825646764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.68399153203566,-0.190275907375435,0.0205705823812911,0.15853206007624,-0.0563483723733889,-0.00280227032434124,-0.0669133606731727,-0.254007624910015,0.185585505634,0.0909881870566749,54.3918104388994,0.324573182122789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-0.969667125075784,-0.137921985881245,0.0156865981878366,0.713292321225626,-0.0356213574883082,-0.00442134622419764,-0.323914376199167,-0.201716241572437,0.141378901578504,0.1227336515441,57.2315855833803,-0.144967857144409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
