id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha21_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM
1,-0.547483,-0.0152647,0.00235659,-0.00140083,-0.484787,-0.0226634,-0.508994,0.00217195,0,0,0,0,0,0,0,0,0,0
2,-1.17576,-0.0189208,0.00437072,-0.0114771,0.762093,-0.0261437,0.123133,0.0103566,0,0,0,0,0,0,0,0,0,0
3,-0.892412,-0.0186697,-0.000535225,0.0133561,0.370232,-0.0145475,-1.3886,0.000614338,0,0,0,0,0,0,0,0,0,0
4,-1.10872,-0.0167997,-0.00511016,-0.251942,-0.768037,-0.0183862,0.217435,0.0375486,0,0,0,0,0,0,0,0,0,0
5,2.38922,-0.114551,0.0628198,0.140405,0.2779,0.074009,1.02442,-0.000232263,0,0,0,0,0,0,0,0,0,0
6,-1.95675,-0.178029,0.013277,0.404013,-0.229391,-0.24782,1.14818,0.0270721,0,0,0,0,0,0,0,0,0,0
7,1.08638,-0.0119777,0.0145448,-0.285711,0.405169,0.0531686,-0.31359,-0.117414,0,0,0,0,0,0,0,0,0,0
8,-1.66215,-0.0510437,0.128329,0.834457,-1.41452,9.20045e-06,-0.642341,-0.077312,0,0,0,0,0,0,0,0,0,0
9,-1.41419,-0.136956,0.0144325,0.354026,-0.0282596,0.0208072,2.86066,0.0340845,0,0,0,0,0,0,0,0,0,0
10,-1.18858,-0.145422,0.0606123,0.427496,0.4502,0.0392551,1.17644,0.0226028,0,0,0,0,0,0,0,0,0,0
11,-0.501353,0.00215486,-0.00878443,-0.367006,1.77662,0.204044,-1.25078,-0.0882426,0,0,0,0,0,0,0,0,0,0
12,1.28954,-0.0528672,-0.0053965,-0.360949,1.88103,0.00145816,-0.93813,0.0395949,0,0,0,0,0,0,0,0,0,0
13,1.17596,-0.177812,0.143763,0.3212,1.01642,0.213001,-2.02927,-0.000159004,0,0,0,0,0,0,0,0,0,0
14,-0.90873,-0.149142,0.0329854,0.35286,-1.37182,-0.170931,-0.432517,-0.0695336,0,0,0,0,0,0,0,0,0,0
15,-1.21302,-0.0428609,0.183479,0.979186,1.71402,-0.0403097,-0.115417,-0.0169428,0,0,0,0,0,0,0,0,0,0
16,-2.33947,-0.0246733,0.000969806,-0.0217807,0.219052,-0.0279749,1.38464,-0.00225204,0,0,0,0,0,0,0,0,0,0
17,-0.612387,0.0113675,-0.0287027,-0.227814,-0.913217,-0.174736,1.08834,-0.0703189,0,0,0,0,0,0,0,0,0,0
18,0.554825,-0.0541938,0.00398926,-0.218454,0.424942,0.0175626,1.33001,-0.0280546,0,0,0,0,0,0,0,0,0,0
19,0.314537,-0.00590966,-0.010416,-0.28843,-0.615657,-0.168126,-1.22044,-0.0111984,0,0,0,0,0,0,0,0,0,0
20,1.26957,0.0105819,-0.0256308,-0.280173,-0.192749,-0.0758202,3.85455,-0.0130284,0,0,0,0,0,0,0,0,0,0
21,0.899004,0.00855309,-0.0211028,-0.255474,0.719697,0.055223,-2.29636,-0.000209807,0,0,0,0,0,0,0,0,0,0
22,-1.16454,-0.046659,0.0133178,-0.239345,0.699098,-0.0383247,1.48699,0.0018102,0,0,0,0,0,0,0,0,0,0
23,-2.51551,0.0028397,-0.0194468,-0.365126,1.21187,0.055657,-0.181473,-0.114416,0,0,0,0,0,0,0,0,0,0
