parameter,value,se_sa,rse_sa
b01_pop,4.7094262646345,0.132582859200817,2.8152656342971
b11_pop,-0.107134810941039,0.0131288058969736,12.2544724554551
b21_pop,-0.140311445387691,0.0144592319016367,10.3050979638082
a1_pop,3.84199514184627,0.770391719793884,20.051866057896
b02_pop,7.39943633116885,0.00293026448587564,0.0396011852082895
b12_pop,0.00300643271897525,0.000486842272833856,16.1933533307141
b03_pop,4.15153801351951,0.0581101442867542,1.39972569436961
b13_pop,-0.139583222662287,0.0115891414923482,8.30267511475026
b04_pop,5.27234589819506,0.106060294890411,2.01163385214768
b14_pop,0.0173283018690023,0.00801798571742514,46.2710413174884
b05_pop,7.04128843820699,0.0502870341717888,0.714173756878421
b15_pop,-0.0401221777577293,0.00824746400376159,20.5558732468672
b06_pop,5.16389019043371,0.0488940540600935,0.946845348312625
b16_pop,-0.0827650348578155,0.00728521760081275,8.80228905035592
p1_pop,0.0238521308416579,0.0109074340716506,45.7293905691674
g1_pop,0.131694383433692,0.0270868014056288,20.5679245381538
p2_pop,0.785437440162727,0.0382684923019035,4.87225211647347
g2_pop,0.0808889419864341,0.0093409503499152,11.5478705995212
alpha11_pop,0.182309222064488,0.0493164749351049,27.0510039901658
alpha12_pop,-11.8628918065036,3.14880339082503,26.5433036243217
alpha13_pop,0.696118787579665,0.136963120283366,19.6752512253797
alpha14_pop,-0.00041288593785034,0.00426177941794992,1032.19291994747
alpha15_pop,-9.74460216686036e-06,0.000202196295875661,2074.95690858775
alpha16_pop,0.000377444258896878,0.00387403677905631,1026.38646309752
alpha21_pop,-0.106215952389976,0.0205602320697215,19.3570095706846
alpha22_pop,-2.44306379280867e-07,6.96834207040613e-06,2852.29640376887
alpha23_pop,3.27558313794725e-09,1.60040832591508e-07,4885.87301410406
alpha24_pop,0.0722720852814663,0.03666016442486,50.7252063948143
alpha25_pop,9.95493051708146e-07,nan,nan
alpha26_pop,-0.000841370832317801,nan,nan
omega_b01,1.88887072851434,0.100375339395563,5.31403964709174
omega_b11,0.0884350776732855,0.0090744877092154,10.2611858868267
omega_b21,0.0740609176580557,0.0116200819521563,15.689897343437
omega_a1,1.03479366441797,0.166106757957217,16.0521622492389
omega_b02,0.0406697730631639,0.00246878950773819,6.07033017839548
omega_b12,0.00573859925497211,0.000373439495962162,6.50750260420437
omega_b03,0.881977220521024,0.0452408407430865,5.12947950247067
omega_b13,0.152234906612684,0.00867911258934042,5.70113174596798
omega_b04,1.75823337556768,0.0776825661134388,4.41821701219598
omega_b14,0.0905485673219924,0.00679786284390996,7.50742175714016
omega_b05,0.751722983998246,0.0399876194754419,5.31946213254738
omega_b15,0.100750188773184,0.006304328347559,6.25738613924759
omega_b06,0.748336409524664,0.0379515691548346,5.0714583270031
omega_b16,0.0892262787187651,0.00565508304759273,6.33791202412145
b_1,0.303083700401769,0.00618093564134844,2.03934940518245
a_2,0.049310238871149,0.000745329356002624,1.51151033348311
a_3,0.686496336985779,0.0122763907423185,1.78826747950628
a_4,0.678831217682752,0.0156849755199543,2.31058547564979
b_5,0.0802098378264787,0.00210639377568681,2.62610402011242
b_6,0.100871151047717,0.00243647561888387,2.41543354425616
