parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,37.1115116307576,0.433909309363512,1.16920408330631,
b1_pop,0.265857592209972,0.0739562147069092,27.8179810823304,
h1_pop,0.000988562181256274,0.000416111523062054,42.0925998335538,
h2_pop,0.105195556774433,0.0134095329883496,12.7472427538961,
alpha1_pop,-0.0449957585285512,0.037551669807964,83.4560212695075,
alpha2_pop,-0.0206436393965967,0.0236524582509389,114.575040750025,
hcov1_pop,0,,,
beta_hcov1_score4C,0.237946612906937,0.0447465913747582,18.8053071351173,1.05117293536239e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.125637489799144,0.0192676144835366,15.3358798511015,7.00004498810358e-11
omega_b0,4.95685572343187,0.328869421199665,6.63463775322418,
omega_b1,0.478641588862198,0.0541622514277968,11.3158264321637,
e_b,0.141155692656044,0.00250387464672299,1.77383894309117,
