rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.458359928941883,-0.486656292545086,0,0,0,0,0,0,11
2,1,-1.38106483699338,-0.347158942592316,0,0,0,0,0,0,11
3,1,-2.91974157993519,0.223520984535301,0,0,0,0,0,0,11
4,1,-0.197644882971294,-0.410374730854124,0,0,0,0,0,0,11
5,1,-1.52890643844849,-0.291657072074472,0,0,0,0,0,0,11
6,1,-2.01169476838896,-0.116386917122516,0,0,0,0,0,0,11
7,1,-2.75418858309892,0.196704732527775,0,0,0,0,0,0,11
8,1,0.741195674093074,-0.452965668185866,0,0,0,0,0,0,11
9,1,-2.22100946581784,-0.16813151614049,0,0,0,0,0,0,11
10,1,-1.33303699424236,-0.109507367562904,0,0,0,0,0,0,11
1,2,-4.22658807492314,0.370254941758442,0,0,0,0,0,0,5
2,2,-3.4935468573059,-0.361808741902783,0,0,0,0,0,0,5
3,2,-5.41787212269915,0.337949527902833,0,0,0,0,0,0,5
4,2,-2.65819505296186,0.692506640638177,0,0,0,0,0,0,5
5,2,-3.08813965773363,0.162204292692384,0,0,0,0,0,0,5
6,2,-3.97594120719514,-0.369258553362378,0,0,0,0,0,0,5
7,2,-4.22921360058018,0.716495624271062,0,0,0,0,0,0,5
8,2,-2.52569455811466,0.0404255437175031,0,0,0,0,0,0,5
9,2,-2.41842869416191,-0.281694630467762,0,0,0,0,0,0,5
10,2,-3.88795365469822,0.106993440641397,0,0,0,0,0,0,5
1,3,-6.28255135167446,0.320938536042879,0,0,0,0,0,0,6
2,3,-7.57454057609669,0.580525851676788,0,0,0,0,0,0,6
3,3,-5.51816905924014,0.253297440495242,0,0,0,0,0,0,6
4,3,-7.67145501361259,0.499703189402321,0,0,0,0,0,0,6
5,3,-4.09040832740779,0.260982779274812,0,0,0,0,0,0,6
6,3,-4.38143125989479,-0.314863671607575,0,0,0,0,0,0,6
7,3,-5.42301679472948,0.430332003084398,0,0,0,0,0,0,6
8,3,-7.53589111326318,0.457307557170557,0,0,0,0,0,0,6
9,3,-5.87894768170595,0.23861821836351,0,0,0,0,0,0,6
10,3,-7.23153580796448,0.414442345281223,0,0,0,0,0,0,6
1,4,-4.29501128728937,0.062688550015735,0,0,0,0,0,0,8
2,4,-3.40991567345729,0.38745871458387,0,0,0,0,0,0,8
3,4,-4.1937830420617,0.21365851853247,0,0,0,0,0,0,8
4,4,-4.2726446590538,-0.0810467929380663,0,0,0,0,0,0,8
5,4,-3.97071548281519,-0.48112367218809,0,0,0,0,0,0,8
