rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha17,alpha21,alpha22,alpha23,alpha27
1,1,4.86566910003234,-0.156461141562535,-0.191255728486501,2.19808608943856,7.43703034451181,-0.00501751606609365,3.75748629685978,0.0162695389793837,400.033730732616,-11.4516827852305,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,1,5.09771363848136,-0.17634237321723,-0.0804405848104269,4.61464021141667,7.47782679235124,0.00785920891447291,4.88276708953396,-0.12683261933578,344.662887344248,6.4298024173082,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,1,4.13578038535666,-0.204921874049888,-0.110956848579701,5.81905080709541,7.47466041437739,0.00309770849934498,5.0250919910488,-0.162474019813199,340.172665897538,-10.73567472639,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,2,4.23498639369258,-0.310355898736474,-0.1505750971554,3.89461236741038,7.33170761013742,0.0129064198975456,3.77363644402813,-0.241989031052206,358.721701892379,-11.4046351605852,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,2,5.13701349813494,-0.155508009510535,-0.138427051410269,51.146521187077,7.35447553279794,0.012908583237082,3.77682201894759,-0.239522449891374,356.737099582361,-11.1323170613249,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,2,4.87875999241196,-0.190872648863657,-0.106447525281549,9.6076123650349,7.36571361304594,0.0104266686823498,3.08569958522081,-0.210925829171508,329.178847282783,-9.28134899349208,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,3,4.47314557631037,-0.00522251766774469,-0.104344000277764,6.51285504060758,7.42862744639778,0.00335123411737674,3.97539629062463,-0.0497542098928423,497.006474134605,-7.45760761335713,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,3,4.8969606979277,-0.164252422819511,-0.0907670867050331,1.53296704949159,7.39139078567646,0.0164867704694978,3.52264099665562,-0.0351839742608602,576.500999182351,2.3605657698865,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,3,5.65194720660711,-0.168816585492637,-0.134393493528735,4.81376017768019,7.42159583165448,-0.000301917527094903,4.11043775018038,0.0710982847680053,431.628795506723,1.88555658498036,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,4,3.64653037110922,-0.039231204536745,-0.11251813971676,3.19588859150781,7.3669000336697,-0.00321012773165383,4.06171772891931,0.283782620123049,399.141573278741,-13.4878435145858,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,4,6.30870867474271,-0.136823806128328,-0.154835223395962,7.00860161915514,7.33887579232251,-0.00339000239337266,4.01248779499319,0.124663874535332,326.074906445229,-4.79872829293025,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,4,6.20537307968446,-0.0151827559379988,-0.150664306098575,2.5368654157622,7.39344793515945,0.000824641596246372,4.16727119464658,0.1807341821406,347.022543992343,-3.24930217141481,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,5,4.28189126326391,-0.146049138084545,-0.133582415600131,3.45310003804632,7.37133680205235,0.00837265292646668,4.30644037551543,-0.0890254151262218,280.627995405036,-9.71354688261126,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,5,5.69516105100325,-0.223650713703221,-0.0924576569302318,8.5414085142141,7.3171048212811,-0.00202323660883811,3.75396118158748,-0.0315544577688674,320.317530066886,-4.70233566677463,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,5,2.51582510077734,-0.0508377388784945,-0.181655986278114,10.410428242719,7.3575456025645,-0.00102514149997207,4.17656020890843,-0.176901066711174,313.605070524308,-4.60342599401145,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,6,4.00152467931977,-0.0470010256125468,-0.0791011962985305,2.4610163320133,7.43196669884668,0.00192253993808092,3.09359528310168,-0.245369697081295,370.623333961316,-8.0199110271247,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,6,4.25625450121659,-0.164373396604998,-0.253776992591901,3.54375185542011,7.39592408094734,0.0107882008823522,2.2431899781334,-0.17868449033951,378.446462891144,-5.61486627773152,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,6,3.90986229037247,-0.187589401366026,-0.15361887063858,3.32575745589822,7.35356488778612,0.00259343472170137,2.55787331709087,-0.133807750103577,306.705614778393,-7.01470899270103,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,7,7.05772608706831,-0.044411941112773,-0.0743982284052985,13.7985374021267,7.42128695542737,0.011013756468104,3.82110411029461,-0.0449004332502476,324.255153106446,-18.6904203570989,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,7,8.59827792966158,-0.24195256321256,-0.137243694352679,4.53486046647931,7.40141386214551,0.0121462289701814,4.70553812359357,-0.0872411148762457,316.860131263509,-18.877187073433,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,7,7.16979383915611,-0.0666310654903972,-0.168241358438769,7.71207986091286,7.43262772759373,0.00957536232027036,4.59489250688482,-0.0762548698476635,291.55701412329,-16.9902317385898,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,8,3.60066670978896,-0.139109294530153,-0.162132061429977,2.535572805604,7.48295537784406,0.00108449745274634,6.02572473950321,-0.175503597708654,276.979260711769,-3.52045316191279,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,8,4.52419984107922,-0.0625998221600827,-0.199476479902818,2.6399592565773,7.46326194837668,0.00439507217545721,5.73949385726291,-0.215987132321302,322.529506424611,-7.18664337279811,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,8,4.38020842226008,-0.0799423135882065,-0.131481987421699,2.40148028863508,7.43117612520087,0.00670443102553023,5.68042010200555,-0.181869485334297,309.732135852811,-9.51057118533503,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,9,2.30552855124586,-0.172410315562607,-0.119840468914884,2.45600367979413,7.35787852471504,0.00065849293501948,4.54041509873879,-0.36333580898507,277.378465494258,-9.1129043184765,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,9,2.64469212531518,-0.19469826770363,-0.194938931676996,17.8181499190304,7.37819790295675,-0.00457334243764904,4.11703961737429,-0.340814911164261,289.878828098868,-12.1779152963878,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,9,2.7537822353312,-0.192360881120365,-0.120512767968641,4.57652686707235,7.44262122869162,-0.0114980155077561,4.29577249235399,-0.366257536668236,272.51323589063,-6.26443750593168,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
1,10,4.70620500384392,-0.138656542772422,-0.0969458169512895,4.38099237344818,7.37099994299867,0.0025057502885659,3.95739068566656,-0.154012648526403,379.253749617838,-6.95655766071454,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
2,10,5.97495140535214,-0.0777615885319535,-0.158075294987478,0.46334714809063,7.41315245301222,-0.00543235348662355,3.78798852959435,-0.203334792704208,360.779380540829,-6.94551274859255,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
3,10,6.8322308346924,-0.0933149712663523,-0.0738074166715198,4.39955075921145,7.38253785774088,0.00139454398509955,3.35329991810996,0.0570737048928382,360.116019135062,-4.73339873954149,0.0354416168048009,0.118994496270419,0.759235200687469,0.117834564180891,0.128823370911967,-17.2323741164115,0.471661613168508,-6.81526296196803e-07,-0.108235149160444,4.43826936098227,-5.93674162878357e-08,-7.68829845045213e-12
