rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23
1,1,5.4008842316566,-0.010063982282617,-0.125217886721319,0.883356860576507,6.90982856789605,0.0227030919205379,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
2,1,4.46467863870579,-0.179077339001972,-0.191454080247059,13.1955715379991,6.35759936784703,0.140495606358374,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
3,1,3.99233377119214,-0.241956350222495,-0.149628263103814,1.26707505434577,7.17509617261607,-0.11106981372684,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
1,2,3.34740502743654,-0.108252783105887,-0.198429818778023,7.43012824120865,3.06738532669283,-0.399859020364036,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
2,2,2.09993935250081,-0.080708114169193,-0.177322800098002,11.7263638198632,2.51886550054806,-0.177211596170429,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
3,2,3.84386742395586,-0.0616425952731568,-0.213654746598682,4.21895713325963,3.48740353804076,-0.407847762864068,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
1,3,5.2927990979985,-0.337945573519898,-0.198604214731956,5.74373659686418,3.89471149141373,0.144349971034945,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
2,3,6.86347314273618,-0.292458076304896,-0.0236935533772803,3.00284094901713,4.5621402494968,-0.158175101826493,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
3,3,5.68959825979817,-0.238277690381362,-0.134292270061422,2.46520141199733,4.92266848888523,-0.0790346476783614,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
1,4,8.67191714295658,-0.302317183088267,-0.196454457518155,3.81111275207649,4.24091001081201,-0.0223441100610635,0.0348883749380832,0.141632594662081,0.760159680576198,0.138878832180455,0.170793528711787,0.810126770961001,-0.0763339126676858,-0.292258102752108
