rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha17,alpha21,alpha22,alpha23,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha27
1,1,2.86035905283783,-0.354474579589587,-0.132887864068359,5.07737110092944,7.3259412250919,0.00368858277488642,5.00961720904727,-0.282076270425248,365.741413170915,1.9686199709194,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,-1.84367954348296,-0.238772469656214,-0.000864692257103644,0.0251392708674798,-0.0741234764977987,0.000538794163809671,0.871358843464917,-0.12169139842155,34.4327026460532,6.68019667648212,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5.95249854777194,-0.135101885416903,-0.0868799294743257,4.13875048434837,7.40974247009208,0.00526147359488055,5.07804130529567,-0.245861774580091,385.171191963555,-2.29627055117658,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,1.24845995145115,-0.0193997754835297,0.0451432423369297,-0.17926043004962,0.00967776850238433,0.0021116849838038,0.939782939713317,-0.0854769025763936,53.8624814386932,2.41530615438614,0,0,0,0,0,0,0,0,0,0,0,0
3,1,8.06517195418735,-0.0296238640078596,-0.224888183353597,6.31580918667419,7.40637509769778,0.00819739829580367,4.48047150822693,-0.163230028558965,329.602554107386,-7.90226596110039,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,3.36113335786656,0.0860782459255137,-0.0928650115423417,0.243401527877522,0.0063103961080806,0.00504760968472692,0.342213142644583,-0.00284515655526793,-1.70615641747582,-3.19068925553766,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.989375662763226,-0.172528513463584,-0.195660189634061,1.78249128939655,7.31571214406996,0.0123657918172445,4.84834300818638,0.296155019378246,228.00976626597,-4.96822586312766,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,-3.71466293355756,-0.0568264035302111,-0.0636370178228058,-1.0216423703963,-0.0843525575197415,0.00921600320616777,0.710084642604026,0.456539891381944,-103.298944258892,-0.256649157564937,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2.49674463956166,0.0406605855303482,-0.206146804470316,8.0409083594249,7.32309052632674,0.011934528498438,3.45944935170217,0.12274350694761,132.340226548287,-8.47285178190267,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,-2.20729395675913,0.156362695463721,-0.0741236326590606,0.484887699880459,-0.076974175262964,0.00878473988736129,-0.678809013880178,0.283128378951307,-198.968483976575,-3.76127507633995,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.853027181980293,-0.0253143315243418,-0.177955330399667,7.14555088628707,7.35713248508681,0.00655896382397642,6.04299690558831,-0.20498088894268,113.25568341053,3.23914503163287,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,-3.8510114143405,0.0903877784090315,-0.0459321585884121,0.366835552402984,-0.0429322165028925,0.00340917521289967,1.90473854000595,-0.0445960169389827,-218.053027114333,7.95072173719559,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5.16788514660918,-0.0890756194947759,-0.151039399390536,6.49827768131735,7.4254357991054,0.00806134216351738,3.54739140728036,-0.0332522257796962,452.585687818224,-2.77523783339615,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,0.463846550288395,0.0266264904385974,-0.0190162275792808,0.271882812728631,0.0253710975156975,0.00491155355244063,-0.590866958301996,0.127132646224001,121.276977293362,1.93633887216657,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5.25660070337802,-0.11699687912067,-0.0882625559245818,2.53310530349443,7.45653945317729,0.00623748009559499,3.38221554751602,-0.10300309239325,395.311304929769,-2.74192372672555,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,0.552562107057226,-0.00129476918729654,0.0437606158866736,-0.670208414162267,0.0564747515875865,0.00308769148451823,-0.756042818066331,0.0573817796104475,64.0025944049066,1.96965297883717,0,0,0,0,0,0,0,0,0,0,0,0
3,3,6.51739206453954,-0.107577060154589,-0.197057862251524,3.98687022413541,7.4462962713577,-0.000452424562401765,4.37215687869373,-0.349023206404913,422.304963604221,-4.95857841888277,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,1.81335346821875,0.00812504977878468,-0.065034690440269,-0.216647838840006,0.0462315697680014,-0.00360221317347852,0.233898513111382,-0.188638334401216,90.996253079359,-0.247001713320053,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7.17787365864987,-0.218568035542163,-0.0462191740472644,12.7886512761707,7.41153262610796,0.00707033994832043,2.33432498072554,-0.0943504248242729,373.366883962281,-4.23778858495527,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,2.47383506232908,-0.10286592560879,0.0858039977639909,0.948903801640634,0.0114679245182581,0.00392055133724368,-1.80393338485681,0.0660344471794245,42.0581734374185,0.473788120607454,0,0,0,0,0,0,0,0,0,0,0,0
2,4,6.81116843361961,-0.238139208153236,-0.0289235790327375,9.6770885980336,7.36287320398542,0.00979962045914783,2.43195445792189,-0.116781872765769,460.099519684838,-11.637063769338,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,2.10712983729882,-0.122437098219862,0.103099592778518,0.670106734427147,-0.0371914976042831,0.00664983184807108,-1.70630390766046,0.0436029992379286,128.790809159976,-6.9254870637753,0,0,0,0,0,0,0,0,0,0,0,0
3,4,5.99967904290174,-0.163043440145606,-0.0575694394485941,14.2582526356679,7.40185630520796,0.00915635522557964,1.74802154730153,-0.0636788531076705,479.491817169006,-5.91879027594421,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,1.29564044658095,-0.0473413302122326,0.0744537323626613,1.0576815144532,0.00179160361826014,0.00600656661450289,-2.39023681828082,0.0967060188960269,148.183106644143,-1.20721357038149,0,0,0,0,0,0,0,0,0,0,0,0
1,5,3.93747766360053,-0.0313881706334422,-0.121907943202749,15.8042228410944,7.38952008956069,-0.000739226924162614,3.43676007408671,0.0911488675846709,395.702012534989,3.55977833246081,0.0393186722495724,0.148241663656867,0.714668711889287,0.101101884741892,0.156901643400341,-10.3847875183041,0.643764740374633,2.86075699881105e-13,-0.146960174442781,3.6567777898708e-09,-1.89874599742474e-10,-0.000519991907347526,-0.766560932720259,0.0843139392999311,0.0101152286085068,1.16062281579015,-0.0105446120290091,-0.00388901553523936,-0.701498291495643,0.251533739588368,64.3933020101269,8.27135503802354,0,0,0,0,0,0,0,0,0,0,0,0
