id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,0.234931,-0.0188829,0.000324017,-0.207139,-0.0090146,-0.000546787,0.311892,0.0238062,0,0,0,0,0,0,0,0,0,0
2,-1.88996,0.0150112,-0.0067628,-0.190885,0.030659,-0.00279616,0.882706,0.0159745,0,0,0,0,0,0,0,0,0,0
3,-1.00407,0.031498,-0.0068722,0.100328,0.000198477,0.00184076,-0.00407398,0.00506427,0,0,0,0,0,0,0,0,0,0
4,-4.46422,-0.0661545,-0.0143443,-0.498398,-0.00511152,0.00469782,-0.88166,-0.0481961,0,0,0,0,0,0,0,0,0,0
5,2.76236,0.028799,-0.0256937,0.0852566,-0.0703394,-0.00425754,0.439867,-0.233846,0,0,0,0,0,0,0,0,0,0
6,1.04842,0.0131313,-0.00386486,-0.22533,-0.00602937,0.000701373,-1.29417,-0.134961,0,0,0,0,0,0,0,0,0,0
7,-1.70016,0.0941494,-0.015169,0.326833,-0.0272546,-0.00189043,-0.757926,-0.143952,0,0,0,0,0,0,0,0,0,0
8,-4.56219,-0.0239239,0.00244845,0.0777183,0.0248758,0.00081076,0.268262,-0.0252537,0,0,0,0,0,0,0,0,0,0
9,1.84435,0.0259862,-0.00597204,0.0681585,-0.0310604,-0.00209194,0.630699,0.0547956,0,0,0,0,0,0,0,0,0,0
10,2.67453,-0.0104573,-0.00644672,-0.300359,0.0226628,0.00831164,1.38515,-0.0955613,0,0,0,0,0,0,0,0,0,0
11,-2.15704,-0.0729243,0.00460074,-0.194005,0.0396803,0.00267427,1.30645,-0.148497,0,0,0,0,0,0,0,0,0,0
12,1.44606,0.0279449,-0.00902414,-0.0989053,-0.0191872,0.00744495,-0.379726,-0.107566,0,0,0,0,0,0,0,0,0,0
13,-0.543547,-0.0265778,-0.00182599,-0.30129,0.025611,-5.31191e-05,0.14696,-0.0365741,0,0,0,0,0,0,0,0,0,0
14,1.13331,0.138889,0.0021988,0.133605,-0.0416812,-0.00218126,0.313002,-0.0572402,0,0,0,0,0,0,0,0,0,0
15,3.1135,-0.0122076,0.00604875,-0.0686302,0.0106646,-0.0046847,1.10554,0.0665008,0,0,0,0,0,0,0,0,0,0
16,4.06148,0.11932,-0.0136147,0.406938,0.0067592,-0.00228646,0.860624,0.0765936,0,0,0,0,0,0,0,0,0,0
17,1.38572,-0.00696197,-0.00106389,-0.469317,-0.0554608,-0.00288833,0.488494,-0.0674496,0,0,0,0,0,0,0,0,0,0
18,0.490572,-0.0187162,0.000720897,-0.325767,0.0192962,0.00534809,-0.309517,-0.235593,0,0,0,0,0,0,0,0,0,0
19,-3.16261,0.000637128,-0.00602473,-0.349908,0.0243038,0.000757581,-1.00762,-0.0950528,0,0,0,0,0,0,0,0,0,0
20,-0.979908,0.00334183,0.00148082,-0.546658,-0.0712685,-0.0144933,-0.301372,0.0219416,0,0,0,0,0,0,0,0,0,0
21,-1.5798,-0.00593457,0.00127679,-0.170079,-0.0521952,-0.00381304,-0.00791959,0.0768369,0,0,0,0,0,0,0,0,0,0
22,-1.81259,0.0727193,-0.00259795,-0.139889,0.0228913,0.00653348,-0.416727,0.0877303,0,0,0,0,0,0,0,0,0,0
23,-1.09466,-0.0147214,0.00536381,0.00795155,-0.0280737,0.000750887,0.610782,-0.0240872,0,0,0,0,0,0,0,0,0,0
24,-0.590726,0.215446,-0.00181128,0.869124,-0.0777859,-0.00325805,-0.934683,-0.0654294,0,0,0,0,0,0,0,0,0,0
25,-0.347776,-0.0483899,-0.00232465,-0.16829,-0.00931842,-0.00578619,-1.39887,-0.0870308,0,0,0,0,0,0,0,0,0,0
26,-1.55598,-0.0365493,-0.00368423,-0.384855,0.00340372,-0.000739641,0.341716,0.0696812,0,0,0,0,0,0,0,0,0,0
27,0.0109979,-0.0552067,0.0333573,0.106974,-0.0237488,0.00531442,-1.73235,0.434282,0,0,0,0,0,0,0,0,0,0
28,-1.94736,-0.0918711,0.0210827,0.143853,0.0127283,-0.000137048,0.82081,0.110255,0,0,0,0,0,0,0,0,0,0
29,1.65466,-0.0466311,0.00454492,-0.328919,-0.0109374,-0.00194931,0.343015,0.186793,0,0,0,0,0,0,0,0,0,0
30,2.87505,0.112878,-0.00852803,0.231663,-0.0381816,-0.00536605,1.38512,0.122329,0,0,0,0,0,0,0,0,0,0
31,-1.11537,-0.0207027,-0.00208874,-0.353776,0.0393124,-0.00239312,-0.355566,-0.03615,0,0,0,0,0,0,0,0,0,0
32,0.827559,0.0148348,-0.0105746,-0.429803,0.00398322,0.00380402,-0.112085,-0.093116,0,0,0,0,0,0,0,0,0,0
33,0.573555,0.203259,0.0190893,-0.450743,0.0388118,-0.00455052,0.867898,0.140295,0,0,0,0,0,0,0,0,0,0
34,-2.11869,-0.100785,0.0114137,0.419692,0.0325458,-0.00154085,-0.277529,-0.0626616,0,0,0,0,0,0,0,0,0,0
35,-2.34306,-0.0186739,0.00139095,0.04834,0.00434913,0.000542206,0.283139,-0.00289029,0,0,0,0,0,0,0,0,0,0
36,0.740178,0.0433243,-0.0180146,-0.298096,0.0296235,0.00284517,0.0477684,-0.121632,0,0,0,0,0,0,0,0,0,0
37,-0.987868,-0.0896746,0.0338658,0.690009,-0.0756715,-0.0157712,-0.033615,0.279662,0,0,0,0,0,0,0,0,0,0
38,-0.455735,0.134863,-0.0138935,1.0213,-0.0392852,-0.00215607,-0.258684,0.0969701,0,0,0,0,0,0,0,0,0,0
39,1.42861,-0.0744944,-0.00251801,-0.441011,-0.019621,-0.0107239,0.178516,-0.348202,0,0,0,0,0,0,0,0,0,0
40,2.157,-0.0310953,0.00291726,-0.227626,-0.002769,-0.00216026,-0.185874,-0.0200961,0,0,0,0,0,0,0,0,0,0
41,-0.292775,-0.0623649,0.00946251,-0.454412,0.0169778,-0.000803749,-0.0664984,0.279382,0,0,0,0,0,0,0,0,0,0
42,-0.848194,-0.0212811,0.00520709,-0.380228,0.0345734,0.00609846,-0.378506,0.184793,0,0,0,0,0,0,0,0,0,0
43,0.0830909,-0.0946384,0.00432264,0.189985,-0.0521285,-0.000334251,-0.321582,-0.0569142,0,0,0,0,0,0,0,0,0,0
44,1.24055,0.168468,-0.00492731,0.200025,0.0114665,0.00695757,0.468466,-0.167829,0,0,0,0,0,0,0,0,0,0
45,1.70904,-0.0703878,0.00163097,-0.0303611,0.0320158,-0.00123484,-0.830543,0.0919426,0,0,0,0,0,0,0,0,0,0
46,1.62506,0.0170462,-0.00440711,-0.296563,-0.0458938,0.000739786,-1.23068,-0.283611,0,0,0,0,0,0,0,0,0,0
47,0.992742,-0.018711,0.00237221,0.00895995,0.00146201,0.000781734,0.00336428,-0.0218256,0,0,0,0,0,0,0,0,0,0
48,1.10117,-0.00392225,0.00313701,-0.254111,-0.00839697,0.000164255,-0.0638805,-0.00769937,0,0,0,0,0,0,0,0,0,0
49,3.49867,0.0147917,-0.0102862,-0.34939,-0.0148475,-0.00381039,-0.834325,-0.0929962,0,0,0,0,0,0,0,0,0,0
50,-0.416607,0.0524674,-0.0143552,-0.199942,0.0354779,0.00265256,-0.0170928,-0.336977,0,0,0,0,0,0,0,0,0,0
51,-0.951953,-0.0675427,0.02754,-0.0391026,-0.0152924,-0.000880844,0.39172,-0.0801701,0,0,0,0,0,0,0,0,0,0
52,-2.40778,0.00106608,0.000945139,-0.329573,0.0425984,0.000735365,-1.17871,-0.0434319,0,0,0,0,0,0,0,0,0,0
53,1.09501,-0.0326422,0.00750372,-0.302397,-0.0166147,-0.010408,-1.0144,0.171371,0,0,0,0,0,0,0,0,0,0
54,-0.162546,-0.0534571,-0.0041338,-0.329914,-0.0217317,-0.00525537,0.558062,-0.0865136,0,0,0,0,0,0,0,0,0,0
55,2.10973,-0.0331304,0.00866126,-0.201866,-0.0287533,0.00371514,-1.02777,-0.148419,0,0,0,0,0,0,0,0,0,0
56,-0.318697,0.0164234,-0.00888258,-0.286363,-0.0120737,-0.00141602,-0.0116811,0.0246365,0,0,0,0,0,0,0,0,0,0
57,-2.32465,-0.0270734,-0.00266351,0.0218854,0.0240635,-0.00012825,-0.383778,-0.0312504,0,0,0,0,0,0,0,0,0,0
58,1.74656,0.0455618,-0.0101204,-0.0728887,0.0396836,0.00254943,0.726766,-0.00035369,0,0,0,0,0,0,0,0,0,0
59,0.367819,-0.0134728,-0.000793926,0.00960991,0.00290893,0.000569895,-0.878071,-0.0181328,0,0,0,0,0,0,0,0,0,0
60,2.11391,-0.0291733,0.00403471,-0.192644,-0.0204474,0.000238475,0.241105,-0.0158913,0,0,0,0,0,0,0,0,0,0
61,-2.44642,-0.298448,-0.0163634,0.672217,0.000345963,-0.000487985,-0.293878,0.0458476,0,0,0,0,0,0,0,0,0,0
62,2.21981,0.0240859,-0.0107509,-0.202218,-0.0235373,-0.00284365,0.0760662,-0.0438868,0,0,0,0,0,0,0,0,0,0
63,-1.28945,-0.0187097,0.000579788,-0.483776,0.0156639,-0.000318718,0.815695,-0.0407011,0,0,0,0,0,0,0,0,0,0
64,-0.246586,-0.0283431,0.012966,0.00793702,-0.0323842,0.000504275,1.4243,-0.0267183,0,0,0,0,0,0,0,0,0,0
65,2.70926,0.0268814,-0.0121336,-0.340149,0.0688801,-0.00211402,-0.180337,-0.170261,0,0,0,0,0,0,0,0,0,0
66,-2.25329,0.232252,-1.7483e-05,-1.37644,0.011557,-0.00506324,0.167261,0.0210414,0,0,0,0,0,0,0,0,0,0
67,-1.3452,0.299276,0.00430455,-0.0828446,-0.0728756,0.00378091,0.570134,-0.0524044,0,0,0,0,0,0,0,0,0,0
68,-0.543772,-0.00178333,-0.0012332,-0.371015,-0.0108925,-0.000650696,0.304951,-0.121037,0,0,0,0,0,0,0,0,0,0
69,-0.135327,0.0623133,-0.00684408,-0.225286,0.0105219,0.00202388,0.231919,0.0996083,0,0,0,0,0,0,0,0,0,0
70,0.0189597,0.141268,-0.0281951,1.18331,0.0381423,-0.00607271,0.303817,0.201141,0,0,0,0,0,0,0,0,0,0
71,-2.60308,-0.0207525,0.00243871,0.113249,0.0723869,-0.000224062,1.47023,-0.0107861,0,0,0,0,0,0,0,0,0,0
72,0.357933,-0.0216575,9.86157e-05,-0.213363,0.0532328,0.000552119,1.04782,-0.0174347,0,0,0,0,0,0,0,0,0,0
73,0.427063,-0.0494394,0.0556146,1.13854,0.0054192,-0.00762071,0.266492,0.0196411,0,0,0,0,0,0,0,0,0,0
74,-0.939914,0.146222,-0.0013595,0.569739,-0.025473,0.00161784,0.160721,0.0772244,0,0,0,0,0,0,0,0,0,0
75,-1.52899,0.0925987,-0.00569113,-0.00799942,0.0161638,-0.00609735,-0.49679,0.0638357,0,0,0,0,0,0,0,0,0,0
76,-1.57851,-0.0501025,0.00340763,-0.494459,0.0316018,-0.00147169,-0.748093,0.0897325,0,0,0,0,0,0,0,0,0,0
77,2.62138,0.00958375,-0.00549456,-0.109476,0.0441047,0.00134426,1.11424,0.0537315,0,0,0,0,0,0,0,0,0,0
78,0.241734,0.0410583,-0.018529,-0.161751,-0.0258635,0.00839787,-0.428317,0.230499,0,0,0,0,0,0,0,0,0,0
79,0.341858,-0.0229045,-0.000937288,0.0809242,0.0137529,0.00135496,-1.08458,-0.0170745,0,0,0,0,0,0,0,0,0,0
