rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,7.38035871931988,-0.00373211754766513,4.14441030173373,-0.113438052444596,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,-0.0204306625654471,-0.00524925302038486,0.0206705107677418,0.0235390517272228,0,0,0,0,0,0,0,0
2,1,7.37351928973708,-0.00363928629197076,5.29831883778243,-0.151487569189448,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,-0.0272700921482478,-0.00515642176469049,1.17457904681644,-0.0145104650176291,0,0,0,0,0,0,0,0
3,1,7.41746138729785,-0.00269128118946258,4.41430891636169,-0.118108768495249,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,0.0166720054125262,-0.00420841666218231,0.290569125395704,0.0188683356765704,0,0,0,0,0,0,0,0
1,2,7.3909875965027,0.00123026396673332,4.63993061894147,-0.27257471421855,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,-0.00980178538262599,-0.000286871505986407,0.516190827975485,-0.13559761004673,0,0,0,0,0,0,0,0
2,2,7.39346831252685,0.00140107364545819,4.82405996264588,-0.280021283190051,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,-0.00732106935847998,-0.000116061827261537,0.700320171679892,-0.143044179018231,0,0,0,0,0,0,0,0
3,2,7.40237070633276,0.000917363781099823,4.70332401564777,-0.294329261938043,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,0.00158132444743497,-0.000599771691619903,0.57958422468178,-0.157352157766224,0,0,0,0,0,0,0,0
1,3,7.30868888534362,0.000468991643062899,3.65782172405006,-0.127878665481092,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,-0.092100496541712,-0.00104814382965683,-0.465918066915932,0.00909843869072732,0,0,0,0,0,0,0,0
2,3,7.33596898689498,-0.003452677394458,4.20963941683138,-0.197003276478239,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,-0.0648203949903445,-0.00496981286717772,0.0858996258653955,-0.0600261723064199,0,0,0,0,0,0,0,0
3,3,7.36149611102354,-0.00325892055219144,3.14697387195341,-0.136302675602746,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,-0.0392932708617879,-0.00477605602491117,-0.976765919012574,0.000674428569073238,0,0,0,0,0,0,0,0
1,4,7.503212540208,0.0145284557416644,3.41607431001969,0.230531201808105,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,0.102423158322674,0.0130113202689446,-0.707665480946294,0.367508305979924,0,0,0,0,0,0,0,0
2,4,7.53816476197665,0.000972397132062388,4.40100622297143,-0.105699029328077,0.0235108714516025,0.101600306141985,0.730331911785588,0.134460884439225,-17.9631755593822,0.913882355018411,3.71734347816823,-0.211731071036619,0.137375380091323,-0.000544738340657338,0.277266432005438,0.0312780748437419,0,0,0,0,0,0,0,0
