b03_pop,0.0036026,-0.00011298,-4.5638e-05,2.498e-05,1.4149e-08,-2.4537e-06,-2.1782e-05,-2.1445e-05,-1.0984e-05,-5.0768e-05,-2.1625e-05,-4.3341e-06,-6.0348e-05,2.4236e-05,-0.00042126,1.7619e-05,-4.8897e-06,5.3949e-05
b13_pop,-0.00011298,0.0001578,2.3071e-06,-1.6391e-05,-1.8578e-08,1.1907e-06,4.8181e-05,-6.8704e-06,1.9197e-05,1.4379e-05,1.831e-05,5.1748e-06,9.0672e-06,-1.3646e-05,0.00014125,-2.8984e-06,3.6061e-06,-1.3536e-05
b06_pop,-4.5638e-05,2.3071e-06,0.090645,-0.0017399,-1.8851e-06,0.00090304,0.0026886,0.0033416,0.00070098,0.00038677,0.00026973,-0.00028966,-0.00011933,4.1765e-06,-0.02648,0.00030133,1.1829e-05,0.00016844
b16_pop,2.498e-05,-1.6391e-05,-0.0017399,0.00052883,-3.0696e-07,2.1129e-05,0.00038637,0.00059726,-0.00012306,7.3336e-05,0.0003789,2.8521e-05,2.2443e-05,1.9282e-06,0.00013423,-0.0002189,-5.3889e-06,3.8038e-05
h1_pop,1.4149e-08,-1.8578e-08,-1.8851e-06,-3.0696e-07,4.1598e-09,-8.2719e-08,-5.1932e-06,-7.4592e-06,3.0892e-07,-1.3707e-07,-5.1489e-06,-2.9287e-09,4.4858e-09,-1.0565e-08,-1.6396e-07,-2.9586e-07,1.8752e-10,1.1876e-08
h2_pop,-2.4537e-06,1.1907e-06,0.00090304,2.1129e-05,-8.2719e-08,0.00023625,0.00041502,-0.0012529,5.7113e-05,0.00056548,5.0489e-05,-0.00024922,7.3181e-06,-4.7766e-06,0.0026947,0.0001159,-1.244e-07,-0.00046748
alpha13_pop,-2.1782e-05,4.8181e-05,0.0026886,0.00038637,-5.1932e-06,0.00041502,0.022958,0.0034768,-0.00051667,0.002155,0.004751,-3.8737e-07,-6.6903e-05,-5.4485e-05,0.012426,0.0013998,3.1589e-05,-0.0018435
alpha16_pop,-2.1445e-05,-6.8704e-06,0.0033416,0.00059726,-7.4592e-06,-0.0012529,0.0034768,0.049043,-0.0012436,-0.0067383,0.0087114,0.00073415,-3.4984e-05,0.00012135,-0.055077,-0.0024021,-2.6779e-05,0.0067128
alpha23_pop,-1.0984e-05,1.9197e-05,0.00070098,-0.00012306,3.0892e-07,5.7113e-05,-0.00051667,-0.0012436,0.0010653,0.0003335,-0.00046577,0.00011515,-4.931e-06,-1.1017e-05,0.0018151,3.7853e-05,1.2243e-06,-0.00040868
alpha26_pop,-5.0768e-05,1.4379e-05,0.00038677,7.3336e-05,-1.3707e-07,0.00056548,0.002155,-0.0067383,0.0003335,0.0030385,-0.00024888,-0.00016114,3.7759e-05,-2.6801e-05,0.017113,0.00068365,4.6839e-07,-0.0027176
beta_hcov1_score4C,-2.1625e-05,1.831e-05,0.00026973,0.0003789,-5.1489e-06,5.0489e-05,0.004751,0.0087114,-0.00046577,-0.00024888,0.0077886,-9.2095e-05,2.3227e-06,1.7829e-05,-0.00377,0.00017653,1.2644e-06,0.00046533
beta_hcov2_score4C,-4.3341e-06,5.1748e-06,-0.00028966,2.8521e-05,-2.9287e-09,-0.00024922,-3.8737e-07,0.00073415,0.00011515,-0.00016114,-9.2095e-05,0.00055718,-5.1078e-06,1.0269e-06,-0.00098813,-6.1152e-05,2.786e-07,0.00014085
omega_b03,-6.0348e-05,9.0672e-06,-0.00011933,2.2443e-05,4.4858e-09,7.3181e-06,-6.6903e-05,-3.4984e-05,-4.931e-06,3.7759e-05,2.3227e-06,-5.1078e-06,0.0022678,-1.7937e-05,6.0675e-05,-1.7225e-05,-5.1514e-05,-3.1068e-05
omega_b13,2.4236e-05,-1.3646e-05,4.1765e-06,1.9282e-06,-1.0565e-08,-4.7766e-06,-5.4485e-05,0.00012135,-1.1017e-05,-2.6801e-05,1.7829e-05,1.0269e-06,-1.7937e-05,9.2466e-05,-0.00019921,-1.1939e-05,-5.6748e-06,2.674e-05
omega_b06,-0.00042126,0.00014125,-0.02648,0.00013423,-1.6396e-07,0.0026947,0.012426,-0.055077,0.0018151,0.017113,-0.00377,-0.00098813,6.0675e-05,-0.00019921,0.17841,0.0056457,2.826e-05,-0.018387
omega_b16,1.7619e-05,-2.8984e-06,0.00030133,-0.0002189,-2.9586e-07,0.0001159,0.0013998,-0.0024021,3.7853e-05,0.00068365,0.00017653,-6.1152e-05,-1.7225e-05,-1.1939e-05,0.0056457,0.00087635,4.4846e-06,-0.00075256
a_3,-4.8897e-06,3.6061e-06,1.1829e-05,-5.3889e-06,1.8752e-10,-1.244e-07,3.1589e-05,-2.6779e-05,1.2243e-06,4.6839e-07,1.2644e-06,2.786e-07,-5.1514e-05,-5.6748e-06,2.826e-05,4.4846e-06,0.00016051,2.6978e-07
a_6,5.3949e-05,-1.3536e-05,0.00016844,3.8038e-05,1.1876e-08,-0.00046748,-0.0018435,0.0067128,-0.00040868,-0.0027176,0.00046533,0.00014085,-3.1068e-05,2.674e-05,-0.018387,-0.00075256,2.6978e-07,0.013495
