rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,1.0001677351242,0.158053001679001,0.0215358506099524,-0.993156590093406,0.0142527756405393,-0.00874752917235207,0.642995625975413,-0.214968628284714,-0.84876862143662,-0.165705930531576,-0.444717883550725,-0.131095631016688,157.173264806869,5.67396846238923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.67857028741535,-0.0184871417367764,0.00992777464043415,-0.0131297080570871,-0.0165936831850901,-0.00756241641531887,0.310012954742385,-0.179218067477025,-0.497112663901468,-0.180248566939696,-0.609463028620017,-0.127642761953899,50.3175226226506,10.1486520592078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.68404389283938,0.0375544096696838,0.0154753842075302,1.57097269704357,0.0159912890336367,-0.0106499201165069,0.651137247781669,-0.18489305351073,-0.407167686314701,-0.173420466259576,-0.697671426559327,-0.124418087297644,104.405284327426,8.42334968346227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-2.04009692263851,-0.060473441448454,-0.0447189536233134,0.313659297051505,0.0274702246733565,-0.00181219011765527,-1.13859439567769,-0.00671917740526567,1.50064488532242,0.0351486927196273,-0.212060942796388,0.0384981793320966,-80.1994129805174,-0.0895085405268849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-1.38285563474501,-0.00324800019412516,0.0446808157443165,0.58601596585827,0.0534928209032408,-0.0110245690027465,-0.818615341813949,0.0492668191922406,2.66933163099588,-0.217130994910199,-0.448506597207505,0.0506674080684812,-44.8069207629658,1.10108460971312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.0112924977550453,-0.00345855220013275,0.134796477374064,0.324305278438029,-0.0130668719016196,-0.00182329465862797,-0.331364816605754,-0.0162658790688592,2.3201859158587,-0.00955663431642943,-0.120869267629452,0.002667650005424,-37.328272605733,2.57330163269971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1.84496801888517,-0.0565930700805484,-0.00468858790249727,0.516148103451731,-0.000187299517901529,-0.00723371161914672,-0.0377859018751865,-0.210732816085118,-2.66413973969379,-0.0463311195115536,0.363319082028321,-0.0483637023853273,-148.60925968719,6.25940553156522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.38127273310725,-0.113104014240101,-0.0653853692200907,0.303884923416766,-0.0161727463841022,-0.000902533018162844,1.30785761893785,-0.328104125912829,-1.87775780844108,-0.13093698295379,0.364072918076656,-0.0549164833771605,-72.6641593338663,-0.897394333074475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1.76423698918918,-0.0800042936281966,-0.0894574759546878,0.32987739430322,-0.0634634437561852,0.00154622424439928,0.420113829953876,-0.264305487924881,-2.58589102088428,-0.0355084446400662,1.19763612496538,-0.098693299019159,-145.675493051196,3.95882002772989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-0.229628297805463,0.00104608232328482,-0.00268606314162098,-1.20381847403976,0.0406159180788643,0.00504972060657856,-0.158445611498147,-0.111471844968466,0.937901071949465,0.145046006660131,-1.15191604651811,-0.00582891483977112,43.2438277206621,-3.86011754417592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
