rep,id,eta_b01,eta_b11,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2,score4C
2,68,-27.6927036327107,-0.871878950324128,-1.65914445245925,-0.130183256316121,0.975623575585316,-0.115926631647386,1.08821770582615,0.0406860197292585,0.238779628693048,-0.00841648709638845,-3.12483521241224,-0.00134990699508644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,68,24.2315305887786,-0.874572779574138,-2.80587728150646,0.101255701571198,0.395372783144747,0.190737910052387,-2.41828730768208,0.103885055386067,0.121218188230373,0.0302070836306411,-1.35251651116631,-0.0933832945560303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,69,-9.30440834382892,0.163105357387696,-1.21643786975506,-0.151210174020106,0.411328596244351,-0.278933092733982,0.501497266031405,0.0679523707303235,0.14483314410429,0.0124229778396447,3.539193586393,0.030417879421023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,69,-1.72093316013394,-0.41924169365351,-0.544990897973575,0.0470996840007134,-1.09067615960293,-0.0248871901806824,1.05997387193178,-0.0624634602812322,-0.420521181742157,-0.0337733381006777,-3.83217164932877,0.304325344191284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,69,-3.03241758720507,-0.206199798296448,-1.27440133574686,0.0825497071780587,-0.167010801869067,-0.0761766367284196,-0.504886380705509,0.0936000688855487,0.379612237239248,0.0136855207769808,1.02131991504969,-0.0405168364617935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,70,-26.7183518044918,0.628724050398896,-0.70530791818023,-0.0111382620414884,0.335796896465837,0.00358159997765917,-1.2113984235208,0.0206738615028107,-0.239578767917199,0.0459228158208896,-0.0318399728275836,-0.104296882026123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,70,-27.5633592164738,0.502978453966535,0.229917019857508,-0.0888117912559359,0.368801107388851,-0.0331473387594481,-0.909926031398682,-0.0147431781497246,0.292143665844939,0.0171098817090309,-0.766819106492989,-0.108676721278799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,70,-38.7693473361116,1.34358281906776,0.566885092017308,0.0122232994340786,0.652092955120757,-0.102847909502934,0.153200388601352,-0.0514603859625437,0.113002485202912,0.0428279064667885,0.926395080563523,0.108915991380465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,71,4.26107039262347,1.64245101054716,-0.0650758437158752,-0.0621998471662224,-0.0518800768692849,-0.0785709387007069,1.97005849427334,0.0144892900937765,-0.167582809308576,-0.0101364750012882,0.90912640743754,0.08099264245219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,71,18.5809246294063,0.165834589355187,0.35107735480517,-0.00855161512363365,0.573767674213488,-0.0603977400944452,-0.223101553290136,0.0493335404529029,-0.252835108192067,-0.00693716711110481,3.09694573620276,0.0228691418832128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,71,-9.88877653425881,0.319957678622671,0.256630643235388,0.0512494518976511,0.371094070192173,-0.0800308910146946,1.95282788792961,0.135963892727469,-0.10318910206244,-0.0137740688515675,-1.44256276658668,0.203542573010049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,72,-12.9977854797427,-0.0177584480224195,0.783355907999705,0.00769178512479552,0.982094560553307,0.147710988354232,1.03432110913638,0.0776102957807393,-0.427947854878262,-0.0256315257932985,2.17450761449638,-0.183466868115167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,72,21.4939845924692,-0.226660010515652,1.47835162172555,-0.179401310454076,1.30899402131586,0.0953321810039896,-0.986945174063251,-0.0290339725775976,-0.244854217127027,0.0284491258594631,-2.56805737464181,0.00975458202595703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,72,-27.0559813410441,1.0570075982645,1.04051131468899,-0.0141161023401025,1.07576902284665,0.227263876005206,1.89478336195018,0.106998195251679,-0.116636305753837,0.00395901210154386,-2.52035429116292,0.125114515843816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,73,-7.93596269431376,0.33913511478548,-0.280764080828682,0.153980304211391,-0.826723216102447,0.04414195154298,-0.0784247858048417,-0.0862624876531284,0.316185269033106,-0.0452490425846036,-4.08804955578447,-0.0701401564779814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,73,-1.78167407576017,-0.911356150725046,-0.00121538010719213,0.0342578787922295,-1.10388256511579,0.107264085935883,0.844164809483842,0.0192982825287703,-0.154781681327151,-0.00242070267555101,-1.51183187550711,0.0209908915837001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,73,-19.1267468433303,-0.822041425023743,-0.344005094205284,0.0437359292457694,-0.894321084769225,-0.0984618011126216,0.562676940278015,0.0773194220943336,-0.0585684426249493,0.016159324325766,1.33110580324828,0.0237910739743007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,74,10.4246951883778,-1.46201183780865,-0.985719275814969,0.204189786478098,-0.11849513303038,0.0920415196870427,2.03985807923537,-0.070819938194678,0.215568547523148,-0.00361967710843917,-2.78631447430486,-0.0154063401201948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,74,24.0685314052687,1.74027249139334,-0.262945726208648,0.0218031942270713,-0.354523308360802,0.140208801254249,0.486983326921766,-0.147562277621247,-0.304373251527563,-0.0148529429957673,-2.44566533382523,0.0704092289785064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,74,-1.36675946177154,-1.42879408503287,1.37699808320038,-0.0233380718347459,0.64075657384547,-0.108485834207615,0.188101108537153,-0.0360321727845695,0.0391268549229391,-0.0163825259498128,-0.0656833791605038,-0.109273295350395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,-36.7156519996414,0.234350841404107,0.0301850163916528,-0.0627121911745907,-1.12061738717223,0.252717551967934,0.823816047168371,0.0720120209233162,-0.384282199566419,0.0383071139968743,-3.27798655851971,-0.0430567147606731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,75,15.389651345088,0.584296218038206,-0.633966684650992,0.162882387144468,-0.83366432737203,0.129630065323715,-1.58148530056661,0.0525206984219653,-0.400729083696263,-0.00394655239904208,-1.65103488256641,-0.128589420540621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,75,-2.41643616458244,-1.29503728379242,1.04730887703345,-0.163335768571864,-0.849607603182642,0.132056815032485,2.02093703570273,0.0411892458635228,0.265144015401022,0.0244044846154973,2.30380065166548,-0.00731574191369613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,76,-52.9901744120972,0.204717289476679,-1.54829770780775,-0.0982093641165073,-1.75146364567239,-0.0902773301259402,1.57827258350316,-0.0367991011084449,-0.0780151794977009,0.00575986787812986,-3.31149853317788,-0.0563255512468264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,76,-25.8859396970834,0.0669735753890964,-1.42998029861843,0.0776502120254133,-0.821701788959552,0.129046477917664,0.76226440489589,0.0632577607064921,-0.466285360673315,-0.0326578272772852,5.60818038093146,-0.0780056273593356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,76,-9.63926957204134,-0.394149124052943,0.482683232010545,-0.0750841508076153,-1.30100098984778,0.271459699673918,-0.297928296092482,0.0352859706450993,-0.277822834296254,-0.00999921841519411,0.539622928083261,-0.162004315012864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,77,4.31475943030586,-0.352371652960164,0.33933716619517,0.00963099640532796,0.0351972960628197,-0.109878643726735,1.48972104926955,-0.119356547090251,0.152284622392688,0.0215530100118371,0.447557705568656,-0.0442922779051594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2,77,-2.29503176391582,0.636506080243188,1.16128928817681,-0.00389699914899142,-0.0406456445442078,-0.0776871728549742,0.526416823910252,-0.0653889901943223,0.0388785067620043,-0.00581812235271796,2.53473667087161,-0.190062869051324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3,77,5.85354108642659,-0.599148249989548,2.36527641540298,-0.177835059356905,0.0679069145876774,-0.13460273561432,0.304159501938938,-0.00727674745258157,0.269891253828061,-0.00453166787638064,3.10609681255256,-0.11094930435679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,78,-23.107211507501,-0.19331252275062,0.753248496505819,-0.0200330963288539,0.417950380059488,-0.137809407046556,1.75488301329804,-0.0126707100525062,-0.0983634707608614,0.0100962768538531,0.652074822224151,0.0282204569266977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,78,-7.99464577554031,1.6201602824003,0.130282127463971,-0.00174436288826838,0.0501434327052568,-0.0745868263452348,0.334261615456757,0.086461910953984,-0.153926451606663,0.00337742658245895,3.39337867507825,-0.0123953892837564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,78,0.759547090705937,0.271117771348255,0.19253841279387,-0.119348403675735,0.273148853742824,-0.117446473748778,-0.246302051917072,-0.0900593364810368,0.151930954576385,0.00363750927426349,2.21198507444169,-0.00859023519296441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,79,-4.66855219112601,0.478746948627977,-2.28456388508494,-0.0630375574638798,-0.418922367715461,-0.0106768145939704,-0.00790307570140669,0.0412110262731475,-0.51699094232767,0.0248928460487685,-2.01744519019501,-0.114170824369566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,79,-9.30610441317359,-2.05918177064964,-1.06306025591094,-0.0569293423776441,-0.269279587340193,0.128181770477692,1.11687245372659,0.069967221387943,0.0533416887971789,0.00839966865965326,3.59544785872271,0.00776989497949164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,79,-45.4735300943887,0.0158123123920474,-2.41913386898196,-0.0515049062358895,-0.586766846223741,-0.0858017793294373,-0.0133464664097849,-0.109475610714997,0.35487058566154,0.02883238066796,-3.67068838854857,0.128338901567383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,80,4.77746986683245,-0.916830854005992,0.793061571394864,0.103251082723454,-0.508772080442879,0.0190047924479454,-0.783609114027055,0.0566854614531787,-0.0929907816592914,0.0135549526498141,-3.6838622247835,-0.0607039719406972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,80,42.8813827792944,0.826478234679411,-0.192405756863128,-0.00889333844404324,-0.769399877952386,0.0361265724349553,1.23290819621684,-0.104255827149375,-0.229764085389079,0.0244361620418225,-2.4418749754732,-0.0789612546357881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,80,10.8538774725911,-1.50368180895152,-0.712354445528511,-0.0486777012059692,-0.285539522842004,0.0372666030186227,0.627950249632434,0.0931147068930897,0.0556369426451209,0.0341512747681747,-3.79205362800374,-0.112461355338559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,81,13.2859613928337,-0.386438776878985,0.193319576728851,0.0264405428621591,-0.373277819497253,-0.084221180024758,-0.348185101026781,0.0140453880624052,0.318404601841573,-0.0404119924629448,-4.61837382029667,0.144445527147649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2,81,3.56865898134399,1.40701901712869,0.791924747953266,0.0740326812638236,-0.141639064129778,-0.101148559831379,-0.929397916435451,0.0883736876079135,-0.139579485637379,0.00861907239151515,-0.869167243109757,-0.0894559707429189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3,81,-3.14171559755309,0.962048206158979,2.14115462171108,-0.158061668021009,-0.630989667613747,-0.112888781384837,0.212623140582121,-0.0430249912017575,0.345252912745441,0.0191370231708828,1.33600153139271,0.00720164562542461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,82,-1.56045117459951,0.617259533994518,1.73751599615094,-0.0545987486243549,0.0925179718802021,0.0194032945662883,0.23896893521218,-0.135756335189779,0.0682403776639378,-0.0093158420767353,-3.19666598085784,-0.0336026101524142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,82,-1.60632884296503,-0.235732375010073,0.589090771821839,0.0373097288093042,0.18319144362702,0.0435777082926087,-1.33143294764915,-0.0278465727027467,-0.113548900381786,0.0319011197540624,0.195980013520966,0.0370342611525412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,82,7.77692348390401,-0.189630760205856,1.92412640098614,0.0131126581370323,0.681806138697066,-0.0058292206274356,2.23818335678409,-0.0509742891106345,0.200400708423825,-0.00975376193599416,0.112716887136656,-0.00635857803539613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,83,-20.4113929093462,0.354356884028089,-1.30881350816322,0.223489794249576,-0.499958410206638,-0.0134122847164549,-1.64599205205727,-0.0418534933857487,0.432083147100747,0.0239977269966987,-0.0114445420602465,-0.157307337119568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2,83,-4.7090793370632,-0.37352295691488,-0.737490425035909,0.13840963309495,-0.531552552963506,0.00244073521237442,-0.25307207729109,0.10022979011046,0.536808859107655,-0.010965146666541,1.47647928706316,0.186000992894993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3,83,-13.6158781968089,-1.13778086686069,-1.87869601768651,0.234188810946769,-0.989209229740998,0.00870387268960787,0.685817617770737,0.0400666398078934,-0.0177285653027797,0.0278697753881406,3.24351773743047,-0.143969299141162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1,84,19.9581497674721,-0.568471384385915,0.819838304055435,0.04421322498929,1.95222146538143,-0.116753940277986,0.923334364957863,-0.210409481299698,-0.10748071632058,0.0363213583627218,3.68473467801203,0.21903328396455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,84,-48.1235735972665,-1.97857489819739,-1.18755492311241,0.213727681873786,2.31732560085443,-0.206006856700074,-0.0297495884866059,-0.0199626094318635,0.113798433119467,-0.045726205401668,5.13570712314734,-0.0861552563509725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,84,3.20724780212528,2.44535048808283,2.07942096856425,0.130369985103583,1.37489851104623,0.0203062406694315,-1.85831333436251,-0.117973235084662,0.071239484579543,0.0307704354927308,-2.01531381076221,0.23890827915896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,85,18.7987313510643,0.369806158167377,0.0994202087424316,0.0369552242205309,0.305473607251394,0.0704050744799616,0.526747426890419,0.0261564202416128,0.0904589787374306,-0.0272442216676989,4.05238828053173,-0.148871792130966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,85,11.5461866430647,1.11907737192263,0.962723902391112,-0.155011134690976,1.53536153698106,-0.200264099379234,0.128725537471527,-0.0186273377974834,0.334759940288965,0.00778705524362656,-1.38439860885242,0.0288266623554856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,85,14.0371255130962,-0.0858067638624593,1.35994445634489,-0.0698613502983132,0.184219039648589,0.0406703097425152,0.263300733478269,0.121298127495062,-0.062684494094734,0.00681903019915782,1.27190073991891,-0.380559534462759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,86,-6.71038167884447,-0.767766424969129,-1.31091408957306,0.0690197496465543,-0.444526523809926,0.0977810328198855,0.616986751847848,0.0403620575936713,0.301326195934981,-0.0339112927446642,-0.594448807856821,-0.0656857708461886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,86,11.0543393242194,0.0482780761889269,-1.75622559144804,0.0589695354611986,0.69818354974749,0.0264150523002667,-1.12225263284083,0.0426878116215433,0.013867939398069,-0.0438692343586921,3.1933885846979,-0.0362729946230032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,86,5.08843448198959,-0.472777880943843,-0.302602847208387,-0.127093204492883,0.826878533568119,0.0125951625347,0.210447699187041,-0.0642231835274487,0.0672055801486042,0.00294592841602844,-0.0924104047590504,0.204356567471829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,87,-15.0025744278307,-1.42473004479473,-1.01594656503704,-0.0543319211247014,-0.474699988925384,-0.0736356772854786,-0.999402462066495,0.0345639097200769,-0.199059914645736,0.0116534491197726,0.997775698892156,-0.000120257648141227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2,87,2.9533722309554,-0.833008762856493,0.103384031209802,0.0032609649106675,-0.00124978068942827,0.11833964215361,2.19627052651253,0.0386063875859114,-0.187108611709065,-0.0319661296318291,-0.504302328010084,0.117475387692115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3,87,-7.16199769222023,-0.165383580774868,0.642103199318876,-0.167956028761718,-0.732124603134146,-0.26110903762398,1.29047635947995,-0.0873533090192748,-0.0856803006533644,-0.0282354432842501,2.08392532252331,-0.0809460504565158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,88,9.18117495439796,0.610578344707327,0.049161825338695,0.0599639395715444,-0.0171073223598341,0.373217209463648,0.999239746087342,0.047056884022401,-0.356133025206228,0.0190168048595451,-0.17948063161063,0.0123282903493351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,88,19.1515526976237,0.646633957387586,0.267960603047124,-0.0860504689695825,-0.759013137162019,0.420030923021391,-1.83864161815104,-0.105871616192675,-0.118268752580184,-1.28059972552431e-05,2.2951747507138,-0.240960531901165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,88,-18.4028584946223,1.37739982338413,0.905793827652164,0.0181194496170493,-0.823607062121791,0.412118735859077,-0.02513385001894,0.00780105296124795,0.0187121135137307,-0.00306206781801349,1.05062471859829,-0.134053149223002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,89,2.46936610732435,-1.11122092648268,0.27979191979531,0.00759129235345034,0.212415321148334,0.071720208586436,1.13453864981812,-0.0596763200520176,0.06813562149547,-0.0133948227770108,0.614438932207463,-0.0509883642540649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2,89,0.601955501508982,0.323899454172607,-0.124647509570744,-0.0396104787008136,-0.150383863891825,0.100014828873479,1.23410923776498,-0.0849197015191098,0.272984390875599,-0.00773944950798687,1.84958424170799,0.120933998581848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3,89,-1.65840841668135,0.69089179297553,1.48722747188416,0.00751225810741541,0.82079565713762,0.0779671297368149,0.755235620716267,-0.020987502679042,-0.104454541441077,0.00973443652652237,0.568132248560573,0.0949537480200042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,90,6.48346085204851,-1.31439499705021,0.426809758316343,-0.121390044700651,-0.0505684194773615,0.405287564753628,-1.27635930393414,-0.220178909571348,0.176670893080574,-0.0868382608314077,1.22197488471168,0.121491028607843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,90,29.6444879475913,-0.219585316442348,-0.483636389103861,0.30882597632668,-0.350143208408659,0.41667602261615,0.0388817801791994,-0.0413434088596269,-0.0391023862039148,-0.0020947516735039,-0.563530798710772,0.0703546292583879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,90,35.60396658436,-0.840186761126099,-0.72584207950653,0.0687141625342941,0.690455790013094,0.308072876962049,-0.751466783734601,-0.0637200571886528,0.246749740012225,-0.005468181876595,0.548409702889288,0.277519585630169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,91,-8.60013696499628,-0.433296658830106,0.818896660161858,0.0791872251979241,0.142350206320661,-0.213644731588869,0.0206552836317275,0.015330560123592,0.0318698130171118,0.0268015217821482,-3.54924717642265,0.225459281157749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,91,-4.97620790900696,-0.724398049917248,0.446232230979122,0.173899382040183,-0.0555637663775181,-0.18918295900802,1.29433668892495,-0.0850010054035505,-0.692826724328518,0.0579405072112121,-3.90687024719396,0.20102521937634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,91,-12.3147982847427,-0.43603879237105,1.15592270289692,0.0747949168564204,0.058786852528887,-0.201155549936701,1.12224729168455,-0.0744756365985843,-0.37818197377685,0.052589278980571,-2.44574229898248,0.132174611483541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,92,-3.32916483632569,-0.110032292483107,1.7954788966728,0.0239959854778468,0.953499618053193,0.112343854787037,1.60602902647593,-0.0479438619188341,-0.373478341587171,-0.0177533845349778,-1.31603481786745,0.17081794845913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2,92,-3.97824384775403,-0.303625492023243,2.59288074739615,-0.0117971916088332,0.330432611145962,0.146196106798879,1.04934274909751,-0.0189614115354949,-0.0698859399450766,-0.0243370569379281,-0.864522034080466,0.138858290020557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3,92,-7.28767107129435,0.481102431130472,1.4069728247584,-0.0153990241080613,0.396107459964601,0.148351567458603,0.540158884241126,0.0245408080974156,0.0243379961996961,-0.0178611396156358,-2.38987950153567,0.199073403294039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1,93,8.83085811269257,0.739064953712947,-0.10157303494566,-0.00862707926025192,-0.310683652025756,0.181900169489978,-0.100198999173696,0.0320584126725422,-0.29593460155292,-0.0641339833798138,-2.87504262352488,-0.225528757356114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,93,26.2199199768814,0.662643959839668,1.28167577248439,0.121841101020067,0.412449853150917,-0.160833218008694,0.121691017427792,0.108650346450676,0.16151401936778,-0.0178302265925581,-2.32522460307962,-0.162199174689189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,93,13.9390520874786,0.14954819485052,-1.97638360063434,-0.137395533621488,0.50606598545778,0.0415393033738736,-3.43179333539491,-0.00517371110000277,-0.307991194604417,-0.0171292922553023,-4.70248264321536,0.0997031717616119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,94,-15.4594753452228,0.0398220196472306,-1.96365332579028,-0.0717493029512579,-0.541936131415141,-0.302095416735667,-0.886689723401255,0.00228184738216679,0.228791621399674,0.020262595710659,1.68677249144679,-0.122471124998358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,94,8.08674081737946,0.357780121413304,-1.03164074931555,-0.0977986474576658,-0.477131097464821,-0.262147432977018,0.86884817777053,-0.057989027052561,-0.210850971139364,-0.0209174414193483,-0.148710542822627,0.109888432254587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3,94,10.5216445971987,-0.604824142542607,-1.22096102411787,-0.0241035920289404,-0.661622930573637,-0.171960668943408,1.50172277051433,-0.0379775086700617,0.260602058995689,0.0155539423522689,-1.99336407727588,0.131909571353059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1,95,27.1798161655574,-0.670668121598844,-0.429037431419298,-0.187471553047971,0.400251732218369,0.151910782260707,1.6470915235734,-0.0309950570051925,0.707226943448637,-0.0148834465936681,1.66826424720965,0.117034584062002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2,95,20.8426849794445,1.50571144300988,0.514037295347685,-0.215154534992992,0.330417406048352,0.191693648846536,0.843230459192665,0.00320375350417251,-0.314879274097062,0.00135893541220922,-0.90155466999569,0.00043830489281689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,95,27.7823478780946,-0.0772095182765111,-1.61475403067018,-0.0681374747847723,0.253171143217459,0.258672405016879,0.273792777195589,0.0427321933382216,0.233623813616918,-0.00829368841659142,3.11587379804243,0.0163413522303051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1,96,17.6685670317558,-0.3271177544722,1.01337289886229,0.0141444247675148,0.272597116500845,-0.0557681333168291,0.536927823497447,0.134874962370513,0.146592779844778,-0.0283032477235558,2.8079742971326,-0.0423903011506083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2,96,-28.8006051406284,0.166821834750583,-0.956409087462073,0.126026002979575,-0.920580088525041,0.168355720055637,1.02034186071549,0.0435063399284961,-0.0970910187286478,-0.0214038418270297,2.91954384716834,0.0846754019381146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3,96,19.2690065326987,-1.81578645374091,-0.532846402769911,-0.00851301120210759,0.474863709290415,-0.0131079913478293,-0.765678064633838,-0.0662390647453987,-0.395283218885904,-0.00251034220419397,-2.58370596347031,-0.0304483499446755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1,97,-12.0729184464123,2.19721864796154,-2.46845502888024,0.010577499316732,-1.35022900754994,0.166647539867019,-2.31772907852256,0.0301448088128439,0.109780594276876,-0.0397285088780958,0.832858566016512,-0.0101478263598677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,97,-11.5923262427912,-0.0565989111234235,-1.69067824213956,0.0370835950489211,-1.18578934093653,0.110477106322596,-0.667096995933748,-0.0250353655482266,0.259476082087734,0.0223606881760519,-0.23461445029595,0.183486747556426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,97,11.5982511301427,-0.527143082706293,-0.834996873460073,-0.041259281062142,-1.19630603361345,0.179136781826729,-0.608955103939291,0.111442588396551,0.611880950527134,0.0196914945061197,1.20139943806691,0.112952586894405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1,98,-31.335841749307,1.64377929415469,-0.377148772800031,0.113729621595659,-0.327969477280481,0.118262339029338,-0.0379951316907672,0.16364364842534,0.223534923784668,0.0183998494640729,-2.6721955359904,0.0523117453746977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,98,-8.22794572778182,-2.06851654406822,1.28032665952015,-0.0319911465125592,-0.0958769727115749,0.0509225437629547,1.638288891059,-0.0147404084735686,0.373055733856452,-0.00368365825660378,-1.58516998602832,0.124773533863432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,98,-7.05949438633967,0.347851446767859,-0.657375987018353,0.159830568114966,0.905217139002503,-0.00953529973947467,0.0899015301273378,0.0932707592947664,0.126240288412693,-0.0173201365419924,-1.40126417672401,0.0474151541165213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,99,-3.99792128766727,-0.027540812567966,-1.96874061916493,-0.0224154202206258,0.173942161587807,0.212923253125485,0.649227041948786,-0.110948955498392,0.646415441031857,0.0080466302092636,-1.27349297693289,-0.375854342645097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,99,9.43713213369584,0.19014853706653,-1.23667347561372,0.00728448209541591,0.252817034966776,-0.0166828429200804,-1.07271169096513,-0.0899350526299049,0.307830982233401,-0.00403136070796048,-3.43294858770473,-0.0337080635805517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
3,99,4.66356267085999,0.982632321536968,-0.423966002377949,-0.2484208822745,-0.237267433542399,0.28255413624513,0.556340276017177,-0.131628044985943,0.106818742927946,-0.0201223890096455,0.0158776011085422,-0.0147389290128735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1,100,1.64661506244224,-0.0900189822964986,1.34462194170806,-0.166486888651725,-1.2647254449934,0.221591335691664,2.0230985785188,-0.0808363909701746,-0.13856364239745,0.0280708270501971,4.94136139793851,-0.0837314981884581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
