b0_pop,30.668,0.036081,-2.8458,-36.816,0.00012656,-0.0037711,-0.13591,-0.040718,-0.2752,0.065835,-29.37,-0.013931,-9.6406,1.5883,0.043091
b1_pop,0.036081,9.9292e-05,-0.0050574,-0.048512,1.5953e-07,-7.2768e-06,-0.00016639,-5.0795e-05,-0.00040189,0.00011359,-0.051585,-6.5776e-05,-0.013425,0.002171,9.1509e-05
b2_pop,-2.8458,-0.0050574,0.7746,3.7133,-1.3876e-05,0.00084069,0.016273,0.0041777,0.027721,-0.0070674,2.8723,0.0028207,0.97797,-0.16097,-0.0038557
a_pop,-36.816,-0.048512,3.7133,46.485,-0.00016326,0.013724,0.1722,0.052402,0.34715,-0.084865,36.664,0.020415,11.933,-2.0019,-0.058576
h1_pop,0.00012656,1.5953e-07,-1.3876e-05,-0.00016326,1.5363e-09,-1.9323e-07,-1.0976e-06,-2.9941e-07,-3.5056e-06,4.8329e-07,-0.0001584,-1.2705e-07,-4.7554e-05,7.4544e-06,2.5456e-07
h2_pop,-0.0037711,-7.2768e-06,0.00084069,0.013724,-1.9323e-07,0.00039074,9.4061e-05,4.8147e-05,0.00048593,-0.0003923,0.0057715,3.461e-06,0.0022599,-0.00059637,-3.0838e-05
alpha1_pop,-0.13591,-0.00016639,0.016273,0.1722,-1.0976e-06,9.4061e-05,0.001248,0.00025664,0.0020813,-0.00039427,0.15504,7.2749e-05,0.046553,-0.0082754,-0.00018096
alpha2_pop,-0.040718,-5.0795e-05,0.0041777,0.052402,-2.9941e-07,4.8147e-05,0.00025664,0.00012504,0.0006394,-0.00013999,0.048149,2.9757e-05,0.014846,-0.0023297,-8.4543e-05
beta_hcov1_score4C,-0.2752,-0.00040189,0.027721,0.34715,-3.5056e-06,0.00048593,0.0020813,0.0006394,0.0098365,-0.0012991,0.36638,0.0003243,0.10388,-0.016247,-0.0005628
beta_hcov2_score4C,0.065835,0.00011359,-0.0070674,-0.084865,4.8329e-07,-0.0003923,-0.00039427,-0.00013999,-0.0012991,0.00070881,-0.085835,-6.7018e-05,-0.023603,0.003921,0.00013053
omega_b0,-29.37,-0.051585,2.8723,36.664,-0.0001584,0.0057715,0.15504,0.048149,0.36638,-0.085835,45.15,0.034097,11.395,-1.7311,-0.068114
omega_b1,-0.013931,-6.5776e-05,0.0028207,0.020415,-1.2705e-07,3.461e-06,7.2749e-05,2.9757e-05,0.0003243,-6.7018e-05,0.034097,7.5943e-05,0.0076724,-0.00095756,-7.1613e-05
omega_b2,-9.6406,-0.013425,0.97797,11.933,-4.7554e-05,0.0022599,0.046553,0.014846,0.10388,-0.023603,11.395,0.0076724,4.0812,-0.52895,-0.01847
omega_a,1.5883,0.002171,-0.16097,-2.0019,7.4544e-06,-0.00059637,-0.0082754,-0.0023297,-0.016247,0.003921,-1.7311,-0.00095756,-0.52895,0.091587,0.0025483
e_b,0.043091,9.1509e-05,-0.0038557,-0.058576,2.5456e-07,-3.0838e-05,-0.00018096,-8.4543e-05,-0.0005628,0.00013053,-0.068114,-7.1613e-05,-0.01847,0.0025483,0.00043803
