b0_pop,1,0.65385,-0.58388,-0.97508,0.58305,-0.034449,-0.69471,-0.65754,-0.50106,0.44653,-0.7893,-0.28866,-0.86173,0.94769,0.37179
b1_pop,0.65385,1,-0.57667,-0.71406,0.40846,-0.036943,-0.47266,-0.45587,-0.40665,0.42819,-0.77044,-0.75747,-0.66688,0.71992,0.43879
b2_pop,-0.58388,-0.57667,1,0.61882,-0.40225,0.048323,0.52339,0.4245,0.31757,-0.30162,0.48569,0.36776,0.55004,-0.60436,-0.20932
a_pop,-0.97508,-0.71406,0.61882,1,-0.61091,0.10183,0.71492,0.68733,0.51339,-0.46753,0.8003,0.34359,0.86633,-0.97019,-0.4105
h1_pop,0.58305,0.40846,-0.40225,-0.61091,1,-0.2494,-0.79264,-0.68313,-0.90178,0.46314,-0.60144,-0.37196,-0.60056,0.62843,0.31031
h2_pop,-0.034449,-0.036943,0.048323,0.10183,-0.2494,1,0.1347,0.21782,0.24786,-0.74544,0.043453,0.020092,0.056591,-0.09969,-0.074541
alpha1_pop,-0.69471,-0.47266,0.52339,0.71492,-0.79264,0.1347,1,0.64966,0.59403,-0.4192,0.65312,0.2363,0.6523,-0.77404,-0.24475
alpha2_pop,-0.65754,-0.45587,0.4245,0.68733,-0.68313,0.21782,0.64966,1,0.57655,-0.47024,0.64083,0.30537,0.65721,-0.68843,-0.36125
beta_hcov1_score4C,-0.50106,-0.40665,0.31757,0.51339,-0.90178,0.24786,0.59403,0.57655,1,-0.49201,0.54978,0.37522,0.51849,-0.5413,-0.27113
beta_hcov2_score4C,0.44653,0.42819,-0.30162,-0.46753,0.46314,-0.74544,-0.4192,-0.47024,-0.49201,1,-0.47981,-0.28886,-0.43884,0.48665,0.23425
omega_b0,-0.7893,-0.77044,0.48569,0.8003,-0.60144,0.043453,0.65312,0.64083,0.54978,-0.47981,1,0.58229,0.83944,-0.85131,-0.48435
omega_b1,-0.28866,-0.75747,0.36776,0.34359,-0.37196,0.020092,0.2363,0.30537,0.37522,-0.28886,0.58229,1,0.43581,-0.36308,-0.39264
omega_b2,-0.86173,-0.66688,0.55004,0.86633,-0.60056,0.056591,0.6523,0.65721,0.51849,-0.43884,0.83944,0.43581,1,-0.86518,-0.43685
omega_a,0.94769,0.71992,-0.60436,-0.97019,0.62843,-0.09969,-0.77404,-0.68843,-0.5413,0.48665,-0.85131,-0.36308,-0.86518,1,0.40233
e_b,0.37179,0.43879,-0.20932,-0.4105,0.31031,-0.074541,-0.24475,-0.36125,-0.27113,0.23425,-0.48435,-0.39264,-0.43685,0.40233,1
