rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
1,1,0.872139626483592,-0.0477025964556463,-0.0476639730391609,0.163449998921341,-0.000436289319931227,0.00395331727598521,1.19846585881251,-0.0617448783196628,0.00528609112595468,0.00822963631322925,-75.2025471897645,-2.38184884361265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.91291717197685,-0.0239418667724172,0.00790677796780692,2.04017963242562,-0.0317681755661461,0.00310888802531267,0.856152805196633,-0.230578029265031,-0.199930267178835,-0.0180416447578873,-84.7479411251179,-0.361071914732677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.890130625036284,-0.0393592596024432,-0.0936706406614296,1.10209682169537,0.0254808956438222,-0.00142252838276986,-0.347349401905909,0.100632787405246,-0.17661864402231,-0.00279971462452177,-80.7484452104928,5.19365169197366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.707816907764189,0.134989576505908,0.0409789111617283,0.771088542297918,-0.0328322931097036,-0.00370492349245812,-0.617737488419612,-0.0316205710725464,1.3834818698515,0.077764269151939,-120.949461303679,3.61576147103222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.539351327588665,0.100961855499429,-0.0272939196548578,0.390699717440437,-0.0199942124224703,-0.00507636815225943,-0.0450384353785118,-0.457168970843782,1.74159219497259,0.0866382082455066,-64.7185059369368,-5.37790882388731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.15388066270793,-0.0291429734273708,-0.103319083864375,-1.39848639103928,-0.0199911232583494,0.00113787393982077,-0.142809641227645,0.0184617513582987,1.99942261505654,0.0375058458545866,-98.2601630981448,4.41423809961591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4.106807282261,0.0843415800689107,0.0536712886436302,1.45846404159202,0.015989928336916,0.00401631365114771,-0.0851515548950328,-0.131055233921055,1.51339370997438,0.0814467218754275,22.2085086719842,5.601448320574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.37132442419119,-0.0375884268474505,0.0825709841072243,0.0689416927597828,-0.00935188698150213,0.0038423861592212,-0.0715802245422807,-0.125663706782066,0.374872770546627,0.0177517980740585,100.825969981683,-3.03883559914869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1.39886482502231,-0.0514209407177794,0.0139516444356282,0.084709182430142,-0.0194673749734875,-0.00507188984353072,0.527676271329223,0.0616289750966806,0.777645481474345,0.110345838551925,7.87558193331353,-1.87965583786493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.8111398430675,-0.265232959635173,0.077053722476503,-1.40422756812928,0.0162028434975827,0.00395793112383997,-0.953473449253186,-0.198019715668251,1.15557104888655,0.22091418158296,-4.78222144938496,5.35287433653266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,2.54243014903001,0.0315149623468358,-0.0962324005611084,-0.69318934590609,0.0144959822924076,0.00519523669852285,0.0550260168593386,-0.257283774193876,1.32591424103378,0.21809198839526,36.2753525450056,3.90490489016695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3.17021254410489,-0.297449718371881,-0.0904601647301529,-1.73599293077346,0.0135357718644,0.00520977323759404,-0.4068160995493,-0.211291124833311,0.42515220583808,0.281087695788452,39.5978474464958,1.90745412836788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
