b0_pop,1,0.042898,0.22326,-0.054651,-0.002355,0.0020399,0.016222,-0.0034318,-4.7873e-05,-0.00048752,0.20397,nan,-0.0882,-0.022196,-0.090532
b1_pop,0.042898,1,0.27294,-0.59782,0.032255,0.013918,0.0015548,-0.071393,-0.01056,0.016604,-0.028593,nan,0.2444,-0.32245,0.22259
b2_pop,0.22326,0.27294,1,0.22099,0.026628,-0.0059837,-0.049786,0.019859,-0.0088998,0.0082057,0.19849,nan,-0.46963,-0.40242,-0.075611
a_pop,-0.054651,-0.59782,0.22099,1,0.0017527,-0.022629,-0.068215,0.099038,0.0009802,-0.004425,0.057212,nan,-0.41504,-0.15707,-0.21775
h1_pop,-0.002355,0.032255,0.026628,0.0017527,1,-0.040136,-0.22954,0.17819,-0.91793,0.0045997,0.0025338,nan,-0.054147,-0.032971,0.012765
h2_pop,0.0020399,0.013918,-0.0059837,-0.022629,-0.040136,1,0.17334,-0.18601,0.0074949,-0.83289,-0.003737,nan,0.041115,0.013562,-0.0030014
alpha1_pop,0.016222,0.0015548,-0.049786,-0.068215,-0.22954,0.17334,1,-0.69707,0.041197,-0.033706,-0.0084531,nan,0.22627,0.081032,-0.031797
alpha2_pop,-0.0034318,-0.071393,0.019859,0.099038,0.17819,-0.18601,-0.69707,1,-0.047904,0.0036033,0.018932,nan,-0.15075,-0.044666,0.0014052
beta_hcov1_score4C,-4.7873e-05,-0.01056,-0.0088998,0.0009802,-0.91793,0.0074949,0.041197,-0.047904,1,0.0023334,-0.0011451,nan,0.012438,0.0098399,-0.0030629
beta_hcov2_score4C,-0.00048752,0.016604,0.0082057,-0.004425,0.0045997,-0.83289,-0.033706,0.0036033,0.0023334,1,0.00015962,nan,-0.0087838,-0.0098418,0.004844
omega_b0,0.20397,-0.028593,0.19849,0.057212,0.0025338,-0.003737,-0.0084531,0.018932,-0.0011451,0.00015962,1,nan,-0.14708,0.019261,-0.25604
omega_b1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_b2,-0.0882,0.2444,-0.46963,-0.41504,-0.054147,0.041115,0.22627,-0.15075,0.012438,-0.0087838,-0.14708,nan,1,0.0091688,0.13419
omega_a,-0.022196,-0.32245,-0.40242,-0.15707,-0.032971,0.013562,0.081032,-0.044666,0.0098399,-0.0098418,0.019261,nan,0.0091688,1,-0.25107
e_b,-0.090532,0.22259,-0.075611,-0.21775,0.012765,-0.0030014,-0.031797,0.0014052,-0.0030629,0.004844,-0.25604,nan,0.13419,-0.25107,1
