parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,64.7281556650863,1.5181998178768,2.34550143176055,
b1_pop,-0.09801896034031,0.0278677838166405,28.4310134691155,
b2_pop,-56.1382600230324,12.1359333754126,21.6179364491052,
a_pop,2.35208084740722,1.09884534863908,46.7180092831578,
h1_pop,0.00112514235473278,0.000499297884498508,44.3764188947534,
h2_pop,0.110133677062477,0.0136395066779577,12.3845013094589,
alpha1_pop,-0.000640776811956414,0.00220457037956116,344.046528904531,
alpha2_pop,-0.000578347093577615,0.00135868657541611,234.925806752372,
hcov1_pop,0,,,
beta_hcov1_score4C,0.230541938945489,0.047224866180888,20.4842842898334,1.0512650563399e-06
hcov2_pop,0,,,
beta_hcov2_score4C,-0.126311359581872,0.0204807083593883,16.2144627586826,6.94511559373723e-10
omega_b0,17.0711313646824,1.18337094708448,6.93200070812351,
omega_b1,0.163104898752597,0.0245674824084577,15.0623816919947,
omega_b2,22.7554490361336,5.31217151422556,23.3446130014412,
omega_a,3.01029637741542,0.347208914201704,11.534044182713,
e_b,0.198954372350628,0.00396497722922105,1.99290781216577,
